PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ UBU Tizona Burgos,9 may 2025,G  100-102,16,6,5,25,1-2,4-6,62.5%,2-2,100.0%,1,5,6,5,0,0,0,16,24
vs Gipuzkoa Basket,3 may 2025,P  63-65,14,5,2,28,6-10,0-1,54.5%,2-2,100.0%,1,4,5,2,0,1,0,14,15
@ Fuenlabrada,27 abr 2025,P  84-68,2,1,1,17,0-2,0-3,0.0%,2-2,100.0%,0,1,1,1,1,0,1,2,1
vs HLA Alicante,22 abr 2025,G  82-70,6,5,1,25,1-4,1-2,33.3%,1-2,50.0%,1,4,5,1,0,2,0,6,5
@ Real Betis,18 abr 2025,G  77-78,10,7,1,31,3-7,1-3,40.0%,1-2,50.0%,3,4,7,1,0,3,0,10,8
@ C.B. Moron,6 abr 2025,G  70-99,6,4,6,19,3-6,0-1,42.9%,0-0,-,2,2,4,6,0,0,0,6,12
@ Grupo Alega Cantabria,2 abr 2025,G  58-85,9,5,3,26,3-6,1-1,57.1%,0-0,-,0,5,5,3,1,0,0,9,15
vs Amics Castello,28 mar 2025,G  100-72,19,8,4,23,2-4,5-9,53.8%,0-0,-,3,5,8,4,0,3,0,19,22
vs Movistar Estudiantes,22 mar 2025,G  90-73,17,6,3,27,5-10,2-4,50.0%,1-1,100.0%,1,5,6,3,0,1,0,17,18
@ Ourense,15 mar 2025,G  77-85,16,3,2,26,4-5,0-2,57.1%,8-9,88.9%,1,2,3,2,1,2,0,16,16
vs Hestia Menorca,12 mar 2025,G  83-67,12,4,5,20,2-5,2-4,44.4%,2-2,100.0%,1,3,4,5,2,1,0,12,17
@ Alimerka Oviedo,8 mar 2025,G  68-74,9,3,0,20,4-8,0-0,50.0%,1-2,50.0%,0,3,3,0,0,1,0,9,6
vs CB Zamora,2 mar 2025,G  93-59,7,3,3,21,0-1,2-2,66.7%,1-2,50.0%,0,3,3,3,0,1,1,7,11
@ San Pablo Burgos,16 feb 2025,P  95-82,12,5,3,28,1-5,1-1,33.3%,7-8,87.5%,1,4,5,3,0,2,0,12,13
vs Cartagena,11 feb 2025,G  88-62,18,3,0,20,7-8,0-1,77.8%,4-6,66.7%,1,2,3,0,0,0,0,18,17
vs Real Valladolid,1 feb 2025,G  91-79,19,4,2,26,7-11,0-2,53.8%,5-6,83.3%,3,1,4,2,2,2,1,19,19
@ Leyma Coruña,18 ene 2025,G  78-86,10,6,0,26,1-1,2-5,50.0%,2-2,100.0%,1,5,6,0,0,0,1,10,14
vs Hiopos Lleida,12 ene 2025,G  88-81,10,3,0,13,3-4,0-2,50.0%,4-6,66.7%,1,2,3,0,1,3,0,10,6
@ BAXI Manresa,4 ene 2025,P  80-74,5,2,0,17,0-0,1-5,20.0%,2-2,100.0%,0,2,2,0,0,1,0,5,2
vs Unicaja Malaga,2 ene 2025,P  77-89,0,1,0,11,0-1,0-0,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Coviran Granada,28 dic 2024,G  84-81,9,5,2,22,2-3,0-1,50.0%,5-10,50.0%,1,4,5,2,1,0,0,9,10
@ La Laguna Tenerife,21 dic 2024,P  82-74,10,6,0,34,2-5,1-2,42.9%,3-4,75.0%,1,5,6,0,1,0,1,10,13
vs Valencia Basket,15 dic 2024,P  88-96,15,2,1,22,3-5,2-4,55.6%,3-4,75.0%,1,1,2,1,2,0,1,15,16
@ FC Barcelona,8 dic 2024,P  86-79,10,3,1,26,0-1,2-4,40.0%,4-4,100.0%,0,3,3,1,1,1,1,10,12
vs Dreamland Gran Canaria,1 dic 2024,P  63-83,9,1,1,26,1-1,1-1,100.0%,4-4,100.0%,1,0,1,1,1,2,0,9,10
vs Rio Breogan,16 nov 2024,G  79-63,2,3,0,16,1-2,0-3,20.0%,0-0,-,1,2,3,0,0,1,0,2,0
@ MoraBanc Andorra,9 nov 2024,G  71-83,5,1,0,13,1-2,1-1,66.7%,0-0,-,1,0,1,0,0,2,0,5,3
vs Real Madrid,3 nov 2024,P  64-85,10,4,1,20,3-5,1-4,44.4%,1-1,100.0%,3,1,4,1,0,1,0,10,9
@ Basquet Girona,26 oct 2024,G  75-82,7,2,1,29,3-3,0-1,75.0%,1-1,100.0%,1,1,2,1,1,3,0,7,7
vs Casademont Zaragoza (M),19 oct 2024,G  88-74,5,0,0,8,0-0,1-3,33.3%,2-2,100.0%,0,0,0,0,0,0,0,5,3
@ Baskonia Vitoria-Gasteiz,12 oct 2024,P  95-92,15,8,2,30,2-3,3-7,50.0%,2-4,50.0%,2,6,8,2,2,1,0,15,19
vs Surne Bilbao,5 oct 2024,G  89-83,7,5,1,23,3-6,0-2,37.5%,1-2,50.0%,1,4,5,1,0,0,0,7,7
@ Joventut Badalona,28 sept 2024,P  91-76,4,2,1,22,2-3,0-0,66.7%,0-0,-,0,2,2,1,0,0,1,4,7
