PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ CB Zamora,16 nov 2024,G  60-90,7,1,4,15,2-6,1-2,37.5%,0-0,-,0,1,1,4,0,0,0,7,7
vs UBU Tizona Burgos,9 nov 2024,G  95-89,2,2,0,21,1-1,0-2,33.3%,0-0,-,0,2,2,0,0,2,0,2,0
@ Gipuzkoa Basket,2 nov 2024,G  77-86,0,0,2,13,0-0,0-1,0.0%,0-0,-,0,0,0,2,0,0,0,0,1
@ Real Valladolid,25 oct 2024,G  72-76,6,1,0,17,1-4,1-2,33.3%,1-3,33.3%,0,1,1,0,0,1,0,6,0
vs San Pablo Burgos,19 oct 2024,P  85-91,0,0,0,6,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Cartagena,12 oct 2024,P  73-68,8,3,1,25,1-1,2-7,37.5%,0-0,-,1,2,3,1,2,2,0,8,7
vs C.B. Moron,5 oct 2024,G  78-65,3,1,3,16,0-1,1-3,25.0%,0-0,-,0,1,1,3,0,0,0,3,4
@ Movistar Estudiantes,29 sept 2024,P  82-69,17,1,0,30,2-5,3-7,41.7%,4-4,100.0%,1,0,1,0,0,0,0,17,11
