PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Valladolid,6 mar 2020,G  78-67,19,4,5,32,2-4,4-6,60.0%,3-4,75.0%,0,4,4,5,1,4,0,19,20
@ HLA Alicante,28 feb 2020,P  67-55,3,1,1,20,0-1,1-2,33.3%,0-0,-,0,1,1,1,0,1,0,3,2
vs Súper Agropal Palencia,14 feb 2020,P  74-90,3,4,1,25,1-1,0-3,25.0%,1-2,50.0%,0,4,4,1,1,2,1,3,4
@ Alimerka Oviedo,8 feb 2020,G  65-72,10,4,2,33,2-8,2-6,28.6%,0-0,-,0,4,4,2,1,2,0,10,5
vs Amics Castello,31 ene 2020,G  87-80,0,3,3,19,0-1,0-1,0.0%,0-0,-,0,3,3,3,2,1,0,0,5
@ Almansa Con Afanion,25 ene 2020,P  91-81,2,6,3,30,1-3,0-5,12.5%,0-0,-,0,6,6,3,1,3,0,2,2
vs Leyma Coruña,17 ene 2020,G  81-56,14,1,1,30,4-5,1-6,45.5%,3-4,75.0%,0,1,1,1,0,2,0,14,7
@ Ourense,10 ene 2020,P  64-49,5,1,1,25,1-3,1-2,40.0%,0-0,-,0,1,1,1,0,2,0,5,2
vs Rio Breogan,3 ene 2020,P  61-64,10,2,2,28,2-4,2-5,44.4%,0-0,-,0,2,2,2,1,3,2,10,9
@ Fibwi Palma,29 dic 2019,G  73-83,28,3,3,34,1-3,8-8,81.8%,2-2,100.0%,1,2,3,3,4,2,0,28,34
vs Melilla Ciudad Del Deporte 1,20 dic 2019,P  72-101,8,1,0,20,1-3,2-5,37.5%,0-0,-,0,1,1,0,0,1,1,8,4
@ Real Canoe N.C.,13 dic 2019,P  89-71,13,4,1,22,4-4,1-2,83.3%,2-2,100.0%,2,2,4,1,2,3,0,13,16
vs Marin Peixe Galego,6 dic 2019,G  82-70,8,4,2,20,0-0,2-5,40.0%,2-2,100.0%,0,4,4,2,0,0,0,8,11
vs Alimerka Oviedo,3 dic 2019,P  83-89,12,1,1,22,4-5,1-7,41.7%,1-2,50.0%,0,1,1,1,3,1,0,12,8
@ Levitec Huesca,29 nov 2019,P  97-73,7,2,0,25,2-2,1-3,60.0%,0-0,-,0,2,2,0,0,3,0,7,4
vs Gipuzkoa Basket,22 nov 2019,P  65-69,11,3,0,28,3-3,1-5,50.0%,2-3,66.7%,1,2,3,0,0,4,1,11,6
vs Caceres,8 nov 2019,P  67-72,11,0,1,25,1-2,2-6,37.5%,3-3,100.0%,0,0,0,1,0,3,0,11,4
@ Real Valladolid,3 nov 2019,P  80-61,6,2,1,18,0-0,1-4,25.0%,3-6,50.0%,2,0,2,1,0,3,0,6,0
vs HLA Alicante,30 oct 2019,G  92-84,0,0,2,22,0-1,0-3,0.0%,0-0,-,0,0,0,2,0,0,0,0,-2
@ Súper Agropal Palencia,25 oct 2019,P  89-87,14,1,0,27,3-5,1-6,36.4%,5-6,83.3%,0,1,1,0,1,1,0,14,7
@ Amics Castello,11 oct 2019,P  68-64,2,3,1,6,1-2,0-1,33.3%,0-0,-,1,2,3,1,0,2,0,2,2
vs Almansa Con Afanion,4 oct 2019,G  82-80,10,5,1,25,2-3,2-4,57.1%,0-0,-,1,4,5,1,0,1,2,10,14
@ Leyma Coruña,29 sept 2019,G  65-82,7,1,1,20,2-4,1-1,60.0%,0-0,-,0,1,1,1,2,2,0,7,7
