PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,10 may 2024,G  76-87,0,2,1,16,0-1,0-0,0.0%,0-0,-,0,2,2,1,0,0,0,0,2
vs HLA Alicante,3 may 2024,G  97-87,9,0,0,10,0-0,3-4,75.0%,0-0,-,0,0,0,0,0,0,0,9,8
@ Fuenlabrada,27 abr 2024,P  81-71,0,0,0,5,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
vs Real Betis,21 abr 2024,P  93-99,5,2,0,11,1-1,1-3,50.0%,0-0,-,1,1,2,0,0,0,1,5,6
@ Movistar Estudiantes,14 abr 2024,P  90-81,3,5,1,17,0-1,1-2,33.3%,0-0,-,1,4,5,1,0,1,0,3,6
vs Alimerka Oviedo,10 abr 2024,G  67-58,2,3,3,17,1-1,0-3,25.0%,0-0,-,1,2,3,3,1,0,0,2,6
@ Grupo Alega Cantabria,6 abr 2024,G  96-106,0,1,0,11,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
vs Melilla Ciudad Del Deporte 1,31 mar 2024,G  88-80,8,2,3,18,1-1,2-3,75.0%,0-0,-,1,1,2,3,0,0,0,8,12
@ San Pablo Burgos,23 mar 2024,P  75-70,7,3,0,16,2-2,0-1,66.7%,3-4,75.0%,2,1,3,0,0,0,0,7,8
vs Hiopos Lleida,17 mar 2024,G  87-72,5,3,1,13,1-1,1-1,100.0%,0-0,-,1,2,3,1,0,1,0,5,8
@ Leyma Coruña,12 mar 2024,G  67-84,0,3,1,13,0-0,0-1,0.0%,0-0,-,1,2,3,1,1,1,0,0,3
vs Amics Castello,8 mar 2024,G  92-78,5,4,2,22,1-1,1-5,33.3%,0-1,0.0%,0,4,4,2,0,2,0,5,4
@ Hestia Menorca,3 mar 2024,P  89-81,3,1,4,15,0-0,1-1,100.0%,0-0,-,1,0,1,4,0,0,0,3,8
vs Rioverde Clavijo,18 feb 2024,G  84-66,12,3,0,19,3-3,2-4,71.4%,0-2,0.0%,1,2,3,0,3,1,0,12,13
@ UBU Tizona Burgos,9 feb 2024,P  99-76,2,2,0,13,1-1,0-0,100.0%,0-0,-,2,0,2,0,0,2,0,2,2
vs Real Valladolid,4 feb 2024,G  84-81,2,1,0,5,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,0,0,2,3
@ Caceres,19 ene 2024,G  68-86,5,1,1,14,2-4,0-1,40.0%,1-3,33.3%,0,1,1,1,0,1,1,5,2
vs Movistar Estudiantes,12 ene 2024,P  83-85,6,1,0,8,0-0,2-2,100.0%,0-0,-,1,0,1,0,0,0,0,6,7
@ Melilla Ciudad Del Deporte 1,7 ene 2024,G  82-93,5,1,1,11,1-1,1-1,100.0%,0-0,-,1,0,1,1,0,0,0,5,7
vs Grupo Alega Cantabria,29 dic 2023,G  76-67,2,0,0,10,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,1,0,2,1
vs San Pablo Burgos,22 dic 2023,G  80-78,2,1,0,8,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,1,1,2,3
@ Amics Castello,16 dic 2023,G  80-90,2,3,1,12,1-1,0-1,50.0%,0-0,-,0,3,3,1,1,0,0,2,6
vs Leyma Coruña,10 dic 2023,P  84-91,0,0,0,5,0-0,0-0,-,0-0,-,0,0,0,0,1,0,0,0,1
@ Rioverde Clavijo,2 dic 2023,G  56-76,5,2,1,14,1-1,1-3,50.0%,0-0,-,1,1,2,1,0,0,1,5,7
@ Real Valladolid,29 nov 2023,P  71-65,0,1,0,8,0-0,0-0,-,0-0,-,0,1,1,0,0,3,0,0,-2
vs Ourense,24 nov 2023,G  99-65,4,2,1,16,1-1,0-0,100.0%,2-4,50.0%,0,2,2,1,0,0,0,4,5
vs Caceres,19 nov 2023,G  88-64,4,2,2,17,1-2,0-0,50.0%,2-3,66.7%,1,1,2,2,0,0,0,4,6
@ HLA Alicante,10 nov 2023,P  71-70,2,1,2,16,1-1,0-3,25.0%,0-0,-,0,1,1,2,0,1,1,2,2
vs Hestia Menorca,5 nov 2023,G  87-79,5,1,0,18,1-1,1-1,100.0%,0-0,-,0,1,1,0,0,2,0,5,4
@ Real Betis,1 nov 2023,G  81-83,11,1,1,14,1-1,2-2,100.0%,3-3,100.0%,0,1,1,1,0,1,0,11,12
vs Fuenlabrada,27 oct 2023,G  81-70,0,1,1,18,0-0,0-2,0.0%,0-0,-,0,1,1,1,0,2,0,0,-2
@ Alimerka Oviedo,22 oct 2023,G  81-86,3,3,0,24,0-2,1-2,25.0%,0-0,-,2,1,3,0,0,2,0,3,1
vs UBU Tizona Burgos,15 oct 2023,G  76-74,2,0,0,6,0-0,0-0,-,2-2,100.0%,0,0,0,0,0,1,0,2,1
@ Hiopos Lleida,6 oct 2023,P  75-68,0,0,0,5,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
