PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Ibersol CB Tarragona,22 abr 2017,G  78-63,15,5,2,20,2-3,3-3,83.3%,2-2,100.0%,2,3,5,2,1,2,0,15,20
@ Basquet Gandia,16 abr 2017,P  81-75,9,4,1,21,0-2,2-4,33.3%,3-3,100.0%,2,2,4,1,1,2,1,9,10
vs Fundacion Adepal Alcazar,8 abr 2017,G  74-73,13,6,1,43,2-6,3-6,41.7%,0-0,-,3,3,6,1,1,1,0,13,13
@ Avila,1 abr 2017,P  76-71,8,6,0,29,1-2,2-5,42.9%,0-0,-,0,6,6,0,0,3,0,8,7
vs Coviran Granada,25 mar 2017,G  82-81,12,8,2,31,3-8,2-5,38.5%,0-0,-,4,4,8,2,1,0,0,12,15
@ L'Hospitalet,18 mar 2017,G  66-70,0,0,0,4,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Biele ISB,11 mar 2017,P  53-62,9,2,0,19,1-1,2-3,75.0%,1-2,50.0%,0,2,2,0,0,0,0,9,9
@ Zornotza,4 mar 2017,G  62-78,7,2,2,15,1-1,1-2,66.7%,2-2,100.0%,0,2,2,2,1,0,0,7,11
@ Real Valladolid,25 feb 2017,P  79-69,3,1,0,13,0-1,1-3,25.0%,0-0,-,0,1,1,0,1,1,0,3,1
vs C.B. Moron,18 feb 2017,G  87-72,16,5,2,15,5-5,2-3,87.5%,0-0,-,1,4,5,2,1,1,1,16,23
@ CB Zamora,11 feb 2017,G  72-75,6,3,1,14,1-1,1-3,50.0%,1-3,33.3%,0,3,3,1,0,0,0,6,6
vs Agustinos-Leclerc,4 feb 2017,G  89-68,9,5,3,20,3-5,1-2,57.1%,0-0,-,0,5,5,3,0,0,0,9,14
@ Cambados Xuven,28 ene 2017,P  87-69,5,7,1,20,1-4,1-3,28.6%,0-0,-,2,5,7,1,1,1,0,5,8
vs Albacete,15 ene 2017,G  81-60,13,2,2,24,3-3,2-3,83.3%,1-1,100.0%,1,1,2,2,0,1,0,13,15
@ Navarra,7 ene 2017,P  78-75,6,2,0,15,0-0,2-4,50.0%,0-0,-,2,0,2,0,0,0,0,6,6
@ Hiopos Lleida,30 dic 2016,G  56-80,3,0,0,2,0-0,1-1,100.0%,0-0,-,0,0,0,0,0,0,0,3,3
@ Araberri Basket Club,19 nov 2016,P  87-71,0,0,0,6,0-2,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
vs Fibwi Palma,13 nov 2016,P  70-101,2,2,1,10,1-3,0-0,33.3%,0-1,0.0%,0,2,2,1,0,0,0,2,2
@ Marin Peixe Galego,8 nov 2016,G  81-83,0,0,1,3,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
@ Melilla Ciudad Del Deporte 1,28 oct 2016,P  90-75,0,1,0,5,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,1,0,0,-1
vs Gipuzkoa Basket,21 oct 2016,P  73-78,5,1,0,15,1-1,1-2,66.7%,0-0,-,0,1,1,0,0,0,0,5,5
@ Amics Castello,18 oct 2016,P  83-76,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Alimerka Oviedo,8 oct 2016,P  85-74,4,0,0,14,1-2,0-0,50.0%,2-2,100.0%,0,0,0,0,2,1,0,4,4
vs Rio Breogan,2 oct 2016,P  87-109,10,3,0,14,1-1,2-2,100.0%,2-2,100.0%,1,2,3,0,0,1,0,10,12
