PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,11 dic 2022,G  66-82,6,2,1,19,3-3,0-0,100.0%,0-2,0.0%,1,1,2,1,1,1,1,6,8
@ Caceres,7 dic 2022,G  67-78,3,5,0,21,1-6,0-0,16.7%,1-2,50.0%,4,1,5,0,1,1,1,3,3
vs Albacete,2 dic 2022,G  101-81,7,3,1,22,3-3,0-0,100.0%,1-2,50.0%,0,3,3,1,1,1,2,7,12
@ Grupo Alega Cantabria,26 nov 2022,G  67-77,8,5,0,21,3-6,0-0,50.0%,2-4,50.0%,3,2,5,0,1,1,0,8,8
vs Amics Castello,18 nov 2022,G  77-63,10,5,0,12,4-5,0-0,80.0%,2-3,66.7%,4,1,5,0,0,0,0,10,13
@ Gipuzkoa Basket,6 nov 2022,P  75-66,3,6,0,16,1-2,0-0,50.0%,1-2,50.0%,3,3,6,0,0,0,0,3,7
vs MoraBanc Andorra,28 oct 2022,G  72-63,8,0,0,14,3-4,0-0,75.0%,2-6,33.3%,0,0,0,0,0,0,0,8,3
@ HLA Alicante,21 oct 2022,G  54-82,8,2,0,11,3-3,0-0,100.0%,2-3,66.7%,0,2,2,0,1,1,0,8,9
vs Alimerka Oviedo,16 oct 2022,G  88-63,2,2,0,16,1-3,0-0,33.3%,0-0,-,2,0,2,0,0,1,0,2,1
@ Almansa Con Afanion,12 oct 2022,G  74-89,2,2,1,9,1-1,0-0,100.0%,0-0,-,1,1,2,1,0,0,0,2,5
vs Real Valladolid,7 oct 2022,G  75-65,2,3,0,11,0-3,0-0,0.0%,2-4,50.0%,2,1,3,0,0,0,0,2,0
