PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Leyma Coruña,21 abr 2017,G  86-68,15,1,0,18,3-4,3-8,50.0%,0-0,-,0,1,1,0,0,1,0,15,9
@ Levitec Huesca,7 abr 2017,G  62-75,2,0,0,8,0-1,0-2,0.0%,2-2,100.0%,0,0,0,0,0,2,0,2,-3
vs Amics Castello,31 mar 2017,G  83-81,14,2,0,14,4-4,2-4,75.0%,0-0,-,0,2,2,0,1,1,0,14,14
@ C.B. Prat,24 mar 2017,P  80-70,4,3,1,16,2-2,0-8,20.0%,0-0,-,1,2,3,1,0,1,0,4,-1
vs Alimerka Oviedo,17 mar 2017,G  87-78,11,2,2,23,1-4,3-7,36.4%,0-0,-,0,2,2,2,2,1,0,11,9
@ Rio Breogan,10 mar 2017,G  86-92,3,1,0,12,0-0,1-4,25.0%,0-0,-,0,1,1,0,0,1,0,3,0
vs Hiopos Lleida,3 mar 2017,G  71-65,8,1,0,22,1-1,2-3,75.0%,0-0,-,0,1,1,0,0,0,0,8,8
@ Súper Agropal Palencia,24 feb 2017,P  92-83,10,2,0,19,1-1,2-3,75.0%,2-2,100.0%,0,2,2,0,0,0,0,10,11
vs Caceres,17 feb 2017,G  81-70,4,2,0,13,2-2,0-4,33.3%,0-0,-,0,2,2,0,1,3,0,4,0
@ San Pablo Burgos,10 feb 2017,P  85-78,0,0,0,4,0-1,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-2
vs Rioverde Clavijo,3 feb 2017,G  75-70,3,1,1,20,0-0,1-5,20.0%,0-0,-,1,0,1,1,0,0,0,3,1
@ Ourense,20 ene 2017,G  79-85,6,0,0,15,0-4,2-3,28.6%,0-0,-,0,0,0,0,1,0,0,6,2
vs FC Barcelona II,13 ene 2017,G  87-81,6,1,0,13,0-1,2-5,33.3%,0-0,-,0,1,1,0,0,0,0,6,3
@ Araberri Basket Club,8 ene 2017,P  77-60,0,3,1,17,0-1,0-5,0.0%,0-0,-,2,1,3,1,0,0,0,0,-2
vs Fibwi Palma,4 ene 2017,G  78-73,5,3,1,23,1-2,1-5,28.6%,0-0,-,0,3,3,1,0,0,0,5,4
vs Marin Peixe Galego,30 dic 2016,G  83-64,15,0,1,23,3-5,3-6,54.5%,0-0,-,0,0,0,1,1,1,0,15,11
@ Leyma Coruña,20 dic 2016,P  93-88,9,2,2,19,1-2,2-5,42.9%,1-2,50.0%,1,1,2,2,1,2,0,9,7
vs Melilla Ciudad Del Deporte 1,16 dic 2016,G  66-61,7,4,1,17,2-3,1-3,50.0%,0-0,-,0,4,4,1,0,2,0,7,7
vs Levitec Huesca,9 dic 2016,G  69-58,7,3,3,29,2-2,1-6,37.5%,0-0,-,1,2,3,3,1,2,0,7,7
@ Amics Castello,2 dic 2016,P  79-73,14,1,0,22,0-1,4-8,44.4%,2-2,100.0%,0,1,1,0,1,1,0,14,10
@ Alimerka Oviedo,26 nov 2016,P  72-64,5,6,1,27,1-3,1-5,25.0%,0-0,-,1,5,6,1,0,0,0,5,6
vs Rio Breogan,18 nov 2016,G  80-65,13,1,1,18,5-5,1-3,75.0%,0-0,-,0,1,1,1,1,0,0,13,14
@ Hiopos Lleida,11 nov 2016,G  71-73,6,3,2,16,1-1,1-4,40.0%,1-3,33.3%,0,3,3,2,0,0,0,6,6
vs Súper Agropal Palencia,8 nov 2016,G  73-69,8,4,1,24,1-4,2-4,37.5%,0-0,-,0,4,4,1,2,2,0,8,8
@ Caceres,4 nov 2016,P  73-58,0,1,0,12,0-0,0-5,0.0%,0-0,-,0,1,1,0,0,0,0,0,-4
vs San Pablo Burgos,28 oct 2016,G  78-66,18,7,0,30,1-3,5-10,46.2%,1-2,50.0%,2,5,7,0,4,1,0,18,20
@ Rioverde Clavijo,21 oct 2016,G  73-78,7,5,0,28,0-0,2-5,40.0%,1-2,50.0%,1,4,5,0,0,0,0,7,8
vs Ourense,18 oct 2016,P  65-70,7,2,0,18,0-2,2-5,28.6%,1-1,100.0%,1,1,2,0,0,1,0,7,3
@ FC Barcelona II,14 oct 2016,G  55-63,2,2,0,12,1-2,0-3,20.0%,0-0,-,0,2,2,0,0,0,0,2,0
vs Araberri Basket Club,7 oct 2016,G  69-54,2,0,0,17,1-1,0-2,33.3%,0-0,-,0,0,0,0,0,0,0,2,0
@ Fibwi Palma,2 oct 2016,G  67-75,12,7,1,24,2-4,2-5,44.4%,2-2,100.0%,1,6,7,1,0,1,0,12,14
