PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Súper Agropal Palencia,27 abr 2018,G  71-80,13,10,3,29,6-8,0-1,66.7%,1-4,25.0%,2,8,10,3,0,5,1,13,16
vs Amics Castello,20 abr 2018,G  83-75,11,5,1,24,2-5,1-1,50.0%,4-4,100.0%,3,2,5,1,0,2,1,11,13
@ Melilla Ciudad Del Deporte 1,13 abr 2018,P  94-65,16,7,0,23,8-16,0-0,50.0%,0-0,-,3,4,7,0,1,2,0,16,14
@ Araberri Basket Club,7 abr 2018,G  78-91,6,4,1,22,3-5,0-1,50.0%,0-0,-,1,3,4,1,1,3,2,6,8
vs Hiopos Lleida,1 abr 2018,G  84-73,18,4,3,27,8-11,0-1,66.7%,2-3,66.7%,1,3,4,3,1,1,1,18,21
@ C.B. Prat,24 mar 2018,P  70-59,4,8,1,32,2-8,0-0,25.0%,0-0,-,5,3,8,1,3,4,1,4,7
vs Real Valladolid,21 mar 2018,P  64-92,13,8,2,22,6-14,0-0,42.9%,1-2,50.0%,7,1,8,2,1,1,0,13,14
@ Ourense,16 mar 2018,P  90-72,8,4,2,23,3-7,0-0,42.9%,2-2,100.0%,1,3,4,2,2,1,1,8,12
vs Alimerka Oviedo,9 mar 2018,P  72-97,15,3,4,29,7-13,0-1,50.0%,1-3,33.3%,1,2,3,4,3,2,0,15,14
@ Leyma Coruña,2 mar 2018,P  79-75,14,4,3,29,6-15,0-0,40.0%,2-2,100.0%,3,1,4,3,1,5,0,14,8
vs Biele ISB,23 feb 2018,P  77-81,16,7,0,23,4-5,0-0,80.0%,8-8,100.0%,2,5,7,0,0,3,0,16,19
@ Rioverde Clavijo,16 feb 2018,G  71-76,15,6,1,21,7-9,0-0,77.8%,1-2,50.0%,1,5,6,1,0,2,0,15,17
vs Rio Breogan,9 feb 2018,P  77-84,9,5,2,21,3-7,1-1,50.0%,0-0,-,1,4,5,2,1,4,1,9,10
vs Melilla Ciudad Del Deporte 1,22 dic 2017,G  75-73,2,3,1,16,1-5,0-1,16.7%,0-0,-,2,1,3,1,0,0,1,2,2
vs Araberri Basket Club,15 dic 2017,G  89-85,3,5,1,21,1-5,0-1,16.7%,1-2,50.0%,0,5,5,1,2,3,0,3,2
@ Hiopos Lleida,10 dic 2017,P  91-67,14,9,1,31,6-13,0-1,42.9%,2-5,40.0%,3,6,9,1,1,4,0,14,10
vs C.B. Prat,3 dic 2017,P  60-82,4,0,0,23,2-7,0-0,28.6%,0-1,0.0%,0,0,0,0,0,1,0,4,-3
@ Real Valladolid,28 nov 2017,P  85-65,18,6,2,27,7-11,1-2,61.5%,1-2,50.0%,3,3,6,2,0,3,3,18,20
vs Ourense,24 nov 2017,G  84-75,13,4,1,21,6-7,0-2,66.7%,1-2,50.0%,1,3,4,1,2,0,0,13,16
@ Alimerka Oviedo,18 nov 2017,G  78-83,7,1,0,15,3-7,0-0,42.9%,1-2,50.0%,0,1,1,0,3,2,0,7,4
vs Leyma Coruña,10 nov 2017,G  80-61,15,4,0,16,6-7,0-0,85.7%,3-5,60.0%,2,2,4,0,0,1,1,15,16
@ Biele ISB,5 nov 2017,P  79-74,11,7,1,21,5-6,0-0,83.3%,1-4,25.0%,2,5,7,1,0,3,0,11,12
vs Rioverde Clavijo,27 oct 2017,G  91-77,17,13,3,31,5-12,1-1,46.2%,4-5,80.0%,4,9,13,3,0,4,0,17,21
@ Rio Breogan,21 oct 2017,P  101-73,6,3,0,20,3-5,0-0,60.0%,0-0,-,1,2,3,0,1,5,0,6,3
vs Levitec Huesca,15 oct 2017,P  57-71,6,2,0,17,2-2,0-3,40.0%,2-2,100.0%,2,0,2,0,0,1,0,6,4
@ Fibwi Palma,11 oct 2017,P  69-64,6,4,1,19,2-6,0-1,28.6%,2-3,66.7%,1,3,4,1,2,3,0,6,4
vs FC Barcelona II,6 oct 2017,G  95-73,3,6,3,17,0-1,1-1,50.0%,0-0,-,1,5,6,3,0,2,0,3,9
@ BAXI Manresa,30 sept 2017,P  81-73,18,2,1,25,5-7,1-1,75.0%,5-5,100.0%,0,2,2,1,1,4,0,18,16
