PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Súper Agropal Palencia,27 abr 2018,G  71-80,2,1,1,17,1-2,0-0,50.0%,0-0,-,1,0,1,1,1,1,0,2,3
vs Amics Castello,20 abr 2018,G  83-75,8,0,2,14,1-2,2-3,60.0%,0-0,-,0,0,0,2,0,0,1,8,9
@ Melilla Ciudad Del Deporte 1,13 abr 2018,P  94-65,2,2,0,9,1-2,0-1,33.3%,0-0,-,1,1,2,0,1,0,0,2,3
@ Araberri Basket Club,7 abr 2018,G  78-91,2,0,0,8,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
vs Hiopos Lleida,1 abr 2018,G  84-73,6,1,1,14,0-3,2-4,28.6%,0-0,-,0,1,1,1,0,1,0,6,2
@ C.B. Prat,24 mar 2018,P  70-59,0,1,0,13,0-1,0-3,0.0%,0-0,-,0,1,1,0,0,3,0,0,-6
vs Real Valladolid,21 mar 2018,P  64-92,9,0,1,23,0-3,3-4,42.9%,0-0,-,0,0,0,1,0,2,0,9,4
@ Ourense,16 mar 2018,P  90-72,10,2,3,22,1-3,2-4,42.9%,2-2,100.0%,1,1,2,3,1,1,0,10,11
vs Alimerka Oviedo,9 mar 2018,P  72-97,21,2,0,27,3-8,4-8,43.8%,3-4,75.0%,1,1,2,0,0,1,0,21,12
@ Leyma Coruña,2 mar 2018,P  79-75,3,2,0,11,0-2,1-2,25.0%,0-0,-,0,2,2,0,1,1,0,3,2
vs Biele ISB,23 feb 2018,P  77-81,9,1,1,19,1-2,2-3,60.0%,1-1,100.0%,1,0,1,1,0,0,0,9,9
@ Rioverde Clavijo,16 feb 2018,G  71-76,8,1,0,15,2-3,1-3,50.0%,1-1,100.0%,0,1,1,0,1,1,0,8,6
vs Rio Breogan,9 feb 2018,P  77-84,3,2,0,11,0-1,1-2,33.3%,0-0,-,0,2,2,0,1,1,0,3,3
@ Levitec Huesca,28 ene 2018,P  81-78,0,0,4,20,0-3,0-1,0.0%,0-0,-,0,0,0,4,2,2,0,0,0
vs Fibwi Palma,24 ene 2018,G  79-77,4,1,3,25,0-1,1-2,33.3%,1-2,50.0%,0,1,1,3,1,2,0,4,4
@ FC Barcelona II,21 ene 2018,P  87-78,3,1,7,38,0-3,1-3,16.7%,0-0,-,0,1,1,7,1,3,0,3,4
vs BAXI Manresa,12 ene 2018,G  74-68,11,0,1,17,1-3,3-3,66.7%,0-2,0.0%,0,0,0,1,1,1,0,11,8
vs Súper Agropal Palencia,7 ene 2018,G  71-68,5,1,3,24,1-4,1-1,40.0%,0-0,-,0,1,1,3,1,2,0,5,5
@ Amics Castello,29 dic 2017,P  91-90,9,2,4,26,2-4,1-2,50.0%,2-2,100.0%,0,2,2,4,3,1,0,9,14
vs Melilla Ciudad Del Deporte 1,22 dic 2017,G  75-73,5,2,1,16,1-6,1-2,25.0%,0-0,-,0,2,2,1,0,0,0,5,2
vs Araberri Basket Club,15 dic 2017,G  89-85,3,1,2,12,0-0,1-1,100.0%,0-0,-,0,1,1,2,0,2,0,3,4
@ Hiopos Lleida,10 dic 2017,P  91-67,9,1,0,19,3-4,1-1,80.0%,0-2,0.0%,0,1,1,0,0,2,0,9,5
vs C.B. Prat,3 dic 2017,P  60-82,2,1,0,2,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,1,0,2,2
vs Levitec Huesca,15 oct 2017,P  57-71,0,0,0,5,0-0,0-0,-,0-0,-,0,0,0,0,0,2,0,0,-2
@ Fibwi Palma,11 oct 2017,P  69-64,5,0,0,12,1-2,1-2,50.0%,0-0,-,0,0,0,0,0,1,0,5,2
vs FC Barcelona II,6 oct 2017,G  95-73,2,1,1,16,1-2,0-0,50.0%,0-0,-,0,1,1,1,2,1,0,2,4
@ BAXI Manresa,30 sept 2017,P  81-73,1,0,0,10,0-0,0-0,-,1-2,50.0%,0,0,0,0,0,0,1,1,1
