PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Súper Agropal Palencia,27 abr 2018,G  71-80,2,0,5,22,0-2,0-1,0.0%,2-4,50.0%,0,0,0,5,4,2,0,2,4
vs Amics Castello,20 abr 2018,G  83-75,3,6,6,24,1-3,0-4,14.3%,1-2,50.0%,1,5,6,6,4,1,0,3,11
@ Melilla Ciudad Del Deporte 1,13 abr 2018,P  94-65,5,2,3,28,0-0,1-4,25.0%,2-2,100.0%,0,2,2,3,1,1,0,5,7
@ Araberri Basket Club,7 abr 2018,G  78-91,12,3,10,31,4-6,1-2,62.5%,1-1,100.0%,1,2,3,10,5,5,0,12,22
vs Hiopos Lleida,1 abr 2018,G  84-73,7,7,10,25,2-2,1-1,100.0%,0-0,-,0,7,7,10,1,2,0,7,23
@ C.B. Prat,24 mar 2018,P  70-59,6,1,5,34,0-2,2-6,25.0%,0-0,-,0,1,1,5,4,3,0,6,7
vs Real Valladolid,21 mar 2018,P  64-92,5,1,2,26,1-3,1-2,40.0%,0-0,-,0,1,1,2,3,4,0,5,4
@ Ourense,16 mar 2018,P  90-72,13,2,4,28,2-4,3-6,50.0%,0-0,-,0,2,2,4,2,3,0,13,13
vs Alimerka Oviedo,9 mar 2018,P  72-97,2,0,4,22,1-1,0-2,33.3%,0-0,-,0,0,0,4,0,2,0,2,2
@ Leyma Coruña,2 mar 2018,P  79-75,11,3,6,33,1-1,3-4,80.0%,0-0,-,0,3,3,6,1,1,0,11,19
vs Biele ISB,23 feb 2018,P  77-81,3,4,4,25,1-5,0-0,20.0%,1-2,50.0%,1,3,4,4,1,0,0,3,7
@ Rioverde Clavijo,16 feb 2018,G  71-76,5,2,6,31,1-1,1-2,66.7%,0-0,-,1,1,2,6,3,2,0,5,13
vs Rio Breogan,9 feb 2018,P  77-84,5,2,8,31,1-3,0-1,25.0%,3-4,75.0%,0,2,2,8,4,2,0,5,13
@ Amics Castello,29 dic 2017,P  91-90,0,3,5,23,0-2,0-2,0.0%,0-0,-,1,2,3,5,2,3,0,0,3
vs Melilla Ciudad Del Deporte 1,22 dic 2017,G  75-73,0,7,6,23,0-1,0-3,0.0%,0-0,-,2,5,7,6,4,0,0,0,13
vs Araberri Basket Club,15 dic 2017,G  89-85,13,6,11,27,2-2,3-5,71.4%,0-0,-,1,5,6,11,0,2,0,13,26
@ Hiopos Lleida,10 dic 2017,P  91-67,2,3,2,27,1-1,0-1,50.0%,0-0,-,1,2,3,2,2,3,0,2,5
vs C.B. Prat,3 dic 2017,P  60-82,0,4,6,30,0-2,0-2,0.0%,0-0,-,1,3,4,6,6,2,0,0,10
@ Real Valladolid,28 nov 2017,P  85-65,3,5,5,32,0-2,1-3,20.0%,0-0,-,1,4,5,5,3,4,0,3,8
vs Ourense,24 nov 2017,G  84-75,5,2,8,21,0-0,1-2,50.0%,2-2,100.0%,1,1,2,8,4,2,0,5,16
@ Alimerka Oviedo,18 nov 2017,G  78-83,11,8,7,31,0-1,3-4,60.0%,2-2,100.0%,0,8,8,7,2,3,0,11,23
vs Leyma Coruña,10 nov 2017,G  80-61,7,5,4,26,2-3,1-2,60.0%,0-0,-,3,2,5,4,8,0,0,7,22
@ Biele ISB,5 nov 2017,P  79-74,13,3,8,29,2-3,2-5,50.0%,3-4,75.0%,0,3,3,8,3,2,0,13,20
vs Rioverde Clavijo,27 oct 2017,G  91-77,9,5,5,24,0-1,2-3,50.0%,3-4,75.0%,2,3,5,5,3,4,0,9,15
@ Rio Breogan,21 oct 2017,P  101-73,4,1,7,31,2-3,0-2,40.0%,0-0,-,0,1,1,7,1,2,0,4,8
vs Levitec Huesca,15 oct 2017,P  57-71,9,3,5,30,3-3,1-4,57.1%,0-0,-,0,3,3,5,3,3,0,9,14
@ Fibwi Palma,11 oct 2017,P  69-64,0,1,2,22,0-1,0-2,0.0%,0-0,-,0,1,1,2,3,1,0,0,2
vs FC Barcelona II,6 oct 2017,G  95-73,10,6,4,23,0-0,3-4,75.0%,1-2,50.0%,2,4,6,4,1,2,0,10,17
@ BAXI Manresa,30 sept 2017,P  81-73,0,3,3,29,0-1,0-3,0.0%,0-0,-,0,3,3,3,0,1,0,0,1
