PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Caceres,16 may 2021,P  73-61,8,1,0,17,4-9,0-0,44.4%,0-0,-,1,0,1,0,0,0,0,8,4
vs Melilla Ciudad Del Deporte 1,9 may 2021,G  77-63,5,4,0,19,2-4,0-1,40.0%,1-2,50.0%,0,4,4,0,0,0,0,5,5
@ UBU Tizona Burgos,30 abr 2021,P  78-69,11,8,0,23,4-4,1-1,100.0%,0-2,0.0%,1,7,8,0,1,1,1,11,18
@ Ourense,18 abr 2021,P  73-71,2,4,1,12,1-3,0-0,33.3%,0-0,-,1,3,4,1,0,0,0,2,5
vs Caceres,11 abr 2021,P  74-75,7,3,0,17,3-4,0-0,75.0%,1-2,50.0%,0,3,3,0,0,1,0,7,7
@ Melilla Ciudad Del Deporte 1,4 abr 2021,P  95-93,2,6,3,17,1-4,0-0,25.0%,0-0,-,1,5,6,3,1,1,1,2,9
vs Ourense,31 mar 2021,G  89-77,18,8,0,23,8-11,0-1,66.7%,2-2,100.0%,4,4,8,0,0,0,2,18,24
vs UBU Tizona Burgos,28 mar 2021,G  93-73,4,6,0,15,2-7,0-0,28.6%,0-0,-,4,2,6,0,0,2,0,4,3
@ Hiopos Lleida,14 mar 2021,G  89-111,7,4,0,18,1-3,1-1,50.0%,2-2,100.0%,2,2,4,0,0,1,0,7,8
@ Almansa Con Afanion,3 mar 2021,P  84-55,2,3,0,12,1-2,0-0,50.0%,0-0,-,1,2,3,0,0,3,0,2,1
vs Real Canoe N.C.,28 feb 2021,G  87-62,9,5,0,16,4-5,0-0,80.0%,1-1,100.0%,2,3,5,0,0,0,1,9,14
@ Real Murcia,14 feb 2021,P  93-87,19,6,0,27,9-12,0-0,75.0%,1-2,50.0%,1,5,6,0,0,1,0,19,20
@ Real Canoe N.C.,9 feb 2021,G  73-77,6,4,0,16,2-2,0-0,100.0%,2-2,100.0%,1,3,4,0,1,2,1,6,10
@ HLA Alicante,2 feb 2021,P  74-62,12,7,1,18,3-6,1-1,57.1%,3-6,50.0%,3,4,7,1,1,2,1,12,14
vs Hiopos Lleida,20 ene 2021,G  86-70,18,9,0,25,6-8,0-0,75.0%,6-6,100.0%,4,5,9,0,0,1,0,18,24
vs Levitec Huesca,17 ene 2021,G  67-50,6,6,0,18,2-3,0-1,50.0%,2-4,50.0%,1,5,6,0,0,1,1,6,8
@ Amics Castello,8 ene 2021,G  82-84,8,6,1,20,4-7,0-0,57.1%,0-0,-,1,5,6,1,2,2,1,8,13
vs Fibwi Palma,3 ene 2021,P  80-83,4,5,0,12,2-3,0-0,66.7%,0-0,-,1,4,5,0,0,1,0,4,7
vs Real Murcia,5 dic 2020,G  75-63,4,4,0,14,2-5,0-0,40.0%,0-0,-,1,3,4,0,1,2,0,4,4
@ Coviran Granada,20 nov 2020,P  83-60,8,3,0,15,2-2,1-1,100.0%,1-2,50.0%,1,2,3,0,1,0,0,8,11
vs Almansa Con Afanion,13 nov 2020,P  78-89,5,2,0,16,2-2,0-0,100.0%,1-2,50.0%,2,0,2,0,0,1,1,5,6
@ Levitec Huesca,6 nov 2020,P  90-84,2,8,0,13,1-1,0-1,50.0%,0-0,-,4,4,8,0,0,4,0,2,5
vs Amics Castello,30 oct 2020,P  72-74,6,9,0,23,2-5,0-0,40.0%,2-2,100.0%,4,5,9,0,1,1,1,6,13
@ Fibwi Palma,23 oct 2020,G  78-81,6,2,0,18,3-7,0-0,42.9%,0-0,-,1,1,2,0,1,0,1,6,6
vs HLA Alicante,16 oct 2020,P  77-83,8,1,0,17,2-5,0-1,33.3%,4-4,100.0%,1,0,1,0,1,0,0,8,6
