PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Caceres,16 may 2021,P  73-61,5,2,3,18,0-1,1-4,20.0%,2-2,100.0%,0,2,2,3,0,0,0,5,6
vs Melilla Ciudad Del Deporte 1,9 may 2021,G  77-63,5,0,2,22,1-1,1-4,40.0%,0-0,-,0,0,0,2,0,1,0,5,3
@ UBU Tizona Burgos,30 abr 2021,P  78-69,11,4,0,28,1-3,2-8,27.3%,3-5,60.0%,0,4,4,0,0,1,0,11,4
@ Ourense,18 abr 2021,P  73-71,18,3,0,29,3-8,3-6,42.9%,3-4,75.0%,0,3,3,0,3,2,0,18,13
vs Caceres,11 abr 2021,P  74-75,11,2,8,33,0-0,3-9,33.3%,2-3,66.7%,1,1,2,8,0,1,0,11,13
@ Melilla Ciudad Del Deporte 1,4 abr 2021,P  95-93,5,1,6,22,1-1,1-3,50.0%,0-0,-,0,1,1,6,0,3,0,5,7
vs Ourense,31 mar 2021,G  89-77,3,2,4,19,0-2,1-5,14.3%,0-0,-,0,2,2,4,0,1,0,3,2
vs UBU Tizona Burgos,28 mar 2021,G  93-73,5,2,8,22,1-3,1-4,28.6%,0-0,-,1,1,2,8,1,2,0,5,9
@ Hiopos Lleida,14 mar 2021,G  89-111,17,2,2,22,2-3,4-5,75.0%,1-1,100.0%,0,2,2,2,2,1,0,17,20
@ Almansa Con Afanion,3 mar 2021,P  84-55,6,2,0,21,2-2,0-4,33.3%,2-2,100.0%,0,2,2,0,0,1,0,6,3
vs Real Canoe N.C.,28 feb 2021,G  87-62,6,2,7,19,1-1,1-4,40.0%,1-2,50.0%,1,1,2,7,0,4,0,6,7
@ Real Murcia,14 feb 2021,P  93-87,6,2,4,26,2-4,0-2,33.3%,2-2,100.0%,0,2,2,4,1,1,0,6,8
@ Real Canoe N.C.,9 feb 2021,G  73-77,10,3,7,30,0-1,2-8,22.2%,4-5,80.0%,1,2,3,7,1,1,0,10,12
vs Coviran Granada,7 feb 2021,G  81-66,10,3,5,27,2-2,2-5,57.1%,0-0,-,0,3,3,5,1,3,0,10,13
@ HLA Alicante,2 feb 2021,P  74-62,8,2,2,27,1-2,2-8,30.0%,0-0,-,0,2,2,2,0,1,0,8,4
vs Hiopos Lleida,20 ene 2021,G  86-70,10,2,4,22,1-4,2-4,37.5%,2-2,100.0%,1,1,2,4,2,1,0,10,12
vs Levitec Huesca,17 ene 2021,G  67-50,10,3,3,21,1-3,1-6,22.2%,5-5,100.0%,0,3,3,3,1,1,0,10,9
@ Amics Castello,8 ene 2021,G  82-84,9,2,5,20,0-1,2-4,40.0%,3-3,100.0%,0,2,2,5,0,0,0,9,13
vs Fibwi Palma,3 ene 2021,P  80-83,10,1,2,23,0-0,2-3,66.7%,4-4,100.0%,0,1,1,2,0,3,0,10,9
vs Real Murcia,5 dic 2020,G  75-63,7,0,3,17,2-3,1-3,50.0%,0-1,0.0%,0,0,0,3,0,1,0,7,5
@ Coviran Granada,20 nov 2020,P  83-60,14,0,1,28,1-2,4-7,55.6%,0-0,-,0,0,0,1,3,3,0,14,11
vs Almansa Con Afanion,13 nov 2020,P  78-89,10,1,4,29,1-4,2-2,50.0%,2-2,100.0%,0,1,1,4,2,3,0,10,11
@ Levitec Huesca,6 nov 2020,P  90-84,5,2,5,25,1-4,1-5,22.2%,0-0,-,0,2,2,5,1,1,0,5,5
vs Amics Castello,30 oct 2020,P  72-74,8,0,1,20,1-3,2-5,37.5%,0-0,-,0,0,0,1,1,1,0,8,4
@ Fibwi Palma,23 oct 2020,G  78-81,24,0,3,21,1-1,6-8,77.8%,4-4,100.0%,0,0,0,3,3,3,0,24,25
vs HLA Alicante,16 oct 2020,P  77-83,6,2,4,24,0-3,1-4,14.3%,3-4,75.0%,1,1,2,4,1,0,0,6,6
