PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Murcia,18 may 2021,P  77-78,2,2,1,6,1-2,0-0,50.0%,0-0,-,1,1,2,1,0,0,0,2,4
vs Real Canoe N.C.,16 may 2021,G  88-74,6,2,0,21,3-7,0-0,42.9%,0-0,-,2,0,2,0,1,1,0,6,4
@ Hiopos Lleida,12 may 2021,G  74-76,4,1,0,10,2-3,0-0,66.7%,0-0,-,1,0,1,0,0,3,0,4,1
@ Levitec Huesca,9 may 2021,P  103-64,10,0,0,14,4-10,0-0,40.0%,2-3,66.7%,0,0,0,0,1,1,0,10,3
vs Levitec Huesca,5 may 2021,P  65-91,12,3,1,22,6-9,0-0,66.7%,0-0,-,2,1,3,1,1,0,0,12,14
vs Basquet Girona,18 abr 2021,G  73-71,4,3,0,15,2-3,0-0,66.7%,0-0,-,0,3,3,0,0,1,0,4,5
@ Real Canoe N.C.,9 abr 2021,G  70-90,5,3,0,14,2-3,0-0,66.7%,1-4,25.0%,1,2,3,0,0,3,0,5,1
@ Basquet Girona,31 mar 2021,P  89-77,10,4,0,28,4-8,0-0,50.0%,2-4,50.0%,3,1,4,0,0,1,0,10,7
@ Real Murcia,27 mar 2021,P  81-69,8,6,0,27,4-7,0-0,57.1%,0-0,-,2,4,6,0,0,4,0,8,7
vs Hiopos Lleida,21 mar 2021,G  88-77,15,2,1,26,5-8,0-0,62.5%,5-7,71.4%,1,1,2,1,1,1,0,15,13
vs Melilla Ciudad Del Deporte 1,7 mar 2021,G  70-66,19,2,1,23,9-14,0-0,64.3%,1-1,100.0%,1,1,2,1,1,0,0,19,18
vs Rio Breogan,13 feb 2021,G  77-71,4,0,0,9,2-2,0-0,100.0%,0-0,-,0,0,0,0,0,1,0,4,3
@ Leyma Coruña,6 feb 2021,P  86-75,7,2,0,18,2-3,1-1,75.0%,0-2,0.0%,0,2,2,0,0,2,1,7,5
vs UBU Tizona Burgos,30 ene 2021,G  89-70,21,7,1,28,8-12,0-0,66.7%,5-7,71.4%,3,4,7,1,0,1,0,21,22
@ Alimerka Oviedo,17 ene 2021,P  83-75,13,5,1,26,5-10,0-0,50.0%,3-3,100.0%,2,3,5,1,0,1,0,13,13
vs Caceres,10 ene 2021,G  73-67,8,4,1,18,2-6,0-0,33.3%,4-4,100.0%,3,1,4,1,0,2,0,8,7
@ Súper Agropal Palencia,3 ene 2021,P  87-69,7,2,0,9,3-8,0-1,33.3%,1-1,100.0%,1,1,2,0,0,1,0,7,2
vs Real Valladolid,22 dic 2020,P  78-88,8,5,1,18,4-8,0-1,44.4%,0-2,0.0%,3,2,5,1,0,0,0,8,7
@ Melilla Ciudad Del Deporte 1,18 dic 2020,P  81-70,6,0,0,12,2-3,0-0,66.7%,2-4,50.0%,0,0,0,0,0,2,0,6,1
@ Rio Breogan,5 dic 2020,P  79-71,12,1,0,28,4-6,0-0,66.7%,4-6,66.7%,1,0,1,0,0,1,0,12,8
vs Leyma Coruña,20 nov 2020,P  71-88,5,3,0,10,2-4,0-1,40.0%,1-2,50.0%,3,0,3,0,0,0,0,5,4
@ UBU Tizona Burgos,13 nov 2020,G  69-80,8,4,1,27,4-11,0-0,36.4%,0-1,0.0%,3,1,4,1,0,1,0,8,4
vs Alimerka Oviedo,6 nov 2020,P  69-82,19,4,4,26,8-15,0-1,50.0%,3-3,100.0%,2,2,4,4,1,3,0,19,17
@ Real Valladolid,16 oct 2020,P  89-87,14,7,1,23,6-9,0-0,66.7%,2-4,50.0%,2,5,7,1,0,3,0,14,14
