PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Murcia,18 may 2021,P  77-78,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Real Canoe N.C.,16 may 2021,G  88-74,7,0,0,8,2-2,1-2,75.0%,0-0,-,0,0,0,0,1,1,0,7,6
@ Levitec Huesca,9 may 2021,P  103-64,2,0,0,10,1-1,0-0,100.0%,0-0,-,0,0,0,0,1,1,0,2,2
vs Levitec Huesca,5 may 2021,P  65-91,0,0,0,15,0-2,0-0,0.0%,0-0,-,0,0,0,0,0,1,0,0,-3
@ Real Canoe N.C.,9 abr 2021,G  70-90,0,1,1,13,0-0,0-1,0.0%,0-0,-,0,1,1,1,2,1,0,0,2
@ Basquet Girona,31 mar 2021,P  89-77,7,1,0,15,2-4,1-2,50.0%,0-0,-,0,1,1,0,0,0,0,7,5
vs Melilla Ciudad Del Deporte 1,7 mar 2021,G  70-66,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Rio Breogan,13 feb 2021,G  77-71,10,0,0,18,2-2,2-4,66.7%,0-0,-,0,0,0,0,1,0,0,10,9
@ Leyma Coruña,6 feb 2021,P  86-75,2,1,0,9,1-1,0-1,50.0%,0-0,-,0,1,1,0,1,0,0,2,3
vs UBU Tizona Burgos,30 ene 2021,G  89-70,0,1,0,3,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
@ Alimerka Oviedo,17 ene 2021,P  83-75,10,5,2,19,2-4,2-2,66.7%,0-0,-,1,4,5,2,1,2,0,10,14
vs Caceres,10 ene 2021,G  73-67,4,2,0,18,2-2,0-2,50.0%,0-0,-,1,1,2,0,1,0,0,4,5
@ Súper Agropal Palencia,3 ene 2021,P  87-69,9,0,1,21,2-3,1-1,75.0%,2-2,100.0%,0,0,0,1,1,1,0,9,9
vs Real Valladolid,22 dic 2020,P  78-88,5,2,0,16,1-2,1-2,50.0%,0-0,-,1,1,2,0,0,0,0,5,5
@ Melilla Ciudad Del Deporte 1,18 dic 2020,P  81-70,0,2,0,11,0-1,0-1,0.0%,0-0,-,0,2,2,0,2,0,1,0,3
@ Rio Breogan,5 dic 2020,P  79-71,10,4,1,14,2-2,2-3,80.0%,0-0,-,1,3,4,1,0,1,0,10,13
vs Leyma Coruña,20 nov 2020,P  71-88,4,3,1,18,0-1,1-3,25.0%,1-2,50.0%,1,2,3,1,0,1,0,4,3
@ UBU Tizona Burgos,13 nov 2020,G  69-80,2,0,0,6,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,1,0,2,0
vs Alimerka Oviedo,6 nov 2020,P  69-82,0,1,1,14,0-1,0-0,0.0%,0-0,-,0,1,1,1,1,2,0,0,0
@ Caceres,30 oct 2020,P  75-66,2,2,0,6,1-1,0-0,100.0%,0-0,-,0,2,2,0,0,1,0,2,3
vs Súper Agropal Palencia,23 oct 2020,G  75-68,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Real Valladolid,16 oct 2020,P  89-87,4,2,0,11,2-4,0-0,50.0%,0-0,-,0,2,2,0,0,0,0,4,4
