PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Real Betis,10 may 2024,P  80-62,9,5,0,20,0-0,3-5,60.0%,0-0,-,2,3,5,0,1,1,0,9,12
vs Hiopos Lleida,3 may 2024,P  77-100,0,2,0,9,0-2,0-0,0.0%,0-0,-,0,2,2,0,1,2,0,0,-1
@ Movistar Estudiantes,28 abr 2024,P  89-73,7,3,1,16,2-3,0-3,33.3%,3-3,100.0%,0,3,3,1,1,0,2,7,10
vs Ourense,19 abr 2024,P  71-77,6,3,0,20,2-4,0-1,40.0%,2-2,100.0%,1,2,3,0,0,0,0,6,6
@ Alimerka Oviedo,14 abr 2024,P  89-71,10,4,0,20,2-3,2-4,57.1%,0-0,-,0,4,4,0,0,0,0,10,11
vs Fuenlabrada,10 abr 2024,P  71-97,6,0,0,9,0-0,2-2,100.0%,0-0,-,0,0,0,0,0,0,0,6,6
@ San Pablo Burgos,6 abr 2024,P  109-102,1,1,0,3,0-0,0-1,0.0%,1-2,50.0%,0,1,1,0,0,0,0,1,0
vs UBU Tizona Burgos,31 mar 2024,P  64-66,5,2,0,15,1-3,0-0,33.3%,3-6,50.0%,1,1,2,0,1,0,0,5,3
@ Leyma Coruña,24 mar 2024,P  97-80,3,4,1,15,0-1,1-2,33.3%,0-0,-,0,4,4,1,0,0,0,3,6
vs Hestia Menorca,17 mar 2024,G  63-56,2,4,0,18,1-4,0-1,20.0%,0-0,-,0,4,4,0,1,0,0,2,3
@ Rioverde Clavijo,13 mar 2024,P  78-76,5,3,0,8,1-4,1-2,33.3%,0-0,-,2,1,3,0,0,0,0,5,4
vs Grupo Alega Cantabria,8 mar 2024,P  71-73,5,2,0,15,2-2,0-0,100.0%,1-2,50.0%,1,1,2,0,0,1,0,5,5
@ Melilla Ciudad Del Deporte 1,3 mar 2024,P  95-79,11,4,1,22,2-2,1-3,60.0%,4-5,80.0%,3,1,4,1,0,0,0,11,13
vs Amics Castello,16 feb 2024,P  81-84,6,1,0,13,3-5,0-2,42.9%,0-0,-,0,1,1,0,1,0,0,6,4
@ Real Valladolid,10 feb 2024,P  99-72,11,5,0,19,4-5,1-2,71.4%,0-0,-,1,4,5,0,0,1,0,11,13
@ HLA Alicante,2 feb 2024,P  88-73,2,1,0,18,1-2,0-1,33.3%,0-0,-,1,0,1,0,0,2,0,2,-1
vs Gipuzkoa Basket,19 ene 2024,P  68-86,9,5,0,19,4-6,0-3,44.4%,1-1,100.0%,1,4,5,0,2,0,0,9,11
@ Hiopos Lleida,12 ene 2024,P  95-71,15,5,1,28,3-4,1-4,50.0%,6-6,100.0%,1,4,5,1,1,0,0,15,18
vs Alimerka Oviedo,7 ene 2024,G  86-78,0,2,0,14,0-2,0-2,0.0%,0-0,-,0,2,2,0,0,1,0,0,-3
@ Hestia Menorca,30 dic 2023,P  86-67,4,1,1,12,0-1,1-1,50.0%,1-2,50.0%,0,1,1,1,0,0,0,4,4
vs Real Betis,21 dic 2023,G  64-61,7,9,0,23,0-1,1-3,25.0%,4-6,66.7%,2,7,9,0,0,1,0,7,10
vs Real Valladolid,15 dic 2023,P  79-87,7,3,1,31,1-3,1-6,22.2%,2-2,100.0%,3,0,3,1,0,0,0,7,4
@ Grupo Alega Cantabria,9 dic 2023,P  95-75,9,3,1,27,1-2,1-5,28.6%,4-4,100.0%,1,2,3,1,0,0,0,9,8
vs San Pablo Burgos,3 dic 2023,P  60-81,4,3,0,20,1-2,0-2,25.0%,2-2,100.0%,1,2,3,0,0,2,0,4,2
@ Fuenlabrada,29 nov 2023,P  94-67,7,7,3,23,2-4,1-5,33.3%,0-0,-,1,6,7,3,0,0,0,7,11
vs HLA Alicante,24 nov 2023,P  75-84,15,6,0,27,1-6,3-7,30.8%,4-4,100.0%,2,4,6,0,3,1,0,15,14
@ Gipuzkoa Basket,19 nov 2023,P  88-64,9,6,1,26,3-5,0-1,50.0%,3-3,100.0%,3,3,6,1,0,1,0,9,12
vs Leyma Coruña,10 nov 2023,G  84-81,14,9,1,29,3-5,1-4,44.4%,5-5,100.0%,3,6,9,1,0,0,0,14,19
@ UBU Tizona Burgos,5 nov 2023,P  92-87,11,2,2,31,4-9,1-2,45.5%,0-0,-,0,2,2,2,2,1,0,11,10
vs Rioverde Clavijo,1 nov 2023,G  85-78,18,8,1,29,2-4,3-4,62.5%,5-6,83.3%,3,5,8,1,1,1,0,18,23
@ Ourense,27 oct 2023,P  73-61,13,4,1,28,5-7,0-3,50.0%,3-4,75.0%,3,1,4,1,4,1,0,13,15
vs Melilla Ciudad Del Deporte 1,20 oct 2023,G  90-76,13,3,2,20,1-4,3-5,44.4%,2-3,66.7%,0,3,3,2,0,1,0,13,11
@ Amics Castello,13 oct 2023,P  90-86,12,4,0,27,1-4,3-6,40.0%,1-1,100.0%,2,2,4,0,1,1,0,12,10
vs Movistar Estudiantes,6 oct 2023,P  60-83,8,5,0,24,2-4,0-2,33.3%,4-5,80.0%,1,4,5,0,0,1,0,8,7
