PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Araberri Basket Club,3 may 2019,G  76-82,6,0,0,13,0-1,2-4,40.0%,0-0,-,0,0,0,0,0,1,0,6,2
vs Levitec Huesca,26 abr 2019,G  86-74,5,3,0,17,2-2,0-2,50.0%,1-2,50.0%,0,3,3,0,2,0,0,5,7
@ Hiopos Lleida,18 abr 2019,G  88-90,13,4,0,25,2-3,3-5,62.5%,0-0,-,0,4,4,0,3,0,0,13,17
vs Amics Castello,12 abr 2019,P  83-84,7,5,3,19,2-2,1-2,75.0%,0-0,-,1,4,5,3,1,5,2,7,12
@ Alimerka Oviedo,5 abr 2019,P  80-70,0,4,0,11,0-0,0-0,-,0-0,-,0,4,4,0,0,2,0,0,2
vs FC Barcelona II,29 mar 2019,G  58-49,0,0,0,4,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Real Canoe N.C.,23 mar 2019,P  65-58,4,5,0,12,2-4,0-1,40.0%,0-2,0.0%,2,3,5,0,0,0,0,4,4
vs Coviran Granada,19 mar 2019,P  73-80,4,4,1,16,2-3,0-2,40.0%,0-0,-,2,2,4,1,0,1,0,4,5
@ Melilla Ciudad Del Deporte 1,15 mar 2019,G  67-70,14,2,0,16,5-6,0-3,55.6%,4-4,100.0%,1,1,2,0,1,1,0,14,12
vs Ourense,10 mar 2019,P  63-78,7,1,0,16,2-5,1-3,37.5%,0-0,-,0,1,1,0,2,0,0,7,5
@ Súper Agropal Palencia,1 mar 2019,P  93-84,0,2,0,9,0-1,0-2,0.0%,0-0,-,0,2,2,0,0,0,0,0,-1
vs Caceres,22 feb 2019,G  68-55,7,4,1,19,2-3,1-1,75.0%,0-0,-,1,3,4,1,0,1,0,7,10
@ Surne Bilbao,17 feb 2019,P  87-59,6,1,1,19,3-6,0-1,42.9%,0-0,-,0,1,1,1,0,0,0,6,4
vs C.B. Prat,1 feb 2019,G  85-67,12,4,2,18,1-4,2-3,42.9%,4-4,100.0%,2,2,4,2,0,2,0,12,12
@ Fibwi Palma,27 ene 2019,P  84-72,0,1,0,11,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,1,0,0,-1
vs Real Betis,22 ene 2019,P  70-78,7,2,2,17,2-3,1-2,60.0%,0-0,-,0,2,2,2,0,0,0,7,9
@ Real Valladolid,18 ene 2019,P  75-65,2,2,2,16,1-1,0-2,33.3%,0-0,-,0,2,2,2,0,0,0,2,4
vs Araberri Basket Club,11 ene 2019,G  96-82,0,3,2,8,0-2,0-1,0.0%,0-0,-,1,2,3,2,0,0,0,0,2
@ Levitec Huesca,6 ene 2019,P  83-78,2,1,0,10,1-2,0-0,50.0%,0-0,-,0,1,1,0,0,0,0,2,2
vs Hiopos Lleida,28 dic 2018,G  73-61,0,0,0,1,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Fibwi Palma,14 oct 2018,P  76-79,0,0,2,5,0-0,0-0,-,0-0,-,0,0,0,2,0,0,0,0,2
@ Real Betis,9 oct 2018,P  96-88,5,2,0,14,2-2,0-0,100.0%,1-2,50.0%,1,1,2,0,0,2,0,5,4
vs Real Valladolid,5 oct 2018,G  95-90,6,5,0,15,1-3,1-3,33.3%,1-2,50.0%,1,4,5,0,1,1,0,6,6
