PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Coviran Granada,16 may 2021,P  78-83,4,5,1,29,2-4,0-4,25.0%,0-0,-,0,5,5,1,2,0,0,4,6
@ Amics Castello,9 may 2021,P  85-62,5,3,0,24,1-3,0-6,11.1%,3-4,75.0%,3,0,3,0,1,1,0,5,-1
vs Almansa Con Afanion,2 may 2021,G  92-87,4,0,2,8,1-2,0-0,50.0%,2-2,100.0%,0,0,0,2,2,0,0,4,7
@ Almansa Con Afanion,27 mar 2021,G  83-84,5,4,0,18,1-2,1-5,28.6%,0-0,-,1,3,4,0,0,0,0,5,4
vs Caceres,7 feb 2021,G  98-67,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Súper Agropal Palencia,29 ene 2021,G  78-81,10,1,0,13,1-1,2-5,50.0%,2-2,100.0%,0,1,1,0,0,2,0,10,6
@ Melilla Ciudad Del Deporte 1,23 ene 2021,G  72-80,13,2,1,23,4-6,1-7,38.5%,2-2,100.0%,0,2,2,1,1,0,0,13,9
vs Ourense,17 ene 2021,G  83-75,8,3,2,19,1-1,2-4,60.0%,0-0,-,0,3,3,2,2,2,0,8,11
@ Rio Breogan,23 dic 2020,P  80-66,7,1,0,17,2-3,1-1,75.0%,0-0,-,0,1,1,0,0,0,0,7,7
@ Leyma Coruña,18 dic 2020,P  62-60,6,2,0,22,1-2,1-2,50.0%,1-3,33.3%,0,2,2,0,1,0,0,6,5
@ Caceres,15 dic 2020,P  88-72,3,1,0,17,0-1,0-1,0.0%,3-4,75.0%,0,1,1,0,1,3,1,3,0
vs UBU Tizona Burgos,12 dic 2020,G  90-73,5,4,2,22,1-4,1-2,33.3%,0-0,-,1,3,4,2,2,2,1,5,8
vs Súper Agropal Palencia,9 dic 2020,P  78-79,4,2,0,21,2-5,0-2,28.6%,0-0,-,1,1,2,0,0,3,0,4,-2
vs Real Valladolid,5 dic 2020,G  83-78,13,2,1,23,2-3,3-5,62.5%,0-0,-,0,2,2,1,1,1,0,13,13
@ Ourense,6 nov 2020,G  69-82,5,0,3,15,1-5,1-1,33.3%,0-0,-,0,0,0,3,1,1,0,5,4
