PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Amics Castello,9 may 2021,P  85-62,2,1,0,13,1-3,0-1,25.0%,0-0,-,0,1,1,0,0,0,1,2,1
vs Almansa Con Afanion,2 may 2021,G  92-87,0,0,0,4,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs HLA Alicante,25 abr 2021,G  63-62,0,4,0,12,0-0,0-1,0.0%,0-0,-,0,4,4,0,0,0,0,0,3
@ Fibwi Palma,18 abr 2021,P  80-77,1,1,0,20,0-2,0-1,0.0%,1-2,50.0%,1,0,1,0,1,0,0,1,-1
@ Coviran Granada,10 abr 2021,P  72-68,3,1,1,14,0-0,1-1,100.0%,0-0,-,0,1,1,1,0,0,0,3,5
vs Amics Castello,4 abr 2021,G  91-77,5,1,0,12,1-1,1-2,66.7%,0-0,-,0,1,1,0,0,0,0,5,5
vs Fibwi Palma,1 abr 2021,G  105-67,0,4,2,16,0-1,0-1,0.0%,0-0,-,1,3,4,2,0,2,0,0,2
@ Almansa Con Afanion,27 mar 2021,G  83-84,0,1,0,10,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,1,0,0,-1
@ HLA Alicante,19 mar 2021,G  84-85,6,3,1,19,0-1,2-2,66.7%,0-2,0.0%,1,2,3,1,1,0,0,6,8
vs Leyma Coruña,6 mar 2021,G  88-83,4,2,0,8,2-2,0-0,100.0%,0-0,-,0,2,2,0,1,1,0,4,6
@ UBU Tizona Burgos,26 feb 2021,G  71-78,3,1,0,15,0-2,1-2,25.0%,0-0,-,0,1,1,0,0,0,0,3,1
@ Real Valladolid,14 feb 2021,P  102-84,3,1,0,7,0-0,1-2,50.0%,0-0,-,1,0,1,0,0,1,0,3,2
vs Caceres,7 feb 2021,G  98-67,6,1,0,24,0-0,2-3,66.7%,0-0,-,0,1,1,0,1,0,0,6,7
@ Súper Agropal Palencia,29 ene 2021,G  78-81,3,6,0,19,1-4,0-1,20.0%,1-2,50.0%,2,4,6,0,0,1,0,3,3
@ Melilla Ciudad Del Deporte 1,23 ene 2021,G  72-80,0,4,0,12,0-0,0-2,0.0%,0-0,-,0,4,4,0,0,0,0,0,2
vs Ourense,17 ene 2021,G  83-75,3,6,1,17,0-1,1-2,33.3%,0-0,-,1,5,6,1,0,1,0,3,7
@ Rio Breogan,23 dic 2020,P  80-66,0,2,1,10,0-0,0-0,-,0-0,-,0,2,2,1,0,0,0,0,3
@ Leyma Coruña,18 dic 2020,P  62-60,4,3,0,6,2-4,0-0,50.0%,0-0,-,2,1,3,0,0,0,0,4,5
vs UBU Tizona Burgos,12 dic 2020,G  90-73,0,1,0,5,0-1,0-0,0.0%,0-0,-,1,0,1,0,1,1,0,0,0
vs Súper Agropal Palencia,9 dic 2020,P  78-79,0,3,0,7,0-1,0-0,0.0%,0-0,-,0,3,3,0,0,1,0,0,1
vs Real Valladolid,5 dic 2020,G  83-78,0,4,0,15,0-0,0-1,0.0%,0-0,-,1,3,4,0,0,0,0,0,3
@ Ourense,6 nov 2020,G  69-82,7,4,0,20,1-2,1-1,66.7%,2-2,100.0%,4,0,4,0,0,0,0,7,10
vs Melilla Ciudad Del Deporte 1,30 oct 2020,G  82-76,0,1,0,9,0-0,0-0,-,0-0,-,0,1,1,0,0,2,0,0,-1
vs Rio Breogan,16 oct 2020,P  64-78,6,4,1,25,0-0,2-4,50.0%,0-0,-,0,4,4,1,1,0,0,6,10
vs UCAM Murcia,20 sept 2020,G  84-66,0,1,0,5,0-0,0-2,0.0%,0-0,-,0,1,1,0,0,0,0,0,-1
