PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Coviran Granada,16 may 2021,P  78-83,10,1,3,21,1-2,1-3,40.0%,5-5,100.0%,0,1,1,3,0,0,0,10,11
@ Amics Castello,9 may 2021,P  85-62,6,5,3,18,3-5,0-2,42.9%,0-0,-,0,5,5,3,0,2,0,6,8
vs Almansa Con Afanion,2 may 2021,G  92-87,13,2,2,24,1-1,3-6,57.1%,2-2,100.0%,0,2,2,2,0,1,0,13,13
vs HLA Alicante,25 abr 2021,G  63-62,15,3,0,31,1-4,3-8,33.3%,4-4,100.0%,1,2,3,0,0,2,0,15,8
@ Fibwi Palma,18 abr 2021,P  80-77,13,4,3,23,2-2,3-7,55.6%,0-0,-,0,4,4,3,0,2,0,13,14
@ Coviran Granada,10 abr 2021,P  72-68,23,5,1,30,2-2,3-8,50.0%,10-11,90.9%,0,5,5,1,0,0,0,23,23
vs Amics Castello,4 abr 2021,G  91-77,20,4,1,29,4-5,3-8,53.8%,3-4,75.0%,0,4,4,1,0,0,0,20,18
vs Fibwi Palma,1 abr 2021,G  105-67,13,2,4,26,1-4,3-5,44.4%,2-2,100.0%,0,2,2,4,3,2,0,13,15
@ Almansa Con Afanion,27 mar 2021,G  83-84,18,1,0,27,3-5,3-7,50.0%,3-3,100.0%,0,1,1,0,1,2,0,18,12
@ HLA Alicante,19 mar 2021,G  84-85,26,4,0,27,3-6,5-5,72.7%,5-5,100.0%,0,4,4,0,0,5,0,26,22
vs Leyma Coruña,6 mar 2021,G  88-83,14,2,2,25,2-3,2-2,80.0%,4-5,80.0%,1,1,2,2,0,0,0,14,16
@ UBU Tizona Burgos,26 feb 2021,G  71-78,6,3,1,24,1-5,1-4,22.2%,1-2,50.0%,0,3,3,1,1,2,0,6,1
@ Real Valladolid,14 feb 2021,P  102-84,16,2,1,35,3-6,3-7,46.2%,1-2,50.0%,1,1,2,1,1,1,0,16,11
vs Caceres,7 feb 2021,G  98-67,8,3,2,23,1-3,2-3,50.0%,0-0,-,0,3,3,2,0,1,0,8,9
@ Súper Agropal Palencia,29 ene 2021,G  78-81,15,1,3,27,3-5,3-8,46.2%,0-0,-,0,1,1,3,2,0,0,15,14
@ Melilla Ciudad Del Deporte 1,23 ene 2021,G  72-80,15,3,2,24,5-9,0-3,41.7%,5-7,71.4%,1,2,3,2,1,2,0,15,10
vs Ourense,17 ene 2021,G  83-75,8,2,1,19,3-5,0-1,50.0%,2-2,100.0%,1,1,2,1,2,2,0,8,8
@ Rio Breogan,23 dic 2020,P  80-66,5,5,2,20,1-3,1-3,33.3%,0-0,-,1,4,5,2,0,3,0,5,5
@ Leyma Coruña,18 dic 2020,P  62-60,13,3,0,31,1-4,2-4,37.5%,5-8,62.5%,0,3,3,0,2,4,0,13,6
@ Caceres,15 dic 2020,P  88-72,13,2,3,25,2-7,1-3,30.0%,6-7,85.7%,1,1,2,3,1,0,0,13,11
vs UBU Tizona Burgos,12 dic 2020,G  90-73,12,3,1,22,2-6,2-3,44.4%,2-2,100.0%,1,2,3,1,1,3,0,12,9
vs Súper Agropal Palencia,9 dic 2020,P  78-79,17,4,5,25,2-4,1-3,42.9%,10-12,83.3%,0,4,4,5,0,1,0,17,19
vs Real Valladolid,5 dic 2020,G  83-78,13,5,3,27,2-4,1-5,33.3%,6-7,85.7%,1,4,5,3,1,3,0,13,12
@ Ourense,6 nov 2020,G  69-82,4,1,3,20,2-5,0-6,18.2%,0-0,-,0,1,1,3,0,1,0,4,-2
vs Melilla Ciudad Del Deporte 1,30 oct 2020,G  82-76,23,6,2,28,4-9,2-4,46.2%,9-11,81.8%,0,6,6,2,1,1,0,23,22
vs Rio Breogan,16 oct 2020,P  64-78,14,2,3,31,2-4,2-7,36.4%,4-5,80.0%,0,2,2,3,1,1,0,14,11
