PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Rioverde Clavijo,25 mar 2018,P  76-60,2,0,0,3,1-1,0-0,100.0%,0-0,-,0,0,0,0,0,0,0,2,2
vs Rio Breogan,21 mar 2018,G  80-70,3,1,0,4,0-1,1-1,50.0%,0-0,-,1,0,1,0,0,1,0,3,2
@ Levitec Huesca,18 mar 2018,G  71-79,5,1,4,12,1-2,1-1,66.7%,0-0,-,0,1,1,4,0,0,0,5,9
vs Araberri Basket Club,11 mar 2018,G  71-70,0,0,3,9,0-1,0-0,0.0%,0-0,-,0,0,0,3,0,0,0,0,2
vs FC Barcelona II,3 mar 2018,G  76-65,3,0,0,5,0-1,1-1,50.0%,0-0,-,0,0,0,0,1,0,0,3,3
@ BAXI Manresa,25 feb 2018,P  72-67,0,2,1,9,0-0,0-1,0.0%,0-0,-,1,1,2,1,0,1,0,0,1
vs Súper Agropal Palencia,18 feb 2018,P  60-72,0,0,0,6,0-3,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-4
@ Amics Castello,9 feb 2018,P  82-66,2,2,3,17,0-0,0-2,0.0%,2-2,100.0%,1,1,2,3,1,1,0,2,5
vs Melilla Ciudad Del Deporte 1,28 ene 2018,P  57-69,3,2,2,15,1-1,0-1,50.0%,1-2,50.0%,0,2,2,2,2,0,0,3,7
@ Caceres,24 ene 2018,P  79-77,0,0,2,12,0-0,0-2,0.0%,0-0,-,0,0,0,2,1,1,0,0,0
vs Hiopos Lleida,20 ene 2018,P  76-80,6,1,1,12,1-1,1-1,100.0%,1-1,100.0%,0,1,1,1,0,0,0,6,8
@ C.B. Prat,13 ene 2018,P  78-76,5,1,3,16,1-1,1-2,66.7%,0-0,-,1,0,1,3,0,1,0,5,7
@ Real Valladolid,7 ene 2018,G  84-89,3,1,1,8,0-0,1-2,50.0%,0-0,-,0,1,1,1,2,1,0,3,5
vs Ourense,30 dic 2017,P  67-69,4,3,1,13,2-2,0-1,66.7%,0-0,-,0,3,3,1,1,2,0,4,6
vs Leyma Coruña,16 dic 2017,P  90-97,5,0,0,5,1-2,1-1,66.7%,0-0,-,0,0,0,0,0,0,0,5,4
@ Biele ISB,9 dic 2017,P  70-62,0,1,1,10,0-0,0-1,0.0%,0-0,-,1,0,1,1,0,0,0,0,1
vs Rioverde Clavijo,2 dic 2017,G  95-76,2,4,5,19,1-1,0-1,50.0%,0-0,-,0,4,4,5,1,0,0,2,11
@ Rio Breogan,29 nov 2017,P  93-80,8,5,2,24,2-4,1-4,37.5%,1-2,50.0%,2,3,5,2,1,0,0,8,10
vs Levitec Huesca,25 nov 2017,G  68-60,3,2,1,21,1-5,0-2,14.3%,1-1,100.0%,1,1,2,1,2,1,0,3,1
@ Araberri Basket Club,19 nov 2017,G  85-88,6,3,5,22,3-4,0-0,75.0%,0-0,-,0,3,3,5,1,0,0,6,14
@ FC Barcelona II,12 nov 2017,P  69-53,6,2,1,17,2-5,0-1,33.3%,2-2,100.0%,0,2,2,1,1,2,0,6,4
vs BAXI Manresa,4 nov 2017,P  74-82,2,0,9,17,1-2,0-1,33.3%,0-0,-,0,0,0,9,2,0,0,2,11
@ Súper Agropal Palencia,27 oct 2017,P  81-77,4,4,4,23,0-0,0-2,0.0%,4-4,100.0%,1,3,4,4,0,1,0,4,9
vs Amics Castello,22 oct 2017,P  78-80,0,2,2,17,0-0,0-3,0.0%,0-0,-,1,1,2,2,0,0,0,0,1
@ Melilla Ciudad Del Deporte 1,15 oct 2017,P  87-72,5,2,0,11,1-2,1-1,66.7%,0-0,-,0,2,2,0,0,0,0,5,6
vs Caceres,11 oct 2017,G  69-64,0,4,2,13,0-3,0-1,0.0%,0-0,-,0,4,4,2,1,0,1,0,4
@ Hiopos Lleida,6 oct 2017,G  89-94,3,5,0,19,0-1,0-1,0.0%,3-4,75.0%,1,4,5,0,1,0,0,3,6
vs C.B. Prat,30 sept 2017,P  65-79,10,0,1,19,2-4,2-3,57.1%,0-0,-,0,0,0,1,3,1,0,10,10
