PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Valladolid,27 abr 2018,G  74-62,11,4,2,20,1-2,3-6,50.0%,0-0,-,0,4,4,2,0,0,0,11,13
@ Ourense,20 abr 2018,G  63-76,12,5,3,24,1-4,3-7,36.4%,1-2,50.0%,1,4,5,3,5,1,1,12,17
vs Alimerka Oviedo,14 abr 2018,P  76-84,1,1,5,23,0-2,0-4,0.0%,1-1,100.0%,0,1,1,5,4,0,0,1,5
@ Leyma Coruña,7 abr 2018,G  79-90,15,0,6,26,0-2,5-8,50.0%,0-0,-,0,0,0,6,0,1,0,15,15
vs Biele ISB,31 mar 2018,P  56-80,7,2,1,31,1-4,1-3,28.6%,2-2,100.0%,1,1,2,1,2,5,1,7,3
@ Rioverde Clavijo,25 mar 2018,P  76-60,19,3,0,27,3-4,3-3,85.7%,4-4,100.0%,0,3,3,0,1,2,1,19,21
vs Rio Breogan,21 mar 2018,G  80-70,32,2,3,33,10-12,3-8,65.0%,3-5,60.0%,0,2,2,3,1,4,1,32,26
@ Levitec Huesca,18 mar 2018,G  71-79,11,5,5,29,3-4,1-3,57.1%,2-2,100.0%,1,4,5,5,1,4,0,11,15
vs Araberri Basket Club,11 mar 2018,G  71-70,17,2,2,26,6-7,1-3,70.0%,2-3,66.7%,0,2,2,2,0,1,0,17,16
vs FC Barcelona II,3 mar 2018,G  76-65,10,2,3,23,2-2,2-3,80.0%,0-0,-,0,2,2,3,2,0,0,10,16
@ BAXI Manresa,25 feb 2018,P  72-67,11,4,4,32,2-6,2-5,36.4%,1-1,100.0%,1,3,4,4,2,5,1,11,10
vs Súper Agropal Palencia,18 feb 2018,P  60-72,4,3,3,22,0-1,1-3,25.0%,1-3,33.3%,1,2,3,3,1,3,0,4,3
@ Amics Castello,9 feb 2018,P  82-66,18,8,2,32,1-4,4-6,50.0%,4-4,100.0%,2,6,8,2,1,4,0,18,20
vs Melilla Ciudad Del Deporte 1,28 ene 2018,P  57-69,6,6,0,38,3-7,0-5,25.0%,0-0,-,3,3,6,0,1,1,0,6,3
@ Caceres,24 ene 2018,P  79-77,11,5,6,35,2-3,1-7,30.0%,4-4,100.0%,1,4,5,6,4,2,0,11,17
vs Hiopos Lleida,20 ene 2018,P  76-80,2,4,2,27,1-3,0-1,25.0%,0-0,-,2,2,4,2,1,1,1,2,6
@ C.B. Prat,13 ene 2018,P  78-76,12,5,3,31,0-0,4-7,57.1%,0-0,-,1,4,5,3,2,0,0,12,19
@ Real Valladolid,7 ene 2018,G  84-89,24,5,6,31,2-2,6-9,72.7%,2-2,100.0%,0,5,5,6,2,4,0,24,30
vs Ourense,30 dic 2017,P  67-69,15,3,6,26,2-5,3-8,38.5%,2-3,66.7%,2,1,3,6,0,0,0,15,15
@ Alimerka Oviedo,22 dic 2017,P  80-57,5,2,3,32,2-6,0-3,22.2%,1-1,100.0%,0,2,2,3,1,3,0,5,1
vs Leyma Coruña,16 dic 2017,P  90-97,21,1,6,38,3-4,4-7,63.6%,3-3,100.0%,0,1,1,6,0,1,0,21,23
@ Biele ISB,9 dic 2017,P  70-62,17,2,1,30,4-8,3-4,58.3%,0-0,-,0,2,2,1,2,3,0,17,14
vs Rioverde Clavijo,2 dic 2017,G  95-76,15,4,3,26,6-6,0-3,66.7%,3-3,100.0%,0,4,4,3,1,3,0,15,17
@ Rio Breogan,29 nov 2017,P  93-80,14,1,2,30,4-8,2-7,40.0%,0-2,0.0%,0,1,1,2,0,3,0,14,3
vs Levitec Huesca,25 nov 2017,G  68-60,15,3,1,29,6-10,1-2,58.3%,0-0,-,1,2,3,1,2,2,0,15,14
@ Araberri Basket Club,19 nov 2017,G  85-88,10,0,6,20,1-2,2-4,50.0%,2-2,100.0%,0,0,0,6,0,2,0,10,11
@ FC Barcelona II,12 nov 2017,P  69-53,10,4,2,30,2-3,1-6,33.3%,3-3,100.0%,0,4,4,2,2,0,0,10,12
vs BAXI Manresa,4 nov 2017,P  74-82,7,3,3,25,2-3,1-5,37.5%,0-0,-,1,2,3,3,1,4,0,7,5
@ Súper Agropal Palencia,27 oct 2017,P  81-77,14,3,4,32,3-6,2-6,41.7%,2-2,100.0%,0,3,3,4,0,3,0,14,11
vs Amics Castello,22 oct 2017,P  78-80,9,5,1,34,3-5,1-7,33.3%,0-0,-,2,3,5,1,1,2,0,9,6
@ Melilla Ciudad Del Deporte 1,15 oct 2017,P  87-72,15,8,4,30,3-6,3-6,50.0%,0-0,-,1,7,8,4,0,1,0,15,20
vs Caceres,11 oct 2017,G  69-64,18,4,2,27,2-6,4-6,50.0%,2-4,50.0%,1,3,4,2,3,2,1,18,18
@ Hiopos Lleida,6 oct 2017,G  89-94,14,3,0,23,2-2,2-5,57.1%,4-4,100.0%,1,2,3,0,0,0,1,14,15
vs C.B. Prat,30 sept 2017,P  65-79,11,2,4,32,2-4,2-6,40.0%,1-2,50.0%,0,2,2,4,0,4,0,11,6
