PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Valladolid,27 abr 2018,G  74-62,3,0,1,10,0-1,1-2,33.3%,0-0,-,0,0,0,1,0,0,0,3,2
@ Ourense,20 abr 2018,G  63-76,11,4,1,28,3-5,1-5,40.0%,2-2,100.0%,0,4,4,1,0,1,2,11,11
vs Alimerka Oviedo,14 abr 2018,P  76-84,17,3,1,20,1-2,5-8,60.0%,0-0,-,1,2,3,1,1,1,0,17,17
@ Leyma Coruña,7 abr 2018,G  79-90,9,5,1,19,3-5,1-1,66.7%,0-0,-,0,5,5,1,0,1,0,9,12
vs Biele ISB,31 mar 2018,P  56-80,2,2,0,20,1-3,0-5,12.5%,0-0,-,1,1,2,0,1,2,0,2,-4
@ Rioverde Clavijo,25 mar 2018,P  76-60,0,3,0,18,0-2,0-3,0.0%,0-0,-,1,2,3,0,0,2,0,0,-4
vs Rio Breogan,21 mar 2018,G  80-70,9,3,2,19,0-0,3-6,50.0%,0-0,-,0,3,3,2,1,0,0,9,12
@ Levitec Huesca,18 mar 2018,G  71-79,12,4,3,28,0-3,4-10,30.8%,0-0,-,1,3,4,3,0,0,0,12,10
vs Araberri Basket Club,11 mar 2018,G  71-70,14,6,1,21,2-3,3-7,50.0%,1-2,50.0%,0,6,6,1,0,0,0,14,15
vs FC Barcelona II,3 mar 2018,G  76-65,8,1,1,21,0-2,2-5,28.6%,2-2,100.0%,1,0,1,1,1,1,0,8,5
@ BAXI Manresa,25 feb 2018,P  72-67,9,3,0,19,3-5,1-2,57.1%,0-0,-,1,2,3,0,1,1,0,9,9
vs Súper Agropal Palencia,18 feb 2018,P  60-72,5,1,0,21,1-3,1-5,25.0%,0-0,-,0,1,1,0,0,0,1,5,1
@ Amics Castello,9 feb 2018,P  82-66,7,8,1,15,2-3,1-6,33.3%,0-0,-,1,7,8,1,0,0,1,7,11
vs Melilla Ciudad Del Deporte 1,28 ene 2018,P  57-69,0,2,1,6,0-2,0-0,0.0%,0-0,-,1,1,2,1,0,0,0,0,1
@ Caceres,24 ene 2018,P  79-77,15,3,1,21,0-1,4-8,44.4%,3-3,100.0%,0,3,3,1,0,0,0,15,14
vs Hiopos Lleida,20 ene 2018,P  76-80,20,2,0,23,3-5,4-6,63.6%,2-4,50.0%,0,2,2,0,2,0,0,20,18
@ C.B. Prat,13 ene 2018,P  78-76,0,2,0,22,0-0,0-5,0.0%,0-0,-,0,2,2,0,0,2,0,0,-5
@ Real Valladolid,7 ene 2018,G  84-89,9,1,1,19,0-0,3-5,60.0%,0-0,-,0,1,1,1,0,2,0,9,7
vs Ourense,30 dic 2017,P  67-69,14,5,0,26,1-4,4-7,45.5%,0-0,-,0,5,5,0,2,0,0,14,15
@ Alimerka Oviedo,22 dic 2017,P  80-57,8,9,1,27,2-4,1-8,25.0%,1-2,50.0%,4,5,9,1,1,1,1,8,9
vs Leyma Coruña,16 dic 2017,P  90-97,0,4,1,11,0-1,0-0,0.0%,0-0,-,0,4,4,1,0,0,0,0,4
@ Biele ISB,9 dic 2017,P  70-62,5,8,3,28,0-3,1-6,11.1%,2-2,100.0%,3,5,8,3,1,1,0,5,8
vs Rioverde Clavijo,2 dic 2017,G  95-76,8,2,2,21,1-3,2-3,50.0%,0-0,-,0,2,2,2,0,2,2,8,9
@ Rio Breogan,29 nov 2017,P  93-80,14,10,3,30,5-6,1-6,50.0%,1-2,50.0%,3,7,10,3,3,2,0,14,21
vs Levitec Huesca,25 nov 2017,G  68-60,7,7,1,29,2-3,1-7,30.0%,0-0,-,1,6,7,1,1,2,0,7,7
@ Araberri Basket Club,19 nov 2017,G  85-88,12,10,0,30,0-2,4-9,36.4%,0-0,-,0,10,10,0,0,1,0,12,14
@ FC Barcelona II,12 nov 2017,P  69-53,7,12,0,30,1-5,1-5,20.0%,2-2,100.0%,2,10,12,0,1,1,0,7,11
vs BAXI Manresa,4 nov 2017,P  74-82,17,0,1,30,4-7,3-7,50.0%,0-0,-,0,0,0,1,1,2,0,17,10
@ Súper Agropal Palencia,27 oct 2017,P  81-77,14,6,2,33,0-3,4-7,40.0%,2-2,100.0%,0,6,6,2,0,2,0,14,14
