PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Real Valladolid,27 abr 2018,G  74-62,15,6,0,29,5-9,1-1,60.0%,2-2,100.0%,3,3,6,0,0,1,0,15,16
@ Ourense,20 abr 2018,G  63-76,6,4,0,11,3-3,0-0,100.0%,0-0,-,0,4,4,0,0,1,0,6,9
vs Alimerka Oviedo,14 abr 2018,P  76-84,4,4,0,19,2-4,0-0,50.0%,0-0,-,2,2,4,0,0,2,0,4,4
@ Leyma Coruña,7 abr 2018,G  79-90,2,4,2,19,1-1,0-0,100.0%,0-0,-,0,4,4,2,0,3,0,2,5
vs Biele ISB,31 mar 2018,P  56-80,6,3,2,23,1-5,1-3,25.0%,1-2,50.0%,1,2,3,2,0,2,0,6,2
@ Rioverde Clavijo,25 mar 2018,P  76-60,2,5,3,21,1-4,0-0,25.0%,0-0,-,0,5,5,3,0,3,0,2,4
vs Rio Breogan,21 mar 2018,G  80-70,6,5,2,20,2-3,0-1,50.0%,2-4,50.0%,0,5,5,2,1,1,1,6,10
@ Levitec Huesca,18 mar 2018,G  71-79,8,6,1,11,1-3,2-3,50.0%,0-0,-,0,6,6,1,1,2,1,8,12
vs Araberri Basket Club,11 mar 2018,G  71-70,8,5,0,19,2-5,0-0,40.0%,4-5,80.0%,3,2,5,0,0,2,0,8,7
vs FC Barcelona II,3 mar 2018,G  76-65,2,7,0,23,1-9,0-1,10.0%,0-0,-,1,6,7,0,0,1,0,2,-1
@ BAXI Manresa,25 feb 2018,P  72-67,8,4,0,22,4-6,0-0,66.7%,0-0,-,0,4,4,0,1,1,0,8,10
vs Súper Agropal Palencia,18 feb 2018,P  60-72,15,5,0,19,4-5,2-2,85.7%,1-3,33.3%,1,4,5,0,0,1,0,15,16
@ Amics Castello,9 feb 2018,P  82-66,14,4,1,24,6-9,0-1,60.0%,2-2,100.0%,1,3,4,1,1,0,0,14,16
vs Melilla Ciudad Del Deporte 1,28 ene 2018,P  57-69,25,7,1,33,9-13,1-2,66.7%,4-6,66.7%,1,6,7,1,0,2,0,25,24
@ Caceres,24 ene 2018,P  79-77,5,3,4,19,2-7,0-0,28.6%,1-3,33.3%,1,2,3,4,0,0,0,5,5
vs Hiopos Lleida,20 ene 2018,P  76-80,4,5,0,15,2-7,0-0,28.6%,0-0,-,1,4,5,0,0,0,1,4,5
@ C.B. Prat,13 ene 2018,P  78-76,21,2,1,31,8-17,1-1,50.0%,2-2,100.0%,1,1,2,1,1,2,1,21,15
@ Real Valladolid,7 ene 2018,G  84-89,15,1,1,21,6-7,1-2,77.8%,0-0,-,1,0,1,1,0,2,0,15,13
vs Ourense,30 dic 2017,P  67-69,4,0,0,17,1-2,0-0,50.0%,2-4,50.0%,0,0,0,0,0,3,1,4,-1
@ Alimerka Oviedo,22 dic 2017,P  80-57,8,4,0,24,4-7,0-2,44.4%,0-0,-,1,3,4,0,0,1,0,8,6
vs Leyma Coruña,16 dic 2017,P  90-97,14,5,0,29,4-5,2-3,75.0%,0-0,-,0,5,5,0,0,1,0,14,16
@ Biele ISB,9 dic 2017,P  70-62,14,4,1,20,3-5,1-1,66.7%,5-7,71.4%,2,2,4,1,0,1,0,14,14
vs Rioverde Clavijo,2 dic 2017,G  95-76,20,1,0,19,8-10,0-0,80.0%,4-6,66.7%,0,1,1,0,1,0,0,20,18
@ Rio Breogan,29 nov 2017,P  93-80,0,3,0,17,0-2,0-1,0.0%,0-0,-,2,1,3,0,2,1,0,0,1
vs Levitec Huesca,25 nov 2017,G  68-60,11,2,0,15,4-7,0-1,50.0%,3-3,100.0%,0,2,2,0,1,1,0,11,9
@ Araberri Basket Club,19 nov 2017,G  85-88,6,2,0,15,3-5,0-0,60.0%,0-0,-,1,1,2,0,0,2,0,6,4
@ FC Barcelona II,12 nov 2017,P  69-53,4,7,0,21,2-6,0-0,33.3%,0-0,-,0,7,7,0,0,3,0,4,4
vs BAXI Manresa,4 nov 2017,P  74-82,11,5,1,30,4-6,0-1,57.1%,3-4,75.0%,2,3,5,1,1,3,0,11,11
@ Súper Agropal Palencia,27 oct 2017,P  81-77,28,5,2,37,10-12,1-1,84.6%,5-7,71.4%,1,4,5,2,0,3,1,28,29
vs Amics Castello,22 oct 2017,P  78-80,18,7,1,23,7-11,0-0,63.6%,4-4,100.0%,1,6,7,1,2,2,1,18,23
@ Melilla Ciudad Del Deporte 1,15 oct 2017,P  87-72,16,6,1,32,5-14,1-1,40.0%,3-3,100.0%,1,5,6,1,0,1,0,16,13
vs Caceres,11 oct 2017,G  69-64,6,3,1,23,2-5,0-2,28.6%,2-2,100.0%,0,3,3,1,0,0,0,6,5
@ Hiopos Lleida,6 oct 2017,G  89-94,12,6,0,31,2-9,1-2,27.3%,5-6,83.3%,1,5,6,0,1,0,1,12,11
vs C.B. Prat,30 sept 2017,P  65-79,8,5,1,31,4-8,0-2,40.0%,0-0,-,2,3,5,1,0,2,1,8,7
