PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Caceres,20 may 2022,P  88-86,10,3,2,20,1-1,2-5,50.0%,2-2,100.0%,0,3,3,2,1,1,0,10,12
vs Almansa Con Afanion,13 may 2022,G  102-60,5,2,0,15,1-3,1-3,33.3%,0-0,-,1,1,2,0,0,0,0,5,3
@ Amics Castello,6 may 2022,G  69-73,5,1,1,11,2-2,0-0,100.0%,1-2,50.0%,0,1,1,1,0,0,0,5,6
@ Biele ISB,24 abr 2022,P  74-62,7,2,1,14,2-4,1-2,50.0%,0-0,-,0,2,2,1,0,2,0,7,5
vs HLA Alicante,17 abr 2022,G  67-53,7,4,0,15,3-6,0-2,37.5%,1-1,100.0%,2,2,4,0,1,1,0,7,6
vs Gipuzkoa Basket,13 abr 2022,P  71-75,4,1,1,12,2-3,0-1,50.0%,0-0,-,0,1,1,1,1,2,0,4,3
@ Movistar Estudiantes,10 abr 2022,G  68-70,6,4,1,18,1-2,0-3,20.0%,4-4,100.0%,1,3,4,1,1,1,0,6,7
vs Melilla Ciudad Del Deporte 1,29 mar 2022,G  98-70,7,4,2,13,1-2,1-1,66.7%,2-2,100.0%,0,4,4,2,0,1,1,7,12
@ Hiopos Lleida,25 mar 2022,P  78-69,0,0,0,8,0-0,0-2,0.0%,0-0,-,0,0,0,0,0,1,0,0,-3
vs Alimerka Oviedo,19 mar 2022,G  96-68,2,3,1,11,1-1,0-0,100.0%,0-0,-,1,2,3,1,0,0,0,2,6
@ Basquet Girona,15 mar 2022,G  55-66,0,1,0,2,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
@ Almansa Con Afanion,13 feb 2022,G  75-82,7,5,1,18,2-4,1-2,50.0%,0-0,-,2,3,5,1,0,1,0,7,9
@ Leyma Coruña,6 feb 2022,G  77-85,6,7,0,25,1-2,1-2,50.0%,1-2,50.0%,2,5,7,0,0,0,0,6,10
@ Fibwi Palma,2 feb 2022,G  77-87,9,2,3,19,0-1,3-5,50.0%,0-0,-,0,2,2,3,3,0,0,9,14
vs Real Valladolid,29 ene 2022,G  89-75,11,3,1,17,4-5,1-2,71.4%,0-0,-,2,1,3,1,1,1,0,11,13
vs Caceres,23 ene 2022,P  80-86,7,6,0,26,2-3,0-0,66.7%,3-7,42.9%,4,2,6,0,0,2,0,7,6
vs Amics Castello,19 ene 2022,G  86-66,6,3,1,14,3-3,0-2,60.0%,0-0,-,1,2,3,1,1,3,0,6,6
@ HLA Alicante,15 ene 2022,G  78-83,2,1,1,16,1-1,0-2,33.3%,0-0,-,1,0,1,1,0,3,0,2,-1
@ C.B. Prat,28 dic 2021,G  64-68,14,6,0,30,6-8,0-4,50.0%,2-4,50.0%,2,4,6,0,0,1,1,14,12
vs Biele ISB,21 dic 2021,G  84-68,14,11,1,22,5-9,0-1,50.0%,4-4,100.0%,5,6,11,1,0,0,0,14,21
vs Movistar Estudiantes,11 dic 2021,G  69-58,6,2,0,22,1-1,1-2,66.7%,1-2,50.0%,1,1,2,0,2,1,0,6,7
@ Melilla Ciudad Del Deporte 1,5 dic 2021,P  89-77,18,2,1,26,6-9,1-4,53.8%,3-3,100.0%,0,2,2,1,0,1,0,18,14
vs Hiopos Lleida,20 nov 2021,G  94-84,4,3,1,17,0-2,1-3,20.0%,1-2,50.0%,0,3,3,1,0,1,0,4,2
@ Alimerka Oviedo,14 nov 2021,P  80-76,4,4,1,23,2-3,0-2,40.0%,0-1,0.0%,2,2,4,1,0,0,0,4,5
vs Basquet Girona,9 nov 2021,G  83-72,3,4,0,17,1-4,0-0,25.0%,1-2,50.0%,1,3,4,0,0,1,0,3,2
@ Súper Agropal Palencia,5 nov 2021,G  80-83,10,6,1,16,2-8,0-3,18.2%,6-8,75.0%,5,1,6,1,0,3,0,10,3
vs Levitec Huesca,30 oct 2021,G  101-70,0,1,0,5,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
@ Gipuzkoa Basket,24 oct 2021,G  50-76,10,7,1,19,2-3,2-3,66.7%,0-0,-,2,5,7,1,3,0,2,10,21
vs Leyma Coruña,17 oct 2021,P  79-88,11,3,1,20,5-6,0-1,71.4%,1-3,33.3%,1,2,3,1,1,0,0,11,12
vs Fibwi Palma,12 oct 2021,G  78-62,17,3,0,19,5-6,0-1,71.4%,7-8,87.5%,2,1,3,0,0,1,0,17,16
@ Real Valladolid,8 oct 2021,G  78-82,2,1,0,11,0-0,0-1,0.0%,2-2,100.0%,0,1,1,0,0,1,0,2,1
