PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Gipuzkoa Basket,20 may 2022,P  92-93,6,7,1,15,3-3,0-0,100.0%,0-0,-,1,6,7,1,1,2,1,6,14
@ Leyma Coruña,13 may 2022,P  78-74,4,3,0,15,1-1,0-0,100.0%,2-2,100.0%,0,3,3,0,0,0,1,4,8
vs Coviran Granada,6 may 2022,P  69-73,0,1,0,3,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
@ Real Valladolid,30 abr 2022,P  82-77,13,6,0,24,5-6,0-0,83.3%,3-3,100.0%,1,5,6,0,0,1,0,13,17
vs Caceres,22 abr 2022,G  104-84,10,7,2,21,5-5,0-0,100.0%,0-0,-,2,5,7,2,1,1,0,10,19
vs Almansa Con Afanion,15 abr 2022,G  81-66,0,4,1,15,0-1,0-0,0.0%,0-0,-,1,3,4,1,0,0,0,0,4
vs Fibwi Palma,8 abr 2022,G  103-98,14,7,3,20,6-10,0-0,60.0%,2-2,100.0%,5,2,7,3,0,1,0,14,19
vs C.B. Prat,31 mar 2022,P  78-80,4,6,0,11,2-4,0-0,50.0%,0-0,-,3,3,6,0,0,0,0,4,8
@ Biele ISB,27 mar 2022,G  75-85,0,4,1,16,0-0,0-0,-,0-0,-,2,2,4,1,0,1,0,0,4
vs HLA Alicante,20 mar 2022,P  69-73,2,4,0,9,1-2,0-0,50.0%,0-0,-,2,2,4,0,0,2,0,2,3
@ Movistar Estudiantes,15 mar 2022,P  100-69,14,5,2,31,7-7,0-0,100.0%,0-0,-,1,4,5,2,0,0,0,14,21
vs Melilla Ciudad Del Deporte 1,11 mar 2022,G  92-91,4,4,1,15,2-4,0-0,50.0%,0-0,-,1,3,4,1,0,2,0,4,5
@ Hiopos Lleida,6 mar 2022,P  80-71,2,6,0,17,0-2,0-0,0.0%,2-2,100.0%,2,4,6,0,1,1,0,2,6
vs Alimerka Oviedo,18 feb 2022,G  82-74,4,2,0,17,1-2,0-0,50.0%,2-3,66.7%,0,2,2,0,1,0,0,4,5
vs Real Valladolid,13 feb 2022,G  83-77,3,5,1,14,1-1,0-0,100.0%,1-2,50.0%,0,5,5,1,0,1,0,3,7
vs Leyma Coruña,9 feb 2022,P  80-85,2,1,0,10,1-2,0-0,50.0%,0-0,-,0,1,1,0,0,2,0,2,0
@ Basquet Girona,6 feb 2022,P  66-61,2,4,0,10,1-3,0-0,33.3%,0-0,-,2,2,4,0,0,0,0,2,4
vs Súper Agropal Palencia,1 feb 2022,G  84-82,4,4,0,21,2-3,0-0,66.7%,0-2,0.0%,1,3,4,0,1,1,0,4,5
@ Levitec Huesca,28 ene 2022,G  93-94,4,1,0,11,2-4,0-0,50.0%,0-0,-,1,0,1,0,0,0,0,4,3
@ Gipuzkoa Basket,23 ene 2022,G  69-77,6,3,1,20,2-3,0-0,66.7%,2-4,50.0%,0,3,3,1,0,0,0,6,7
@ Coviran Granada,19 ene 2022,P  86-66,6,5,1,22,3-8,0-0,37.5%,0-0,-,1,4,5,1,0,2,0,6,5
@ Caceres,22 dic 2021,P  77-68,15,13,3,26,6-7,0-0,85.7%,3-5,60.0%,4,9,13,3,0,0,1,15,29
@ Almansa Con Afanion,17 dic 2021,P  94-65,6,3,0,15,2-2,0-0,100.0%,2-2,100.0%,1,2,3,0,1,1,0,6,9
vs Hiopos Lleida,29 oct 2021,P  95-98,6,5,5,26,2-7,0-0,28.6%,2-2,100.0%,4,1,5,5,0,1,1,6,11
@ Alimerka Oviedo,23 oct 2021,G  70-85,7,6,3,22,3-6,0-0,50.0%,1-2,50.0%,1,5,6,3,0,1,0,7,11
vs Basquet Girona,17 oct 2021,G  72-67,8,4,0,19,4-6,0-0,66.7%,0-0,-,1,3,4,0,0,0,1,8,11
@ Súper Agropal Palencia,13 oct 2021,P  80-79,8,7,1,18,4-7,0-0,57.1%,0-0,-,5,2,7,1,0,1,0,8,12
vs Levitec Huesca,8 oct 2021,G  85-62,4,7,1,23,2-9,0-0,22.2%,0-2,0.0%,1,6,7,1,1,1,1,4,4
