PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Súper Agropal Palencia,9 may 2025,P  87-68,13,8,2,27,4-6,0-3,44.4%,5-7,71.4%,2,6,8,2,0,2,0,13,14
vs Fuenlabrada,2 may 2025,G  94-72,6,4,3,19,1-3,1-3,33.3%,1-2,50.0%,1,3,4,3,1,0,0,6,9
vs Amics Castello,27 abr 2025,G  100-61,14,6,0,24,4-7,2-3,60.0%,0-1,0.0%,0,6,6,0,1,2,0,14,14
@ C.B. Moron,22 abr 2025,G  63-76,7,5,0,14,2-4,1-3,42.9%,0-0,-,0,5,5,0,0,2,0,7,6
vs Monbus Obradoiro,18 abr 2025,P  77-78,3,0,1,20,1-3,0-1,25.0%,1-2,50.0%,0,0,0,1,1,2,0,3,-1
@ Cartagena,13 abr 2025,G  72-85,2,0,0,13,0-3,0-1,0.0%,2-2,100.0%,0,0,0,0,0,0,0,2,-2
vs Movistar Estudiantes,4 abr 2025,G  75-71,0,2,0,10,0-0,0-1,0.0%,0-0,-,0,2,2,0,0,0,1,0,2
@ UBU Tizona Burgos,28 mar 2025,G  69-91,0,3,1,10,0-1,0-0,0.0%,0-0,-,0,3,3,1,1,1,0,0,3
vs Le Portel,16 nov 2024,G  80-65,3,0,1,7,0-1,1-1,50.0%,0-0,-,0,0,0,1,0,0,0,3,3
@ Limoges,9 nov 2024,G  69-75,3,3,3,11,0-1,1-2,33.3%,0-0,-,0,3,3,3,0,3,0,3,4
