PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Súper Agropal Palencia,9 may 2025,P  87-68,7,3,0,27,2-3,1-3,50.0%,0-0,-,0,3,3,0,0,1,0,7,6
vs Fuenlabrada,2 may 2025,G  94-72,16,5,2,27,3-4,2-6,50.0%,4-5,80.0%,1,4,5,2,1,2,0,16,16
vs Amics Castello,27 abr 2025,G  100-61,11,3,1,26,1-1,2-6,42.9%,3-3,100.0%,1,2,3,1,1,0,0,11,12
@ C.B. Moron,22 abr 2025,G  63-76,7,5,1,25,1-2,1-4,33.3%,2-2,100.0%,0,5,5,1,0,0,0,7,9
vs Monbus Obradoiro,18 abr 2025,P  77-78,7,6,1,25,2-5,0-4,22.2%,3-3,100.0%,4,2,6,1,1,1,0,7,7
@ Cartagena,13 abr 2025,G  72-85,23,3,0,22,2-5,6-8,61.5%,1-1,100.0%,1,2,3,0,1,2,0,23,20
vs Movistar Estudiantes,4 abr 2025,G  75-71,3,0,1,7,1-2,0-1,33.3%,1-1,100.0%,0,0,0,1,0,1,0,3,1
@ UBU Tizona Burgos,28 mar 2025,G  69-91,0,2,0,9,0-0,0-1,0.0%,0-0,-,1,1,2,0,1,1,0,0,1
vs Ourense,21 mar 2025,G  94-89,0,1,2,16,0-2,0-2,0.0%,0-0,-,0,1,1,2,0,0,0,0,-1
@ Hestia Menorca,16 mar 2025,G  78-83,5,0,1,16,0-2,1-2,25.0%,2-2,100.0%,0,0,0,1,0,1,0,5,2
vs CB Zamora,11 mar 2025,G  92-72,6,3,1,16,1-1,0-3,25.0%,4-5,80.0%,1,2,3,1,2,3,1,6,6
@ San Pablo Burgos,8 mar 2025,P  87-67,7,2,0,17,1-4,1-2,33.3%,2-2,100.0%,0,2,2,0,0,1,0,7,4
vs Gipuzkoa Basket,2 mar 2025,G  92-78,4,0,0,12,1-2,0-2,25.0%,2-2,100.0%,0,0,0,0,1,0,0,4,2
@ Alimerka Oviedo,16 feb 2025,G  68-78,9,4,2,20,0-2,2-5,28.6%,3-3,100.0%,0,4,4,2,0,2,0,9,8
vs Grupo Alega Cantabria,11 feb 2025,G  88-77,7,5,1,18,1-2,1-6,25.0%,2-2,100.0%,0,5,5,1,0,3,0,7,4
@ Real Valladolid,8 feb 2025,G  75-85,4,3,1,13,1-3,0-0,33.3%,2-2,100.0%,0,3,3,1,0,1,0,4,5
vs HLA Alicante,31 ene 2025,G  79-68,18,0,0,17,3-5,4-6,63.6%,0-0,-,0,0,0,0,0,0,0,18,14
@ Fuenlabrada,18 ene 2025,P  90-73,5,5,0,16,0-1,1-5,16.7%,2-2,100.0%,3,2,5,0,0,2,0,5,3
vs Hestia Menorca,12 ene 2025,G  89-65,11,1,0,24,0-3,3-5,37.5%,2-2,100.0%,0,1,1,0,0,0,0,11,7
@ CB Zamora,4 ene 2025,G  95-105,0,0,0,17,0-2,0-3,0.0%,0-0,-,0,0,0,0,0,0,0,0,-5
vs C.B. Moron,29 dic 2024,G  74-68,10,1,1,22,1-3,2-5,37.5%,2-2,100.0%,0,1,1,1,0,1,0,10,6
@ Ourense,20 dic 2024,P  94-86,7,1,1,19,0-1,2-8,22.2%,1-1,100.0%,1,0,1,1,2,0,0,7,4
vs Cartagena,3 nov 2024,G  82-66,13,5,0,20,4-6,1-4,50.0%,2-2,100.0%,1,4,5,0,0,0,0,13,13
vs Súper Agropal Palencia,26 oct 2024,G  85-68,5,6,0,24,2-2,0-2,50.0%,1-2,50.0%,0,6,6,0,1,2,0,5,7
@ Grupo Alega Cantabria,18 oct 2024,P  81-76,10,4,1,21,2-5,2-5,40.0%,0-2,0.0%,0,4,4,1,1,0,0,10,8
@ HLA Alicante,13 oct 2024,G  57-64,3,2,1,17,0-3,1-3,16.7%,0-0,-,0,2,2,1,0,0,0,3,1
vs UBU Tizona Burgos,4 oct 2024,G  95-76,8,2,0,18,1-4,1-3,28.6%,3-3,100.0%,0,2,2,0,0,1,0,8,4
@ Gipuzkoa Basket,28 sept 2024,G  62-77,14,2,1,18,2-4,3-6,50.0%,1-2,50.0%,1,1,2,1,0,0,0,14,11
