PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Fibwi Palma,28 abr 2017,P  101-89,2,4,2,14,1-2,0-0,50.0%,0-0,-,2,2,4,2,2,1,1,2,9
vs Marin Peixe Galego,21 abr 2017,P  86-93,4,2,0,9,1-2,0-0,50.0%,2-2,100.0%,0,2,2,0,0,0,0,4,5
@ Leyma Coruña,16 abr 2017,P  89-76,2,4,0,8,1-1,0-0,100.0%,0-0,-,1,3,4,0,0,0,0,2,6
vs Melilla Ciudad Del Deporte 1,7 abr 2017,G  77-64,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Gipuzkoa Basket,31 mar 2017,P  83-81,2,3,0,12,1-2,0-0,50.0%,0-0,-,3,0,3,0,0,0,0,2,4
@ Levitec Huesca,24 mar 2017,P  78-76,3,7,0,13,0-5,0-0,0.0%,3-4,75.0%,2,5,7,0,0,4,1,3,1
vs C.B. Prat,17 mar 2017,G  94-79,6,4,2,22,3-6,0-0,50.0%,0-0,-,1,3,4,2,1,1,0,6,9
@ Alimerka Oviedo,10 mar 2017,P  97-87,4,2,0,12,1-3,0-0,33.3%,2-2,100.0%,2,0,2,0,0,0,0,4,4
vs Rio Breogan,3 mar 2017,P  88-96,15,5,0,19,6-8,0-0,75.0%,3-4,75.0%,2,3,5,0,2,1,1,15,19
@ Hiopos Lleida,24 feb 2017,P  92-69,3,3,0,15,1-5,0-0,20.0%,1-2,50.0%,1,2,3,0,1,0,0,3,2
vs Súper Agropal Palencia,17 feb 2017,G  96-94,8,3,1,14,2-4,0-0,50.0%,4-6,66.7%,0,3,3,1,1,2,2,8,9
vs Caceres,10 feb 2017,P  82-86,18,5,1,23,7-10,0-0,70.0%,4-5,80.0%,4,1,5,1,2,1,3,18,24
vs San Pablo Burgos,3 feb 2017,P  77-87,3,4,0,9,1-2,0-0,50.0%,1-2,50.0%,2,2,4,0,0,0,0,3,5
@ Rioverde Clavijo,20 ene 2017,P  81-66,12,6,0,17,5-8,0-0,62.5%,2-4,50.0%,2,4,6,0,1,1,1,12,14
vs Ourense,13 ene 2017,P  75-80,8,4,0,15,3-5,0-0,60.0%,2-2,100.0%,2,2,4,0,0,2,1,8,9
@ FC Barcelona II,8 ene 2017,G  68-81,4,4,0,13,2-6,0-0,33.3%,0-0,-,2,2,4,0,0,1,0,4,3
vs Araberri Basket Club,4 ene 2017,P  81-83,4,1,0,11,2-6,0-1,28.6%,0-0,-,1,0,1,0,0,1,0,4,-1
vs Fibwi Palma,30 dic 2016,G  86-77,7,5,0,23,3-4,0-0,75.0%,1-1,100.0%,1,4,5,0,0,2,2,7,11
@ Marin Peixe Galego,20 dic 2016,G  77-83,7,5,1,19,2-4,0-0,50.0%,3-7,42.9%,0,5,5,1,0,2,0,7,5
vs Leyma Coruña,16 dic 2016,G  88-82,4,6,0,19,2-4,0-0,50.0%,0-2,0.0%,3,3,6,0,1,1,1,4,7
@ Melilla Ciudad Del Deporte 1,9 dic 2016,P  82-71,4,4,1,15,2-6,0-0,33.3%,0-0,-,1,3,4,1,1,1,1,4,6
@ Caceres,6 dic 2016,G  62-72,2,6,0,22,1-2,0-0,50.0%,0-2,0.0%,3,3,6,0,0,2,0,2,3
vs Gipuzkoa Basket,2 dic 2016,G  79-73,10,6,1,23,4-7,0-0,57.1%,2-6,33.3%,3,3,6,1,0,2,0,10,8
vs Levitec Huesca,29 nov 2016,P  65-72,10,10,0,19,4-9,0-0,44.4%,2-7,28.6%,5,5,10,0,1,2,2,10,11
@ C.B. Prat,26 nov 2016,G  84-101,9,4,1,18,3-5,0-0,60.0%,3-6,50.0%,3,1,4,1,0,0,1,9,10
vs Alimerka Oviedo,18 nov 2016,P  63-64,3,6,0,11,0-5,0-1,0.0%,3-6,50.0%,3,3,6,0,1,3,0,3,-2
@ Rio Breogan,12 nov 2016,P  82-65,5,2,0,13,2-4,0-0,50.0%,1-3,33.3%,1,1,2,0,0,0,0,5,3
vs Hiopos Lleida,8 nov 2016,P  77-80,11,4,0,16,4-5,0-0,80.0%,3-4,75.0%,1,3,4,0,0,0,0,11,13
@ Súper Agropal Palencia,4 nov 2016,P  79-78,7,2,0,12,2-4,0-0,50.0%,3-3,100.0%,2,0,2,0,1,0,2,7,10
@ San Pablo Burgos,21 oct 2016,P  105-81,6,1,0,14,2-5,0-0,40.0%,2-2,100.0%,1,0,1,0,0,0,1,6,5
vs Rioverde Clavijo,18 oct 2016,G  83-76,6,4,0,16,3-7,0-0,42.9%,0-0,-,0,4,4,0,0,1,2,6,7
@ Ourense,14 oct 2016,P  82-81,9,4,0,16,3-6,0-0,50.0%,3-3,100.0%,1,3,4,0,2,1,0,9,11
vs FC Barcelona II,7 oct 2016,G  76-64,6,3,0,17,3-8,0-0,37.5%,0-0,-,1,2,3,0,0,0,1,6,5
@ Araberri Basket Club,1 oct 2016,P  87-76,2,0,0,13,1-4,0-0,25.0%,0-0,-,0,0,0,0,0,1,1,2,-1
