PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs C.B. Moron,7 mar 2025,G  97-73,1,2,2,14,0-0,0-0,-,1-2,50.0%,0,2,2,2,0,0,0,1,4
@ Real Valladolid,15 feb 2025,G  97-104,0,1,0,2,0-0,0-0,-,0-0,-,1,0,1,0,0,1,0,0,0
vs Gipuzkoa Basket,10 ene 2025,G  88-79,0,1,1,2,0-0,0-0,-,0-0,-,0,1,1,1,0,0,0,0,2
@ Fuenlabrada,5 ene 2025,P  95-67,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs San Pablo Burgos,29 dic 2024,P  73-88,0,0,1,7,0-0,0-0,-,0-0,-,0,0,0,1,0,2,0,0,-1
@ HLA Alicante,21 dic 2024,P  104-89,2,1,0,6,1-1,0-3,25.0%,0-0,-,0,1,1,0,1,0,0,2,1
@ Grupo Alega Cantabria,15 dic 2024,P  83-80,6,0,1,10,3-3,0-1,75.0%,0-0,-,0,0,0,1,0,3,0,6,3
vs Cartagena,11 dic 2024,G  103-96,2,4,3,15,1-1,0-0,100.0%,0-0,-,3,1,4,3,0,1,0,2,8
@ Hestia Menorca,7 dic 2024,G  88-95,3,0,1,8,0-0,1-2,50.0%,0-0,-,0,0,0,1,0,0,0,3,3
@ Ourense,1 dic 2024,G  86-87,0,0,1,4,0-1,0-0,0.0%,0-0,-,0,0,0,1,0,0,0,0,0
vs Alimerka Oviedo,16 nov 2024,G  106-81,0,0,1,14,0-2,0-0,0.0%,0-0,-,0,0,0,1,0,2,0,0,-3
@ Monbus Obradoiro,9 nov 2024,P  95-89,2,0,2,8,1-1,0-0,100.0%,0-0,-,0,0,0,2,0,0,0,2,4
vs Amics Castello,1 nov 2024,P  105-107,3,2,2,12,0-4,1-2,16.7%,0-0,-,0,2,2,2,0,2,0,3,0
@ C.B. Moron,27 oct 2024,G  80-99,9,1,3,13,2-2,1-2,75.0%,2-2,100.0%,0,1,1,3,0,1,0,9,11
vs Movistar Estudiantes,11 oct 2024,G  94-91,0,0,0,2,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,1,0,0,-2
@ Real Betis,4 oct 2024,P  95-76,0,0,1,5,0-1,0-0,0.0%,0-0,-,0,0,0,1,0,1,0,0,-1
vs Súper Agropal Palencia,27 sept 2024,P  85-91,2,1,0,9,1-1,0-1,50.0%,0-0,-,1,0,1,0,0,1,0,2,1
