PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Monbus Obradoiro,9 may 2025,P  100-102,5,4,5,21,1-2,1-3,40.0%,0-0,-,2,2,4,5,0,3,0,5,8
@ Movistar Estudiantes,4 may 2025,P  105-88,5,0,5,22,1-1,1-2,66.7%,0-0,-,0,0,0,5,0,5,0,5,4
vs CB Zamora,27 abr 2025,P  81-88,3,2,1,19,0-1,1-4,20.0%,0-0,-,0,2,2,1,1,0,0,3,3
@ Cartagena,23 abr 2025,P  83-65,3,1,1,19,0-1,1-3,25.0%,0-0,-,0,1,1,1,1,1,0,3,2
@ Súper Agropal Palencia,19 abr 2025,P  102-79,0,2,1,18,0-2,0-5,0.0%,0-0,-,2,0,2,1,0,1,1,0,-4
vs HLA Alicante,11 abr 2025,P  90-96,6,2,4,19,0-0,2-3,66.7%,0-0,-,1,1,2,4,1,1,0,6,11
@ Gipuzkoa Basket,6 abr 2025,P  90-69,8,1,1,25,1-2,2-6,37.5%,0-0,-,0,1,1,1,1,2,1,8,5
vs Real Betis,28 mar 2025,P  69-91,9,1,0,23,0-0,3-4,75.0%,0-0,-,0,1,1,0,3,2,0,9,10
@ Amics Castello,21 mar 2025,G  94-97,0,1,3,19,0-0,0-3,0.0%,0-0,-,0,1,1,3,2,0,1,0,4
vs Fuenlabrada,16 mar 2025,G  100-80,5,2,3,20,1-1,1-7,25.0%,0-0,-,1,1,2,3,1,1,0,5,4
@ San Pablo Burgos,12 mar 2025,P  77-73,7,9,7,25,2-4,1-5,33.3%,0-0,-,4,5,9,7,0,1,0,7,16
vs C.B. Moron,7 mar 2025,G  97-73,14,4,0,23,1-1,4-7,62.5%,0-0,-,3,1,4,0,0,3,1,14,13
vs Ourense,2 mar 2025,P  83-84,3,2,2,25,0-3,1-5,12.5%,0-0,-,1,1,2,2,2,2,0,3,0
@ Real Valladolid,15 feb 2025,G  97-104,8,3,6,31,0-4,2-7,18.2%,2-2,100.0%,1,2,3,6,0,4,0,8,4
vs Hestia Menorca,12 feb 2025,G  94-92,10,1,3,23,2-4,2-5,44.4%,0-0,-,1,0,1,3,3,0,0,10,12
@ Alimerka Oviedo,8 feb 2025,P  98-84,5,2,1,18,1-3,1-2,40.0%,0-0,-,1,1,2,1,0,0,0,5,5
vs Grupo Alega Cantabria,31 ene 2025,G  90-87,3,4,1,23,0-0,1-3,33.3%,0-0,-,1,3,4,1,1,1,1,3,7
@ CB Zamora,18 ene 2025,G  81-94,9,1,2,23,0-0,3-6,50.0%,0-0,-,0,1,1,2,0,0,0,9,9
vs Gipuzkoa Basket,10 ene 2025,G  88-79,0,0,1,20,0-0,0-0,-,0-0,-,0,0,0,1,1,1,0,0,1
@ Fuenlabrada,5 ene 2025,P  95-67,2,3,0,20,1-2,0-3,20.0%,0-0,-,0,3,3,0,1,2,0,2,0
vs San Pablo Burgos,29 dic 2024,P  73-88,0,0,1,16,0-0,0-3,0.0%,0-0,-,0,0,0,1,1,1,0,0,-2
@ HLA Alicante,21 dic 2024,P  104-89,2,0,1,13,1-1,0-0,100.0%,0-0,-,0,0,0,1,0,0,0,2,3
@ Hestia Menorca,7 dic 2024,G  88-95,0,1,2,13,0-1,0-1,0.0%,0-0,-,1,0,1,2,1,5,0,0,-3
@ Ourense,1 dic 2024,G  86-87,2,4,4,23,1-1,0-3,25.0%,0-0,-,1,3,4,4,3,2,0,2,8
vs Real Valladolid,18 oct 2024,G  94-85,9,2,1,13,0-1,3-4,60.0%,0-0,-,0,2,2,1,0,1,0,9,9
vs Movistar Estudiantes,11 oct 2024,G  94-91,12,3,4,22,0-2,4-8,40.0%,0-0,-,0,3,3,4,1,4,0,12,10
@ Real Betis,4 oct 2024,P  95-76,0,1,3,18,0-0,0-3,0.0%,0-0,-,0,1,1,3,0,2,0,0,-1
vs Súper Agropal Palencia,27 sept 2024,P  85-91,5,0,2,18,1-2,1-2,50.0%,0-0,-,0,0,0,2,0,2,0,5,3
