PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Movistar Estudiantes,4 may 2025,P  105-88,26,1,2,24,6-8,4-11,52.6%,2-2,100.0%,1,0,1,2,0,3,0,26,17
vs CB Zamora,27 abr 2025,P  81-88,0,1,0,7,0-2,0-1,0.0%,0-0,-,0,1,1,0,0,2,0,0,-4
@ Cartagena,23 abr 2025,P  83-65,17,3,0,17,1-3,4-8,45.5%,3-3,100.0%,1,2,3,0,0,1,0,17,13
@ Súper Agropal Palencia,19 abr 2025,P  102-79,8,1,1,16,2-3,1-3,50.0%,1-2,50.0%,1,0,1,1,1,1,0,8,6
vs HLA Alicante,11 abr 2025,P  90-96,0,0,1,8,0-0,0-0,-,0-0,-,0,0,0,1,0,1,0,0,0
@ Gipuzkoa Basket,6 abr 2025,P  90-69,6,2,1,17,0-3,1-1,25.0%,3-4,75.0%,1,1,2,1,0,1,0,6,4
vs Real Betis,28 mar 2025,P  69-91,3,2,2,15,0-1,1-4,20.0%,0-0,-,0,2,2,2,0,2,0,3,1
@ Amics Castello,21 mar 2025,G  94-97,3,2,1,14,0-5,1-3,12.5%,0-0,-,2,0,2,1,1,0,0,3,0
vs Fuenlabrada,16 mar 2025,G  100-80,7,1,1,14,2-3,1-3,50.0%,0-0,-,0,1,1,1,0,1,0,7,5
@ San Pablo Burgos,12 mar 2025,P  77-73,4,1,0,12,1-5,0-2,14.3%,2-2,100.0%,1,0,1,0,0,1,0,4,-2
vs C.B. Moron,7 mar 2025,G  97-73,11,2,3,16,2-3,1-4,42.9%,4-5,80.0%,0,2,2,3,1,1,0,11,11
vs Ourense,2 mar 2025,P  83-84,8,0,0,17,1-1,1-5,33.3%,3-5,60.0%,0,0,0,0,0,1,0,8,1
@ Real Valladolid,15 feb 2025,G  97-104,14,3,0,17,0-2,3-6,37.5%,5-6,83.3%,1,2,3,0,0,0,0,14,11
vs Hestia Menorca,12 feb 2025,G  94-92,8,4,2,20,2-3,0-5,25.0%,4-5,80.0%,1,3,4,2,1,2,0,8,6
@ Alimerka Oviedo,8 feb 2025,P  98-84,2,1,2,11,0-1,0-5,0.0%,2-2,100.0%,0,1,1,2,1,1,0,2,-1
vs Grupo Alega Cantabria,31 ene 2025,G  90-87,13,2,2,15,2-3,2-5,50.0%,3-4,75.0%,1,1,2,2,0,3,0,13,9
@ CB Zamora,18 ene 2025,G  81-94,14,3,1,14,1-2,2-10,25.0%,6-6,100.0%,1,2,3,1,2,2,0,14,9
vs Gipuzkoa Basket,10 ene 2025,G  88-79,17,1,1,15,3-4,2-7,45.5%,5-6,83.3%,0,1,1,1,1,1,0,17,12
@ Fuenlabrada,5 ene 2025,P  95-67,14,1,2,18,1-5,1-7,16.7%,9-9,100.0%,0,1,1,2,1,3,0,14,5
vs San Pablo Burgos,29 dic 2024,P  73-88,12,0,1,11,4-4,1-3,71.4%,1-1,100.0%,0,0,0,1,0,1,0,12,10
@ HLA Alicante,21 dic 2024,P  104-89,11,3,1,11,1-4,2-5,33.3%,3-4,75.0%,2,1,3,1,0,3,0,11,5
@ Grupo Alega Cantabria,15 dic 2024,P  83-80,6,3,2,17,0-2,2-4,33.3%,0-0,-,0,3,3,2,1,2,0,6,6
vs Cartagena,11 dic 2024,G  103-96,21,1,0,20,3-4,3-9,46.2%,6-7,85.7%,0,1,1,0,0,1,0,21,13
@ Hestia Menorca,7 dic 2024,G  88-95,15,2,3,20,0-2,3-5,42.9%,6-6,100.0%,0,2,2,3,1,2,0,15,15
@ Ourense,1 dic 2024,G  86-87,14,1,3,16,2-2,2-6,50.0%,4-4,100.0%,1,0,1,3,0,1,0,14,13
vs Alimerka Oviedo,16 nov 2024,G  106-81,23,1,2,16,2-3,3-5,62.5%,10-10,100.0%,1,0,1,2,0,1,0,23,22
@ Monbus Obradoiro,9 nov 2024,P  95-89,8,3,0,18,1-1,2-5,50.0%,0-0,-,1,2,3,0,0,1,0,8,7
vs Amics Castello,1 nov 2024,P  105-107,11,3,3,18,2-4,1-5,33.3%,4-5,80.0%,2,1,3,3,2,1,0,11,11
@ C.B. Moron,27 oct 2024,G  80-99,17,0,0,16,2-4,4-7,54.5%,1-1,100.0%,0,0,0,0,0,3,0,17,9
vs Real Valladolid,18 oct 2024,G  94-85,5,0,2,19,1-4,1-5,22.2%,0-0,-,0,0,0,2,0,2,0,5,-2
vs Movistar Estudiantes,11 oct 2024,G  94-91,17,1,0,22,1-2,2-4,50.0%,9-10,90.0%,0,1,1,0,0,4,0,17,10
@ Real Betis,4 oct 2024,P  95-76,13,3,1,20,2-6,2-7,30.8%,3-3,100.0%,1,2,3,1,0,1,0,13,7
vs Súper Agropal Palencia,27 sept 2024,P  85-91,7,1,3,20,1-4,0-2,16.7%,5-7,71.4%,0,1,1,3,0,1,0,7,3
