PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Unicaja Malaga,30 may 2025,G  78-83,6,0,1,10,0-0,2-2,100.0%,0-0,-,0,0,0,1,1,1,0,6,7
vs Monbus Obradoiro,9 may 2025,P  100-102,25,3,0,24,1-2,7-11,61.5%,2-2,100.0%,2,1,3,0,1,0,0,25,24
@ Movistar Estudiantes,4 may 2025,P  105-88,4,0,4,16,0-1,1-4,20.0%,1-3,33.3%,0,0,0,4,0,2,0,4,0
vs CB Zamora,27 abr 2025,P  81-88,8,4,1,16,1-4,1-3,28.6%,3-3,100.0%,2,2,4,1,0,0,0,8,8
@ Cartagena,23 abr 2025,P  83-65,2,0,3,19,0-1,0-2,0.0%,2-2,100.0%,0,0,0,3,2,2,0,2,2
@ Súper Agropal Palencia,19 abr 2025,P  102-79,2,1,0,4,1-1,0-1,50.0%,0-0,-,0,1,1,0,1,0,0,2,3
vs HLA Alicante,11 abr 2025,P  90-96,9,4,1,17,0-1,3-8,33.3%,0-0,-,0,4,4,1,0,0,1,9,9
@ Gipuzkoa Basket,6 abr 2025,P  90-69,8,4,0,22,1-2,2-3,60.0%,0-0,-,1,3,4,0,1,3,0,8,8
vs Real Betis,28 mar 2025,P  69-91,1,2,0,14,0-0,0-2,0.0%,1-2,50.0%,0,2,2,0,0,2,0,1,-2
@ Amics Castello,21 mar 2025,G  94-97,16,5,2,21,3-5,3-6,54.5%,1-2,50.0%,1,4,5,2,1,1,0,16,17
vs Fuenlabrada,16 mar 2025,G  100-80,3,1,1,11,0-1,1-4,20.0%,0-0,-,1,0,1,1,2,1,0,3,2
@ San Pablo Burgos,12 mar 2025,P  77-73,9,3,1,19,1-1,2-4,60.0%,1-1,100.0%,0,3,3,1,0,1,0,9,10
vs C.B. Moron,7 mar 2025,G  97-73,5,4,3,20,1-1,1-5,33.3%,0-0,-,3,1,4,3,0,1,0,5,7
vs Ourense,2 mar 2025,P  83-84,0,0,3,16,0-1,0-4,0.0%,0-0,-,0,0,0,3,0,0,0,0,-2
@ Real Valladolid,15 feb 2025,G  97-104,23,4,2,24,4-4,4-8,66.7%,3-3,100.0%,1,3,4,2,0,2,0,23,23
vs Hestia Menorca,12 feb 2025,G  94-92,19,5,2,29,1-3,4-6,55.6%,5-6,83.3%,1,4,5,2,1,1,0,19,21
@ Alimerka Oviedo,8 feb 2025,P  98-84,12,4,4,22,0-1,3-8,33.3%,3-4,75.0%,3,1,4,4,0,1,0,12,12
vs Grupo Alega Cantabria,31 ene 2025,G  90-87,6,0,2,19,1-3,1-3,33.3%,1-2,50.0%,0,0,0,2,3,1,0,6,5
@ CB Zamora,18 ene 2025,G  81-94,2,8,0,15,1-1,0-3,25.0%,0-0,-,5,3,8,0,0,1,0,2,6
vs Gipuzkoa Basket,10 ene 2025,G  88-79,7,1,2,14,0-0,2-3,66.7%,1-1,100.0%,1,0,1,2,0,3,0,7,6
@ Fuenlabrada,5 ene 2025,P  95-67,3,3,2,23,0-1,1-5,16.7%,0-0,-,0,3,3,2,1,0,0,3,4
vs San Pablo Burgos,29 dic 2024,P  73-88,2,3,4,20,1-3,0-1,25.0%,0-0,-,0,3,3,4,0,2,0,2,4
@ HLA Alicante,21 dic 2024,P  104-89,3,3,3,23,0-1,1-8,11.1%,0-0,-,2,1,3,3,1,1,1,3,2
@ Grupo Alega Cantabria,15 dic 2024,P  83-80,12,4,4,31,1-1,2-6,42.9%,4-4,100.0%,0,4,4,4,1,2,0,12,15
vs Cartagena,11 dic 2024,G  103-96,16,5,2,27,1-2,4-7,55.6%,2-3,66.7%,1,4,5,2,1,2,0,16,17
@ Hestia Menorca,7 dic 2024,G  88-95,8,4,4,19,0-1,2-5,33.3%,2-3,66.7%,0,4,4,4,2,1,0,8,12
vs Alimerka Oviedo,16 nov 2024,G  106-81,15,2,3,17,0-1,5-6,71.4%,0-0,-,1,1,2,3,0,0,0,15,18
@ Monbus Obradoiro,9 nov 2024,P  95-89,19,1,1,23,2-5,5-8,53.8%,0-0,-,0,1,1,1,1,0,0,19,16
vs Amics Castello,1 nov 2024,P  105-107,20,5,1,25,0-1,6-8,66.7%,2-2,100.0%,0,5,5,1,2,4,0,20,21
@ C.B. Moron,27 oct 2024,G  80-99,6,1,0,19,0-1,1-5,16.7%,3-4,75.0%,0,1,1,0,1,0,0,6,2
vs Real Valladolid,18 oct 2024,G  94-85,10,2,2,19,2-3,2-6,44.4%,0-1,0.0%,0,2,2,2,0,1,0,10,7
vs Movistar Estudiantes,11 oct 2024,G  94-91,18,5,1,20,0-2,6-10,50.0%,0-0,-,1,4,5,1,1,0,0,18,19
