PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Movistar Estudiantes,10 may 2024,P  61-75,2,1,6,18,1-3,0-2,20.0%,0-0,-,0,1,1,6,0,1,0,2,4
@ Real Valladolid,3 may 2024,G  91-92,13,6,1,23,2-4,2-10,28.6%,3-3,100.0%,2,4,6,1,3,1,0,13,12
vs Leyma Coruña,27 abr 2024,P  78-83,0,1,0,5,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
@ San Pablo Burgos,20 abr 2024,P  87-68,1,4,2,16,0-2,0-2,0.0%,1-2,50.0%,0,4,4,2,0,2,0,1,0
vs Caceres,14 abr 2024,G  89-71,10,1,4,16,1-5,2-4,33.3%,2-2,100.0%,1,0,1,4,1,1,0,10,9
@ Gipuzkoa Basket,10 abr 2024,P  67-58,14,3,1,27,3-7,2-8,33.3%,2-2,100.0%,2,1,3,1,3,2,1,14,10
vs Real Betis,6 abr 2024,G  86-81,0,0,0,5,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
@ Grupo Alega Cantabria,29 mar 2024,P  84-83,17,5,4,25,2-4,4-6,60.0%,1-2,50.0%,2,3,5,4,1,0,0,17,22
vs Amics Castello,24 mar 2024,P  80-81,0,1,4,8,0-0,0-2,0.0%,0-0,-,0,1,1,4,0,1,0,0,2
@ Rioverde Clavijo,17 mar 2024,G  78-81,8,1,4,20,1-5,2-7,25.0%,0-0,-,0,1,1,4,0,1,0,8,3
vs HLA Alicante,12 mar 2024,G  89-83,3,1,2,12,0-2,1-1,33.3%,0-2,0.0%,0,1,1,2,0,2,0,3,0
@ Fuenlabrada,9 mar 2024,P  74-69,15,1,2,26,1-1,2-3,75.0%,7-7,100.0%,0,1,1,2,0,1,0,15,16
vs Hiopos Lleida,3 mar 2024,P  73-75,1,4,3,12,0-1,0-1,0.0%,1-2,50.0%,0,4,4,3,0,1,0,1,4
@ Ourense,17 feb 2024,P  88-83,4,2,3,29,2-3,0-4,28.6%,0-0,-,0,2,2,3,1,1,0,4,4
@ Melilla Ciudad Del Deporte 1,9 feb 2024,P  84-81,4,0,3,19,0-0,1-5,20.0%,1-3,33.3%,0,0,0,3,0,2,0,4,-1
vs UBU Tizona Burgos,4 feb 2024,P  60-75,8,2,1,21,1-1,1-4,40.0%,3-4,75.0%,1,1,2,1,2,3,0,8,6
@ Hestia Menorca,21 ene 2024,P  90-74,3,4,1,18,0-2,1-5,14.3%,0-0,-,0,4,4,1,1,2,0,3,1
vs Grupo Alega Cantabria,14 ene 2024,G  86-81,9,5,3,22,0-1,3-3,75.0%,0-0,-,3,2,5,3,0,1,0,9,15
@ Caceres,7 ene 2024,P  86-78,6,1,0,20,0-0,2-5,40.0%,0-0,-,1,0,1,0,0,5,0,6,-1
vs Hestia Menorca,9 dic 2023,P  78-84,18,4,6,33,2-6,4-13,31.6%,2-2,100.0%,0,4,4,6,2,2,0,18,15
@ Real Betis,3 dic 2023,G  85-94,13,2,1,29,0-2,4-10,33.3%,1-2,50.0%,1,1,2,1,0,2,0,13,5
vs Rioverde Clavijo,28 nov 2023,G  80-59,8,5,3,20,4-7,0-0,57.1%,0-1,0.0%,0,5,5,3,2,3,0,8,11
vs Fuenlabrada,25 nov 2023,G  81-60,12,5,1,22,2-3,1-6,33.3%,5-6,83.3%,2,3,5,1,1,2,0,12,10
@ Leyma Coruña,19 nov 2023,P  88-77,12,2,4,20,1-2,3-6,50.0%,1-2,50.0%,0,2,2,4,0,1,0,12,12
vs Melilla Ciudad Del Deporte 1,11 nov 2023,P  71-79,9,6,6,23,0-1,3-6,42.9%,0-2,0.0%,3,3,6,6,1,2,0,9,14
@ Amics Castello,4 nov 2023,P  83-61,3,0,1,17,0-3,1-5,12.5%,0-0,-,0,0,0,1,0,1,0,3,-4
vs Ourense,31 oct 2023,G  87-78,13,4,3,25,2-5,2-4,44.4%,3-4,75.0%,1,3,4,3,0,3,0,13,11
@ UBU Tizona Burgos,27 oct 2023,P  109-93,6,1,1,16,1-1,1-5,33.3%,1-1,100.0%,0,1,1,1,0,1,0,6,3
vs Gipuzkoa Basket,22 oct 2023,P  81-86,10,3,3,28,2-4,2-6,40.0%,0-0,-,1,2,3,3,0,0,0,10,10
@ Movistar Estudiantes,15 oct 2023,G  76-87,21,2,3,26,1-2,5-7,66.7%,4-6,66.7%,0,2,2,3,0,1,0,21,20
vs San Pablo Burgos,7 oct 2023,G  75-71,8,8,12,28,1-2,2-8,30.0%,0-0,-,1,7,8,12,1,2,0,8,20
