PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Movistar Estudiantes,10 may 2024,P  61-75,0,0,1,5,0-0,0-0,-,0-2,0.0%,0,0,0,1,0,1,0,0,-2
@ Real Valladolid,3 may 2024,G  91-92,0,0,1,5,0-1,0-0,0.0%,0-0,-,0,0,0,1,0,1,0,0,-1
vs Leyma Coruña,27 abr 2024,P  78-83,9,1,0,14,1-2,2-3,60.0%,1-2,50.0%,0,1,1,0,1,0,0,9,8
@ San Pablo Burgos,20 abr 2024,P  87-68,3,3,0,14,0-3,1-1,25.0%,0-0,-,1,2,3,0,0,2,0,3,1
vs Caceres,14 abr 2024,G  89-71,2,1,0,10,1-3,0-1,25.0%,0-0,-,0,1,1,0,0,0,0,2,0
@ Gipuzkoa Basket,10 abr 2024,P  67-58,0,1,1,8,0-2,0-1,0.0%,0-0,-,0,1,1,1,0,0,0,0,-1
vs Real Betis,6 abr 2024,G  86-81,4,1,2,15,2-4,0-2,33.3%,0-0,-,0,1,1,2,0,1,0,4,2
@ Grupo Alega Cantabria,29 mar 2024,P  84-83,12,3,2,27,2-3,2-5,50.0%,2-10,20.0%,0,3,3,2,0,4,0,12,1
vs Amics Castello,24 mar 2024,P  80-81,4,0,3,19,1-1,0-5,16.7%,2-2,100.0%,0,0,0,3,0,0,0,4,2
@ Rioverde Clavijo,17 mar 2024,G  78-81,15,2,4,24,3-4,2-5,55.6%,3-3,100.0%,0,2,2,4,1,0,0,15,18
vs HLA Alicante,12 mar 2024,G  89-83,13,4,3,20,1-2,2-4,50.0%,5-7,71.4%,1,3,4,3,2,0,0,13,17
@ Fuenlabrada,9 mar 2024,P  74-69,0,1,1,14,0-1,0-3,0.0%,0-0,-,0,1,1,1,1,2,0,0,-3
vs Hiopos Lleida,3 mar 2024,P  73-75,6,1,5,26,2-3,0-3,33.3%,2-2,100.0%,1,0,1,5,0,1,0,6,7
@ Ourense,17 feb 2024,P  88-83,20,1,1,23,1-1,4-6,71.4%,6-8,75.0%,0,1,1,1,1,0,0,20,19
@ Melilla Ciudad Del Deporte 1,9 feb 2024,P  84-81,6,3,3,17,1-1,0-3,25.0%,4-5,80.0%,1,2,3,3,1,0,0,6,9
vs UBU Tizona Burgos,4 feb 2024,P  60-75,6,3,1,20,1-1,0-4,20.0%,4-5,80.0%,1,2,3,1,3,2,0,6,6
@ Hestia Menorca,21 ene 2024,P  90-74,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Fuenlabrada,25 nov 2023,G  81-60,4,1,3,11,1-1,0-1,50.0%,2-2,100.0%,0,1,1,3,0,0,0,4,7
@ Leyma Coruña,19 nov 2023,P  88-77,13,1,1,23,3-3,0-3,50.0%,7-11,63.6%,0,1,1,1,4,2,0,13,10
vs Melilla Ciudad Del Deporte 1,11 nov 2023,P  71-79,5,2,3,23,1-2,1-1,66.7%,0-0,-,0,2,2,3,2,2,0,5,9
@ Amics Castello,4 nov 2023,P  83-61,10,1,6,25,1-3,2-6,33.3%,2-4,50.0%,0,1,1,6,0,1,0,10,8
vs Ourense,31 oct 2023,G  87-78,6,2,3,14,1-2,1-3,40.0%,1-1,100.0%,0,2,2,3,0,0,0,6,8
@ UBU Tizona Burgos,27 oct 2023,P  109-93,8,1,4,19,0-0,2-4,50.0%,2-4,50.0%,0,1,1,4,0,1,0,8,8
vs Gipuzkoa Basket,22 oct 2023,P  81-86,3,1,3,12,0-1,1-3,25.0%,0-0,-,1,0,1,3,1,0,0,3,5
@ Movistar Estudiantes,15 oct 2023,G  76-87,6,4,1,12,1-1,0-1,50.0%,4-6,66.7%,1,3,4,1,0,0,0,6,8
vs San Pablo Burgos,7 oct 2023,G  75-71,0,0,2,11,0-1,0-0,0.0%,0-0,-,0,0,0,2,0,3,0,0,-2
