url_jugador,uri_equipo,temporada,anio_inicio
https://www.proballers.com/es/baloncesto/jugador/43751/asier-zengotitabengoa,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/45676/alvaro-frutos,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/46641/claudio-fonseca,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/46752/mikel-uriz,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/61685/khalid-mutakabbir,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/66477/carlos-poyatos,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/66579/gabriel-antony-rogers,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73591/gabriel-serra,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73592/jesus-gonzalez,https://www.proballers.com/es/baloncesto/equipo/2796/fibwi-palma,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/15196/javier-mugica,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/17774/manuel-ferreiro,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/33229/jason-cain,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/37806/albert-homs,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/46699/mario-cabanas,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/46869/jose-oubina,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/47887/jose-simeon-lujan,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/56720/marc-bauza,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/60403/jorge-romero,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/60833/joe-de-ciman,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/64564/gregorio-adon,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/66579/gabriel-antony-rogers,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73586/alec-kobre,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73587/tim-derksen,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/7420/andres-miso,https://www.proballers.com/es/baloncesto/equipo/3006/marin-peixe-galego,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/12083/alfredo-ott,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/17267/massine-fall,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/18018/oliver-arteaga,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/21473/pedro-rivero,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/22391/pablo-almazan,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/36652/eloy-almazan,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/38075/pelayo-larraona,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/45677/marcos-suka-umu,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/50425/jorge-sanz,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/50860/eduard-gatell,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/53741/kevin-van-wijk,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/62392/alvaro-garcia,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/7235/hector-manzano,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73580/raul-ubeda,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73581/agustin-morales,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73582/alberto-aleman,https://www.proballers.com/es/baloncesto/equipo/667/melilla-ciudad-del-deporte-1,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/11659/christian-diaz,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/36657/devin-wright,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/38324/francisco-guerra,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/50724/zarko-jukic,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/54895/diego-kapelan,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/58059/nemanja-mitrovic,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/64512/tomas-fernandez,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/66484/martin-rodriguez-iglesias,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/69954/bob-van-zijverden,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73588/kyle-hittle,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73589/deyan-colado,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73590/xabier-arriaga,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/7683/dmitry-flis,https://www.proballers.com/es/baloncesto/equipo/670/ourense,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/14266/sergi-pino,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/16740/thierno-niang,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/17158/joan-pardina,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/37789/julen-olaizola,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/43582/tautvydas-slezas,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/48573/jackson-capel,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/50906/aleks-simeonov,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/52182/lander-lasa,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/53668/nikolas-skouen,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/57247/xabier-oroz,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/62777/abdoulaye-ndoye,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/66464/michael-carlson,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/66501/jon-urtxulutegi,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/7237/ricardo-uriz,https://www.proballers.com/es/baloncesto/equipo/908/gipuzkoa-basket,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/21959/eduardo-martinez,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/38319/alejandro-barrera,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/39317/aegir-steinarsson,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/39612/javier-vega,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/42264/filip-toncinic,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/46699/mario-cabanas,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/48777/alejandro-lopez,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/53035/mo-soluade,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/56526/percy-gibson,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/57139/jules-dang-akodo,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/6043/jorge-garcia,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/61654/goran-huskic,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/66834/haris-genjac,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73594/brandon-brine,https://www.proballers.com/es/baloncesto/equipo/909/san-pablo-burgos,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/16983/alberto-martin,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/1760/adrian-laso,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/21499/alberto-ruiz-de-galarreta,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/23830/carles-bravo,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/34654/alejandro-reyes,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/37750/volodymyr-gerun,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/46420/marko-popadic,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/48935/enrique-garrido,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/54271/mindaugas-kupsas,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/68145/simon-birgander,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/69949/babatunde-olumuyiwa,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73577/bryce-pressley,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73578/andre-norris,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73579/seger-bonifant,https://www.proballers.com/es/baloncesto/equipo/910/rioverde-clavijo,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/11147/federico-ucles,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/12427/deividas-busma,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/15140/joan-faner,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/15145/borja-arevalo,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/38081/maodo-nguirane,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/43750/juan-cabot,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/47328/jose-maria-garcia-flores,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/61624/sergio-rodriguez-febles,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/64522/alberto-fernandez,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/64532/eduardo-duran,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/66602/alin-mihail-voinea,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/68678/alex-herrera,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/69941/joel-sabate,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/73595/kyle-cooper,https://www.proballers.com/es/baloncesto/equipo/911/amics-castello,2016-2017,2016
https://www.proballers.com/es/baloncesto/jugador/14194/greg-gantt,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/21470/lamont-barnes,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/21502/jose-ignacio-martin,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/34654/alejandro-reyes,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/46369/sergio-de-la-fuente,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/47885/oscar-alvarado,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/53114/jito-kok,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/53296/maximilian-hopfgartner,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/57465/chistian-uta,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/5971/rowell-graham,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/66480/daniel-astilleros,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/73638/henri-wade-chatman,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/73640/david-paniagua,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/73643/eduardo-castano,https://www.proballers.com/es/baloncesto/equipo/146/real-valladolid,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/11659/christian-diaz,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/16027/emir-sulejmanovic,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174470/pablo-cordoba,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174471/herve-kabasele,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174472/jose-antonio-lopez,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174713/javier-beltran,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/18606/jose-salvador-arco,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/20207/guillem-rubio,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/21569/sandi-cebular,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/43834/dejan-cigoja,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/58034/johan-lofberg,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/62444/matt-stainbrook,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/64314/danilo-fuzaro-siqueira,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/64320/leo-demetrio,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/66577/sergi-quintela,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/70361/rimantas-daunys,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/7237/ricardo-uriz,https://www.proballers.com/es/baloncesto/equipo/149/rio-breogan,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/13164/robertas-grabauskas,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/13614/william-saunders,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174463/franco-acosta,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174464/vieux-kasse,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174465/pol-olivier,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174466/eduardo-recio,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174467/pablo-serrano,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174468/javier-vasallo,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174731/jose-manuel-hurtado,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/18388/sergio-perez,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/22387/luis-parejo,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/51512/rolandas-jakstas,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/52423/nikola-rakocevic,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/60419/guillermo-corrales,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/61748/warren-ward,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/66559/daniel-martinez-marti,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/70982/abdul-azeze-keshinro,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/73568/pablo-gracia,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/73574/santiago-parras,https://www.proballers.com/es/baloncesto/equipo/152/caceres,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/12427/deividas-busma,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/14266/sergi-pino,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/21470/lamont-barnes,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/340/dartaye-ruffin,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/35400/nikola-cvetinovic,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/48935/enrique-garrido,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/56514/jason-calliste,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/61779/carlos-toledo,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/65431/sani-campara,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/6823/urko-otegui,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/7215/jordi-grimau,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/73577/bryce-pressley,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/7420/andres-miso,https://www.proballers.com/es/baloncesto/equipo/1562/super-agropal-palencia,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/11623/jubril-adekoya,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/13800/jorge-lafuente,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174645/matthew-donlan,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/174646/matt-o-leary,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/19350/alberto-fontet,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/37842/agusti-sans,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/41335/mikel-motos,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/47002/carles-marzo,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/53741/kevin-van-wijk,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/54754/mladen-pavlovic,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/61071/vashil-fernandez,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/61624/sergio-rodriguez-febles,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
https://www.proballers.com/es/baloncesto/jugador/61681/pablo-perez-garrido,https://www.proballers.com/es/baloncesto/equipo/1564/levitec-huesca,2017-2018,2017
