PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Alimerka Oviedo,25 ene 2020,P  72-66,3,0,1,8,0-1,1-2,33.3%,0-0,-,0,0,0,1,0,3,0,3,-1
vs Amics Castello,18 ene 2020,G  87-69,15,2,3,23,3-3,3-9,50.0%,0-0,-,0,2,2,3,1,1,0,15,14
vs Almansa Con Afanion,10 ene 2020,P  85-86,3,0,3,15,0-0,1-4,25.0%,0-0,-,0,0,0,3,0,1,0,3,2
@ Hiopos Lleida,3 ene 2020,G  61-64,16,2,4,27,2-4,4-6,60.0%,0-0,-,0,2,2,4,0,1,0,16,17
vs Ourense,28 dic 2019,G  85-52,17,2,5,24,0-2,5-7,55.6%,2-2,100.0%,0,2,2,5,3,0,0,17,23
vs Leyma Coruña,21 dic 2019,G  97-55,16,4,5,24,2-5,4-6,54.5%,0-0,-,2,2,4,5,2,0,0,16,22
@ Fibwi Palma,15 dic 2019,P  102-84,14,3,1,26,1-4,2-4,37.5%,6-6,100.0%,1,2,3,1,0,0,0,14,13
vs Melilla Ciudad Del Deporte 1,7 dic 2019,G  88-84,18,1,6,27,1-1,4-8,55.6%,4-4,100.0%,0,1,1,6,0,3,0,18,18
@ Real Canoe N.C.,29 nov 2019,G  75-82,11,1,5,25,0-0,3-7,42.9%,2-2,100.0%,0,1,1,5,0,2,0,11,11
vs Marin Peixe Galego,23 nov 2019,G  72-56,3,5,3,23,0-2,1-5,14.3%,0-0,-,3,2,5,3,1,0,0,3,6
@ Levitec Huesca,16 nov 2019,G  71-87,11,2,3,25,1-1,2-4,60.0%,3-4,75.0%,1,1,2,3,0,2,0,11,11
vs Gipuzkoa Basket,10 nov 2019,P  74-97,3,2,5,22,0-1,1-6,14.3%,0-0,-,2,0,2,5,1,1,0,3,4
@ Coviran Granada,3 nov 2019,G  83-88,16,2,2,23,2-4,4-5,66.7%,0-0,-,0,2,2,2,1,0,0,16,18
vs Caceres,29 oct 2019,P  85-92,5,0,0,14,1-1,1-2,66.7%,0-0,-,0,0,0,0,1,0,0,5,5
@ Real Valladolid,25 oct 2019,P  94-82,9,3,0,21,0-2,3-6,37.5%,0-0,-,1,2,3,0,0,3,0,9,4
vs HLA Alicante,19 oct 2019,G  87-84,7,4,4,20,0-2,1-3,20.0%,4-4,100.0%,0,4,4,4,1,0,0,7,12
vs Alimerka Oviedo,5 oct 2019,G  72-54,3,4,0,8,0-1,1-2,33.3%,0-0,-,1,3,4,0,0,0,0,3,5
@ Amics Castello,28 sept 2019,G  68-91,5,0,4,17,1-1,0-3,25.0%,3-3,100.0%,0,0,0,4,1,0,0,5,7
