PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Coviran Granada,7 mar 2020,G  86-63,10,3,7,25,2-3,1-3,50.0%,3-3,100.0%,0,3,3,7,0,1,1,10,17
@ Caceres,28 feb 2020,P  77-76,11,1,0,19,1-2,2-4,50.0%,3-5,60.0%,1,0,1,0,0,1,0,11,6
vs Treviglio,29 dic 2019,G  70-63,0,2,2,13,0-4,0-1,0.0%,0-0,-,0,2,2,2,0,1,0,0,-2
@ Napolibasket,22 dic 2019,P  79-68,8,4,0,22,1-4,0-2,16.7%,6-7,85.7%,0,4,4,0,1,1,0,8,6
vs Novipiù Monferrato,15 dic 2019,G  82-58,9,4,2,20,1-5,0-2,14.3%,7-8,87.5%,1,3,4,2,3,1,0,9,10
@ Trapani Shark,8 dic 2019,P  77-66,25,7,1,30,2-7,2-3,40.0%,15-16,93.8%,0,7,7,1,0,3,0,25,23
@ Moncada Energy Agrigento,1 dic 2019,P  92-81,32,4,1,31,1-5,8-12,52.9%,6-8,75.0%,0,4,4,1,1,6,0,32,22
vs Reale Mutua Torino,24 nov 2019,G  82-75,15,2,2,28,2-7,2-5,33.3%,5-7,71.4%,1,1,2,2,0,2,0,15,7
@ Givova Scafati,20 nov 2019,G  74-79,12,4,1,26,2-7,0-3,20.0%,8-9,88.9%,1,3,4,1,0,1,0,12,7
vs Edilnol Biella,17 nov 2019,P  63-73,9,4,4,28,0-6,1-5,9.1%,6-7,85.7%,0,4,4,4,0,2,0,9,4
vs Atlante Eurobasket Roma,10 nov 2019,P  72-85,13,5,2,29,2-6,2-4,40.0%,3-3,100.0%,0,5,5,2,1,6,0,13,9
@ Bergamo Basket 2014,2 nov 2019,G  74-80,6,3,2,23,1-2,1-4,33.3%,1-2,50.0%,0,3,3,2,0,2,0,6,4
vs Benacquista Assicurazioni Latina,30 oct 2019,G  84-78,18,8,6,34,4-7,1-4,45.5%,7-7,100.0%,2,6,8,6,1,2,0,18,25
@ Capo d'Orlando,27 oct 2019,P  75-73,18,7,6,37,1-3,3-10,30.8%,7-8,87.5%,3,4,7,6,3,4,0,18,20
vs Bertram Tortona,20 oct 2019,G  71-67,17,8,4,37,4-6,1-8,35.7%,6-8,75.0%,0,8,8,4,2,3,0,17,17
vs Napolibasket,16 oct 2019,G  79-62,23,4,6,32,4-9,2-6,40.0%,9-11,81.8%,1,3,4,6,1,6,0,23,17
@ Treviglio,12 oct 2019,P  66-52,15,1,4,31,2-7,1-4,27.3%,8-9,88.9%,0,1,1,4,0,1,0,15,10
