PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Hiopos Lleida,3 may 2019,G  84-86,0,0,0,8,0-0,0-0,-,0-0,-,0,0,0,0,1,0,1,0,2
vs Amics Castello,26 abr 2019,G  78-63,7,2,0,13,2-4,1-4,37.5%,0-0,-,1,1,2,0,1,1,0,7,4
@ Alimerka Oviedo,21 abr 2019,G  84-90,0,0,1,6,0-0,0-1,0.0%,0-0,-,0,0,0,1,0,1,0,0,-1
vs FC Barcelona II,12 abr 2019,G  81-58,4,4,1,15,2-4,0-3,28.6%,0-0,-,2,2,4,1,2,1,0,4,5
@ Real Canoe N.C.,5 abr 2019,G  66-86,7,4,0,11,1-2,1-1,66.7%,2-2,100.0%,0,4,4,0,0,1,1,7,10
vs Coviran Granada,30 mar 2019,G  93-80,10,4,0,16,1-5,2-3,37.5%,2-2,100.0%,0,4,4,0,1,0,0,10,10
@ Melilla Ciudad Del Deporte 1,24 mar 2019,G  72-77,0,0,0,4,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Súper Agropal Palencia,15 mar 2019,G  66-76,2,2,1,3,1-1,0-1,50.0%,0-0,-,1,1,2,1,0,0,0,2,4
vs Caceres,9 mar 2019,G  80-71,0,0,1,6,0-0,0-0,-,0-0,-,0,0,0,1,0,0,0,0,1
@ Surne Bilbao,3 mar 2019,P  98-68,2,4,1,14,1-2,0-2,25.0%,0-0,-,0,4,4,1,0,1,2,2,5
vs C.B. Prat,23 feb 2019,G  78-63,8,3,2,16,1-1,2-3,75.0%,0-0,-,1,2,3,2,0,0,1,8,13
@ Fibwi Palma,17 feb 2019,P  92-58,0,2,0,5,0-3,0-1,0.0%,0-0,-,1,1,2,0,0,0,0,0,-2
@ Araberri Basket Club,2 feb 2019,G  55-81,9,7,0,10,1-1,2-3,75.0%,1-1,100.0%,0,7,7,0,0,1,0,9,14
vs Real Valladolid,27 ene 2019,G  88-83,7,4,1,16,0-1,1-2,33.3%,4-4,100.0%,3,1,4,1,1,2,0,7,9
@ Leyma Coruña,22 ene 2019,G  70-78,1,7,0,15,0-4,0-0,0.0%,1-2,50.0%,5,2,7,0,0,0,1,1,4
vs Levitec Huesca,18 ene 2019,G  84-65,4,4,0,8,1-2,0-1,33.3%,2-3,66.7%,2,2,4,0,0,0,0,4,5
vs Hiopos Lleida,11 ene 2019,G  77-68,2,5,0,11,1-2,0-0,50.0%,0-0,-,1,4,5,0,0,0,0,2,6
@ Amics Castello,4 ene 2019,G  69-74,0,1,1,5,0-0,0-1,0.0%,0-0,-,0,1,1,1,0,0,0,0,1
vs Alimerka Oviedo,28 dic 2018,G  85-69,5,1,1,13,1-1,1-3,50.0%,0-0,-,0,1,1,1,0,0,1,5,6
@ FC Barcelona II,22 dic 2018,G  73-82,0,2,0,6,0-1,0-1,0.0%,0-0,-,0,2,2,0,0,0,0,0,0
vs Real Canoe N.C.,15 dic 2018,G  99-68,2,1,0,8,1-2,0-1,33.3%,0-0,-,0,1,1,0,0,0,0,2,1
@ Coviran Granada,8 dic 2018,G  60-81,2,8,0,14,1-2,0-3,20.0%,0-0,-,0,8,8,0,1,1,1,2,7
vs Melilla Ciudad Del Deporte 1,2 dic 2018,G  85-64,8,3,0,11,1-3,2-2,60.0%,0-0,-,2,1,3,0,1,1,0,8,9
@ Ourense,28 nov 2018,G  65-94,4,0,0,8,2-2,0-0,100.0%,0-0,-,0,0,0,0,2,0,0,4,6
vs Súper Agropal Palencia,23 nov 2018,G  94-69,2,5,1,14,0-1,0-0,0.0%,2-2,100.0%,1,4,5,1,0,0,0,2,7
@ Caceres,16 nov 2018,G  72-77,2,6,0,25,1-2,0-4,16.7%,0-0,-,3,3,6,0,1,1,2,2,5
vs Surne Bilbao,9 nov 2018,G  70-64,1,3,0,12,0-1,0-0,0.0%,1-2,50.0%,0,3,3,0,1,0,0,1,3
@ C.B. Prat,3 nov 2018,G  88-90,9,4,0,16,0-3,2-2,40.0%,3-4,75.0%,1,3,4,0,1,0,2,9,12
vs Fibwi Palma,27 oct 2018,G  82-77,5,2,0,13,1-3,1-3,33.3%,0-0,-,1,1,2,0,0,0,0,5,3
vs Araberri Basket Club,19 oct 2018,G  94-82,0,0,1,4,0-0,0-0,-,0-0,-,0,0,0,1,0,2,1,0,0
@ Real Valladolid,14 oct 2018,P  74-67,2,2,1,4,0-0,0-0,-,2-2,100.0%,1,1,2,1,0,1,0,2,4
vs Leyma Coruña,9 oct 2018,G  96-88,3,1,0,3,0-2,1-1,33.3%,0-0,-,0,1,1,0,0,0,0,3,2
@ Levitec Huesca,5 oct 2018,P  92-84,4,6,0,10,1-3,0-1,25.0%,2-2,100.0%,1,5,6,0,0,1,0,4,6
