PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Hiopos Lleida,3 may 2019,G  84-86,14,5,1,27,2-2,3-5,71.4%,1-2,50.0%,2,3,5,1,0,1,0,14,16
vs Amics Castello,26 abr 2019,G  78-63,11,6,0,19,4-7,1-1,62.5%,0-0,-,1,5,6,0,1,0,0,11,15
@ Alimerka Oviedo,21 abr 2019,G  84-90,4,6,1,19,2-3,0-4,28.6%,0-0,-,1,5,6,1,0,1,0,4,5
vs FC Barcelona II,12 abr 2019,G  81-58,15,6,1,25,3-4,3-4,75.0%,0-2,0.0%,3,3,6,1,0,2,0,15,16
@ Real Canoe N.C.,5 abr 2019,G  66-86,9,2,1,18,3-5,1-4,44.4%,0-0,-,1,1,2,1,1,1,0,9,7
vs Coviran Granada,30 mar 2019,G  93-80,10,1,1,17,4-6,0-4,40.0%,2-2,100.0%,0,1,1,1,1,1,1,10,7
@ Melilla Ciudad Del Deporte 1,24 mar 2019,G  72-77,8,4,0,21,1-2,2-5,42.9%,0-0,-,1,3,4,0,1,1,2,8,10
vs Ourense,20 mar 2019,G  82-74,5,4,0,25,1-2,1-7,22.2%,0-0,-,1,3,4,0,2,1,1,5,4
@ Súper Agropal Palencia,15 mar 2019,G  66-76,11,4,1,18,2-2,2-4,66.7%,1-2,50.0%,1,3,4,1,0,0,2,11,15
vs Caceres,9 mar 2019,G  80-71,20,3,0,22,2-6,4-4,60.0%,4-4,100.0%,2,1,3,0,1,0,0,20,20
@ Surne Bilbao,3 mar 2019,P  98-68,12,2,1,24,1-3,3-4,57.1%,1-2,50.0%,0,2,2,1,3,1,3,12,16
vs C.B. Prat,23 feb 2019,G  78-63,0,4,1,14,0-4,0-2,0.0%,0-0,-,2,2,4,1,1,0,0,0,0
@ Fibwi Palma,17 feb 2019,P  92-58,0,3,0,15,0-0,0-5,0.0%,0-0,-,0,3,3,0,0,0,0,0,-2
@ Araberri Basket Club,2 feb 2019,G  55-81,9,3,1,16,0-0,3-3,100.0%,0-0,-,0,3,3,1,2,2,0,9,13
vs Real Valladolid,27 ene 2019,G  88-83,14,1,0,16,1-1,4-6,71.4%,0-0,-,0,1,1,0,1,0,1,14,15
@ Leyma Coruña,22 ene 2019,G  70-78,20,6,0,26,0-2,6-9,54.5%,2-3,66.7%,0,6,6,0,0,2,3,20,21
vs Levitec Huesca,18 ene 2019,G  84-65,10,2,0,15,1-1,2-5,50.0%,2-2,100.0%,1,1,2,0,1,0,2,10,12
vs Hiopos Lleida,11 ene 2019,G  77-68,9,8,0,22,3-5,1-3,50.0%,0-0,-,3,5,8,0,2,0,0,9,15
@ Amics Castello,4 ene 2019,G  69-74,8,6,0,21,0-2,2-5,28.6%,2-2,100.0%,0,6,6,0,0,1,0,8,8
vs Alimerka Oviedo,28 dic 2018,G  85-69,11,4,0,18,4-7,1-2,55.6%,0-0,-,1,3,4,0,2,1,0,11,12
@ FC Barcelona II,22 dic 2018,G  73-82,17,2,1,26,1-3,4-6,55.6%,3-4,75.0%,2,0,2,1,0,2,1,17,14
vs Real Canoe N.C.,15 dic 2018,G  99-68,19,3,1,22,4-4,3-4,87.5%,2-2,100.0%,0,3,3,1,1,0,2,19,25
@ Coviran Granada,8 dic 2018,G  60-81,10,3,0,17,1-1,2-4,60.0%,2-2,100.0%,1,2,3,0,1,0,0,10,12
vs Melilla Ciudad Del Deporte 1,2 dic 2018,G  85-64,11,3,2,17,3-7,1-5,33.3%,2-3,66.7%,3,0,3,2,1,3,0,11,5
@ Ourense,28 nov 2018,G  65-94,8,6,0,17,2-2,1-4,50.0%,1-1,100.0%,0,6,6,0,2,1,0,8,12
vs Surne Bilbao,9 nov 2018,G  70-64,12,5,0,29,4-10,1-2,41.7%,1-1,100.0%,1,4,5,0,0,3,0,12,7
@ C.B. Prat,3 nov 2018,G  88-90,20,3,0,25,3-5,4-8,53.8%,2-2,100.0%,1,2,3,0,0,0,0,20,17
vs Fibwi Palma,27 oct 2018,G  82-77,9,11,1,27,4-6,0-1,57.1%,1-4,25.0%,3,8,11,1,0,1,1,9,15
vs Araberri Basket Club,19 oct 2018,G  94-82,12,7,0,27,3-6,2-6,41.7%,0-0,-,4,3,7,0,3,2,4,12,17
@ Real Valladolid,14 oct 2018,P  74-67,3,4,1,15,1-1,0-3,25.0%,1-1,100.0%,0,4,4,1,0,6,0,3,-1
vs Leyma Coruña,9 oct 2018,G  96-88,8,3,1,15,1-1,1-3,50.0%,3-4,75.0%,1,2,3,1,1,1,1,8,10
@ Levitec Huesca,5 oct 2018,P  92-84,6,3,0,22,1-5,0-4,11.1%,4-4,100.0%,2,1,3,0,2,1,2,6,4
