PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Hiopos Lleida,3 may 2019,G  84-86,0,4,0,10,0-1,0-0,0.0%,0-0,-,0,4,4,0,0,0,0,0,3
vs Amics Castello,26 abr 2019,G  78-63,4,9,2,19,2-3,0-0,66.7%,0-0,-,3,6,9,2,1,0,1,4,16
@ Alimerka Oviedo,21 abr 2019,G  84-90,0,5,0,19,0-2,0-0,0.0%,0-0,-,2,3,5,0,1,1,0,0,3
vs FC Barcelona II,12 abr 2019,G  81-58,1,4,2,12,0-1,0-0,0.0%,1-2,50.0%,1,3,4,2,1,1,1,1,6
@ Real Canoe N.C.,5 abr 2019,G  66-86,2,3,0,14,1-2,0-0,50.0%,0-0,-,1,2,3,0,0,0,1,2,5
vs Coviran Granada,30 mar 2019,G  93-80,1,2,2,16,0-0,0-0,-,1-2,50.0%,1,1,2,2,0,0,2,1,6
@ Melilla Ciudad Del Deporte 1,24 mar 2019,G  72-77,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Ourense,20 mar 2019,G  82-74,8,4,0,16,3-3,0-0,100.0%,2-2,100.0%,2,2,4,0,0,2,2,8,12
@ Súper Agropal Palencia,15 mar 2019,G  66-76,10,7,1,21,4-5,0-0,80.0%,2-3,66.7%,3,4,7,1,0,1,2,10,17
vs Caceres,9 mar 2019,G  80-71,3,7,2,17,1-3,0-0,33.3%,1-2,50.0%,2,5,7,2,0,0,1,3,10
@ Surne Bilbao,3 mar 2019,P  98-68,4,1,1,15,2-2,0-0,100.0%,0-0,-,0,1,1,1,0,1,1,4,6
vs C.B. Prat,23 feb 2019,G  78-63,7,7,0,16,3-6,0-0,50.0%,1-2,50.0%,3,4,7,0,0,1,1,7,10
@ Fibwi Palma,17 feb 2019,P  92-58,2,3,0,23,1-1,0-0,100.0%,0-0,-,1,2,3,0,0,3,1,2,3
@ Araberri Basket Club,2 feb 2019,G  55-81,0,5,2,17,0-1,0-0,0.0%,0-0,-,2,3,5,2,1,2,1,0,6
vs Real Valladolid,27 ene 2019,G  88-83,8,1,0,16,4-4,0-0,100.0%,0-0,-,1,0,1,0,1,0,0,8,10
@ Leyma Coruña,22 ene 2019,G  70-78,4,4,0,19,2-3,0-0,66.7%,0-2,0.0%,2,2,4,0,0,2,1,4,4
vs Levitec Huesca,18 ene 2019,G  84-65,4,6,0,13,2-2,0-0,100.0%,0-0,-,1,5,6,0,0,0,1,4,11
vs Hiopos Lleida,11 ene 2019,G  77-68,2,4,1,13,1-3,0-0,33.3%,0-0,-,2,2,4,1,1,0,1,2,7
@ Amics Castello,4 ene 2019,G  69-74,4,8,0,18,2-2,0-0,100.0%,0-2,0.0%,4,4,8,0,0,1,0,4,9
vs Alimerka Oviedo,28 dic 2018,G  85-69,12,2,1,14,3-3,0-0,100.0%,6-8,75.0%,1,1,2,1,0,2,1,12,12
@ FC Barcelona II,22 dic 2018,G  73-82,6,3,1,15,3-3,0-0,100.0%,0-1,0.0%,2,1,3,1,0,0,0,6,9
vs Real Canoe N.C.,15 dic 2018,G  99-68,4,3,0,11,2-3,0-0,66.7%,0-2,0.0%,0,3,3,0,0,0,0,4,4
@ Coviran Granada,8 dic 2018,G  60-81,8,4,1,17,3-3,0-0,100.0%,2-4,50.0%,1,3,4,1,0,0,1,8,12
vs Melilla Ciudad Del Deporte 1,2 dic 2018,G  85-64,6,6,2,19,3-5,0-0,60.0%,0-0,-,2,4,6,2,1,0,2,6,15
@ Ourense,28 nov 2018,G  65-94,4,0,0,11,2-2,0-0,100.0%,0-0,-,0,0,0,0,1,0,0,4,5
vs Súper Agropal Palencia,23 nov 2018,G  94-69,2,4,0,14,1-2,0-0,50.0%,0-0,-,1,3,4,0,0,1,1,2,5
@ Caceres,16 nov 2018,G  72-77,1,6,2,21,0-2,0-0,0.0%,1-2,50.0%,2,4,6,2,1,2,0,1,5
vs Surne Bilbao,9 nov 2018,G  70-64,2,2,0,8,1-1,0-0,100.0%,0-0,-,0,2,2,0,2,0,1,2,7
@ C.B. Prat,3 nov 2018,G  88-90,7,1,0,13,3-3,0-0,100.0%,1-3,33.3%,0,1,1,0,1,0,0,7,7
vs Fibwi Palma,27 oct 2018,G  82-77,2,1,0,6,1-1,0-0,100.0%,0-0,-,0,1,1,0,0,2,0,2,1
vs Araberri Basket Club,19 oct 2018,G  94-82,2,5,0,15,1-2,0-0,50.0%,0-0,-,2,3,5,0,0,0,0,2,6
@ Real Valladolid,14 oct 2018,P  74-67,1,9,0,19,0-1,0-0,0.0%,1-2,50.0%,4,5,9,0,0,1,1,1,8
vs Leyma Coruña,9 oct 2018,G  96-88,5,4,0,15,1-1,0-0,100.0%,3-6,50.0%,1,3,4,0,1,1,0,5,6
@ Levitec Huesca,5 oct 2018,P  92-84,5,3,0,9,2-2,0-0,100.0%,1-4,25.0%,2,1,3,0,0,3,0,5,2
