PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Hiopos Lleida,6 mar 2020,P  78-67,4,6,0,20,2-3,0-0,66.7%,0-4,0.0%,2,4,6,0,0,0,0,4,5
vs Ourense,28 feb 2020,G  74-73,9,5,0,16,3-6,0-0,50.0%,3-5,60.0%,4,1,5,0,0,1,0,9,8
@ Rio Breogan,15 feb 2020,P  95-71,8,5,0,22,1-2,0-0,50.0%,6-6,100.0%,0,5,5,0,1,2,0,8,11
vs Fibwi Palma,9 feb 2020,G  74-66,12,8,0,19,2-4,0-0,50.0%,8-9,88.9%,3,5,8,0,1,0,2,12,20
@ Melilla Ciudad Del Deporte 1,31 ene 2020,P  88-85,12,9,1,27,4-9,0-0,44.4%,4-5,80.0%,3,6,9,1,0,2,0,12,14
vs Real Canoe N.C.,24 ene 2020,G  89-84,10,11,0,17,4-5,0-0,80.0%,2-4,50.0%,4,7,11,0,1,2,0,10,17
@ Marin Peixe Galego,18 ene 2020,G  69-75,4,7,0,19,1-1,0-0,100.0%,2-8,25.0%,4,3,7,0,0,1,1,4,5
@ Levitec Huesca,10 ene 2020,G  80-100,12,5,0,23,3-4,0-0,75.0%,6-6,100.0%,1,4,5,0,1,0,1,12,18
vs Gipuzkoa Basket,5 ene 2020,G  81-77,16,11,0,27,6-7,0-0,85.7%,4-7,57.1%,6,5,11,0,0,1,0,16,22
@ Coviran Granada,28 dic 2019,G  63-70,8,7,0,16,2-4,0-0,50.0%,4-5,80.0%,2,5,7,0,0,1,0,8,11
vs Caceres,20 dic 2019,G  77-76,6,5,0,9,3-3,0-0,100.0%,0-0,-,3,2,5,0,0,1,0,6,10
@ Leyma Coruña,15 dic 2019,P  83-81,2,2,0,19,1-2,0-0,50.0%,0-0,-,1,1,2,0,1,0,0,2,4
@ HLA Alicante,6 dic 2019,G  77-81,3,5,0,22,1-1,0-0,100.0%,1-2,50.0%,1,4,5,0,2,0,1,3,10
vs Súper Agropal Palencia,1 dic 2019,G  86-79,6,5,0,22,2-3,0-0,66.7%,2-2,100.0%,1,4,5,0,0,3,1,6,8
@ Alimerka Oviedo,23 nov 2019,G  65-71,4,9,0,28,1-3,0-0,33.3%,2-4,50.0%,1,8,9,0,2,1,0,4,10
vs Amics Castello,15 nov 2019,G  87-79,2,1,0,14,1-2,0-0,50.0%,0-0,-,1,0,1,0,0,0,0,2,2
@ Almansa Con Afanion,9 nov 2019,P  67-64,1,3,0,16,0-2,0-0,0.0%,1-2,50.0%,0,3,3,0,0,2,0,1,-1
vs Hiopos Lleida,3 nov 2019,G  80-61,7,8,0,17,3-6,0-0,50.0%,1-2,50.0%,4,4,8,0,0,2,0,7,9
@ Ourense,30 oct 2019,G  56-77,9,9,0,16,4-7,0-0,57.1%,1-2,50.0%,5,4,9,0,1,5,2,9,12
vs Rio Breogan,25 oct 2019,G  94-82,8,7,0,26,4-6,0-0,66.7%,0-0,-,1,6,7,0,1,2,0,8,12
@ Fibwi Palma,20 oct 2019,P  87-80,7,9,0,33,1-1,0-0,100.0%,5-6,83.3%,1,8,9,0,0,0,1,7,16
vs Melilla Ciudad Del Deporte 1,11 oct 2019,G  78-70,5,8,0,22,2-4,0-0,50.0%,1-2,50.0%,2,6,8,0,0,2,0,5,8
@ Real Canoe N.C.,4 oct 2019,G  81-93,7,14,0,24,3-6,0-0,50.0%,1-4,25.0%,7,7,14,0,1,2,0,7,14
vs Marin Peixe Galego,25 sept 2019,G  82-66,2,7,1,22,1-2,0-0,50.0%,0-0,-,1,6,7,1,0,1,0,2,8
