PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Grupo Alega Cantabria,10 may 2024,G  92-89,12,2,1,22,1-1,3-8,44.4%,1-1,100.0%,0,2,2,1,3,0,0,12,13
@ Leyma Coruña,5 may 2024,P  95-82,6,0,0,19,2-3,0-4,28.6%,2-3,66.7%,0,0,0,0,0,0,1,6,1
vs HLA Alicante,28 abr 2024,G  70-64,11,0,1,17,2-2,1-6,37.5%,4-6,66.7%,0,0,0,1,1,1,0,11,5
@ Caceres,16 feb 2024,G  81-84,0,0,0,16,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Hiopos Lleida,9 feb 2024,P  92-98,6,3,1,30,1-1,1-10,18.2%,1-1,100.0%,1,2,3,1,5,3,0,6,3
@ Real Betis,2 feb 2024,P  98-77,18,3,2,28,0-3,6-10,46.2%,0-0,-,2,1,3,2,2,3,0,18,15
vs Fuenlabrada,19 ene 2024,G  77-73,6,3,0,32,2-3,0-4,28.6%,2-6,33.3%,0,3,3,0,0,1,0,6,-1
@ HLA Alicante,13 ene 2024,P  86-64,13,2,1,23,1-1,3-8,44.4%,2-2,100.0%,0,2,2,1,1,2,0,13,10
@ Real Valladolid,2 dic 2023,P  89-71,8,0,0,21,1-2,2-4,50.0%,0-0,-,0,0,0,0,1,1,0,8,5
vs Movistar Estudiantes,29 nov 2023,P  68-84,3,1,1,18,0-0,1-5,20.0%,0-0,-,0,1,1,1,0,0,0,3,1
@ Grupo Alega Cantabria,25 nov 2023,P  91-80,0,1,0,12,0-2,0-2,0.0%,0-0,-,1,0,1,0,0,1,0,0,-4
vs Rioverde Clavijo,17 nov 2023,G  79-72,10,1,2,21,0-2,2-4,33.3%,4-4,100.0%,0,1,1,2,0,0,0,10,9
@ Hiopos Lleida,12 nov 2023,P  97-82,8,2,0,20,1-2,2-6,37.5%,0-0,-,0,2,2,0,0,1,0,8,4
vs Alimerka Oviedo,4 nov 2023,G  83-61,12,4,0,23,0-2,4-8,40.0%,0-0,-,1,3,4,0,0,1,0,12,9
@ Fuenlabrada,31 oct 2023,G  85-98,20,2,4,26,4-5,4-5,80.0%,0-0,-,1,1,2,4,0,1,0,20,23
vs San Pablo Burgos,27 oct 2023,P  81-94,8,3,1,23,0-1,2-6,28.6%,2-3,66.7%,1,2,3,1,2,2,0,8,6
@ Hestia Menorca,21 oct 2023,P  85-65,5,2,0,23,1-5,1-5,20.0%,0-0,-,1,1,2,0,0,2,0,5,-3
vs Caceres,13 oct 2023,G  90-86,7,1,0,17,0-3,2-6,22.2%,1-2,50.0%,1,0,1,0,0,1,0,7,-1
@ Ourense,7 oct 2023,P  93-80,5,1,1,28,1-2,1-2,50.0%,0-0,-,0,1,1,1,0,0,1,5,6
