PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Grupo Alega Cantabria,10 may 2024,G  92-89,18,6,2,29,7-9,1-2,72.7%,1-3,33.3%,3,3,6,2,2,0,0,18,23
@ Leyma Coruña,5 may 2024,P  95-82,8,5,2,21,2-2,0-1,66.7%,4-4,100.0%,2,3,5,2,2,1,0,8,15
vs HLA Alicante,28 abr 2024,G  70-64,4,5,2,18,2-3,0-0,66.7%,0-0,-,3,2,5,2,1,2,3,4,12
@ Rioverde Clavijo,21 abr 2024,G  93-96,4,4,0,13,2-2,0-1,66.7%,0-0,-,2,2,4,0,0,0,1,4,8
vs Hestia Menorca,14 abr 2024,P  83-84,8,7,2,27,0-1,0-1,0.0%,8-10,80.0%,3,4,7,2,2,4,0,8,11
@ San Pablo Burgos,10 abr 2024,P  91-67,12,7,1,33,2-3,1-4,42.9%,5-7,71.4%,3,4,7,1,1,4,1,12,12
vs Melilla Ciudad Del Deporte 1,5 abr 2024,G  90-85,5,6,0,20,1-5,1-2,28.6%,0-1,0.0%,4,2,6,0,0,0,0,5,5
@ Movistar Estudiantes,31 mar 2024,P  95-79,9,3,2,25,3-5,0-0,60.0%,3-3,100.0%,0,3,3,2,0,1,0,9,11
@ Alimerka Oviedo,24 mar 2024,G  80-81,12,5,3,28,5-5,0-1,83.3%,2-4,50.0%,0,5,5,3,1,1,1,12,18
vs UBU Tizona Burgos,17 mar 2024,P  72-112,8,6,2,23,3-4,0-0,75.0%,2-4,50.0%,3,3,6,2,1,1,0,8,13
vs Ourense,13 mar 2024,P  78-81,0,2,0,15,0-1,0-2,0.0%,0-0,-,2,0,2,0,0,2,0,0,-3
@ Gipuzkoa Basket,8 mar 2024,P  92-78,12,1,0,17,5-5,0-1,83.3%,2-2,100.0%,0,1,1,0,2,1,0,12,13
vs Real Valladolid,1 mar 2024,P  80-84,9,6,1,23,2-4,1-3,42.9%,2-3,66.7%,2,4,6,1,1,1,1,9,12
@ Caceres,16 feb 2024,G  81-84,6,6,2,20,2-3,0-1,50.0%,2-2,100.0%,0,6,6,2,0,2,1,6,11
vs Hiopos Lleida,9 feb 2024,P  92-98,3,1,2,16,1-2,0-0,50.0%,1-2,50.0%,1,0,1,2,0,1,1,3,4
@ Real Betis,2 feb 2024,P  98-77,2,4,2,20,0-3,0-0,0.0%,2-2,100.0%,1,3,4,2,0,2,0,2,3
vs Fuenlabrada,19 ene 2024,G  77-73,6,9,1,23,3-6,0-0,50.0%,0-2,0.0%,1,8,9,1,0,1,2,6,12
@ HLA Alicante,13 ene 2024,P  86-64,9,1,0,26,3-6,0-0,50.0%,3-4,75.0%,0,1,1,0,0,1,2,9,7
vs Leyma Coruña,5 ene 2024,P  74-83,13,9,3,28,5-7,0-1,62.5%,3-4,75.0%,2,7,9,3,0,3,1,13,19
@ Melilla Ciudad Del Deporte 1,29 dic 2023,P  76-65,10,10,0,27,2-4,2-2,66.7%,0-0,-,1,9,10,0,0,5,0,10,13
@ UBU Tizona Burgos,21 dic 2023,P  80-66,11,7,4,36,4-8,0-0,50.0%,3-7,42.9%,1,6,7,4,0,4,0,11,10
vs Gipuzkoa Basket,16 dic 2023,P  80-90,12,4,2,21,6-7,0-0,85.7%,0-0,-,2,2,4,2,0,0,0,12,17
vs Real Betis,8 dic 2023,P  88-100,26,7,2,35,6-7,0-0,85.7%,14-17,82.4%,3,4,7,2,0,2,1,26,30
@ Real Valladolid,2 dic 2023,P  89-71,5,1,1,25,2-4,0-1,40.0%,1-2,50.0%,0,1,1,1,0,1,2,5,4
vs Movistar Estudiantes,29 nov 2023,P  68-84,11,5,2,23,5-9,0-1,50.0%,1-2,50.0%,1,4,5,2,1,2,0,11,11
@ Grupo Alega Cantabria,25 nov 2023,P  91-80,18,9,0,29,9-9,0-1,90.0%,0-0,-,2,7,9,0,2,3,0,18,25
vs Rioverde Clavijo,17 nov 2023,G  79-72,17,6,4,28,7-11,0-1,58.3%,3-4,75.0%,2,4,6,4,0,2,0,17,19
@ Hiopos Lleida,12 nov 2023,P  97-82,10,4,0,26,3-6,0-1,42.9%,4-5,80.0%,1,3,4,0,1,1,2,10,11
vs Alimerka Oviedo,4 nov 2023,G  83-61,10,9,5,29,4-5,0-0,80.0%,2-2,100.0%,3,6,9,5,3,2,1,10,25
@ Fuenlabrada,31 oct 2023,G  85-98,8,4,5,22,4-6,0-1,57.1%,0-0,-,1,3,4,5,0,1,1,8,14
vs San Pablo Burgos,27 oct 2023,P  81-94,13,7,2,26,4-6,0-0,66.7%,5-9,55.6%,2,5,7,2,2,2,2,13,18
@ Hestia Menorca,21 oct 2023,P  85-65,15,1,0,22,4-7,0-0,57.1%,7-12,58.3%,0,1,1,0,1,3,0,15,6
vs Caceres,13 oct 2023,G  90-86,0,2,0,12,0-1,0-0,0.0%,0-0,-,0,2,2,0,0,0,0,0,1
@ Ourense,7 oct 2023,P  93-80,4,4,3,18,2-2,0-2,50.0%,0-0,-,1,3,4,3,0,0,0,4,9
