PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,10 may 2024,G  80-62,7,6,1,15,2-3,1-1,75.0%,0-2,0.0%,1,5,6,1,0,1,1,7,11
@ Hestia Menorca,4 may 2024,G  75-84,0,1,0,10,0-1,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,-1
vs Real Valladolid,26 abr 2024,G  70-69,5,3,1,9,1-1,1-1,100.0%,0-0,-,1,2,3,1,0,1,0,5,8
@ Gipuzkoa Basket,21 abr 2024,G  93-99,11,5,0,27,4-7,1-3,50.0%,0-0,-,3,2,5,0,0,0,1,11,12
vs San Pablo Burgos,14 abr 2024,P  76-88,4,1,0,6,1-1,0-0,100.0%,2-2,100.0%,0,1,1,0,0,1,0,4,4
vs Hiopos Lleida,10 abr 2024,P  73-74,3,1,0,2,1-1,0-0,100.0%,1-2,50.0%,0,1,1,0,0,0,0,3,3
@ Alimerka Oviedo,6 abr 2024,P  86-81,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ HLA Alicante,29 mar 2024,G  73-78,0,1,0,2,0-0,0-0,-,0-0,-,1,0,1,0,0,0,0,0,1
vs Rioverde Clavijo,23 mar 2024,G  94-85,2,0,0,6,1-1,0-1,50.0%,0-0,-,0,0,0,0,0,0,0,2,1
@ UBU Tizona Burgos,13 mar 2024,P  101-80,3,1,0,9,0-1,1-1,50.0%,0-0,-,0,1,1,0,0,1,0,3,2
vs Melilla Ciudad Del Deporte 1,8 mar 2024,G  86-70,4,1,0,11,1-2,0-3,20.0%,2-2,100.0%,0,1,1,0,0,1,1,4,1
@ Leyma Coruña,18 feb 2024,P  92-78,0,1,0,3,0-0,0-0,-,0-0,-,1,0,1,0,0,0,0,0,1
vs Ourense,9 feb 2024,G  72-48,7,3,0,10,2-3,1-2,60.0%,0-0,-,2,1,3,0,0,1,0,7,7
vs Amics Castello,2 feb 2024,G  98-77,3,1,0,5,0-1,1-2,33.3%,0-0,-,0,1,1,0,0,0,0,3,2
@ San Pablo Burgos,12 ene 2024,G  82-94,3,0,0,3,1-1,0-0,100.0%,1-2,50.0%,0,0,0,0,0,0,0,3,2
@ Caceres,21 dic 2023,P  64-61,2,3,0,12,0-1,0-1,0.0%,2-2,100.0%,1,2,3,0,0,1,0,2,2
vs Grupo Alega Cantabria,15 dic 2023,G  80-70,8,4,0,20,4-4,0-0,100.0%,0-0,-,1,3,4,0,0,0,0,8,12
@ Amics Castello,8 dic 2023,G  88-100,9,2,1,21,3-3,0-3,50.0%,3-3,100.0%,0,2,2,1,0,1,1,9,9
vs Alimerka Oviedo,3 dic 2023,P  85-94,8,6,2,21,3-4,0-0,75.0%,2-2,100.0%,2,4,6,2,0,0,1,8,16
vs Hestia Menorca,29 nov 2023,G  88-57,1,4,3,15,0-1,0-0,0.0%,1-2,50.0%,1,3,4,3,0,1,0,1,5
@ Hiopos Lleida,24 nov 2023,P  88-75,2,3,1,23,1-4,0-0,25.0%,0-0,-,1,2,3,1,1,2,0,2,2
@ Ourense,18 nov 2023,P  84-83,0,0,0,5,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs UBU Tizona Burgos,10 nov 2023,P  84-85,12,5,1,24,3-4,1-1,80.0%,3-3,100.0%,1,4,5,1,0,0,1,12,18
@ Real Valladolid,4 nov 2023,P  72-66,12,6,0,30,2-4,2-2,66.7%,2-2,100.0%,3,3,6,0,2,0,0,12,18
vs Gipuzkoa Basket,1 nov 2023,P  81-83,0,2,1,11,0-1,0-0,0.0%,0-0,-,2,0,2,1,0,1,1,0,2
@ Melilla Ciudad Del Deporte 1,27 oct 2023,G  83-87,9,3,0,15,3-3,1-1,100.0%,0-0,-,1,2,3,0,2,0,0,9,14
vs Movistar Estudiantes,20 oct 2023,P  77-86,5,2,0,17,1-2,0-0,50.0%,3-4,75.0%,1,1,2,0,0,0,0,5,5
@ Rioverde Clavijo,15 oct 2023,P  62-56,6,3,0,17,1-2,1-2,50.0%,1-2,50.0%,1,2,3,0,1,2,0,6,5
vs Leyma Coruña,6 oct 2023,P  77-81,4,4,0,10,2-2,0-0,100.0%,0-0,-,0,4,4,0,0,0,0,4,8
