PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,10 may 2024,G  80-62,15,5,6,27,7-13,0-7,35.0%,1-1,100.0%,0,5,5,6,3,2,0,15,14
@ Hestia Menorca,4 may 2024,G  75-84,13,5,3,24,4-7,1-3,50.0%,2-4,50.0%,1,4,5,3,2,4,0,13,12
vs Real Valladolid,26 abr 2024,G  70-69,15,5,2,21,3-4,3-9,46.2%,0-0,-,0,5,5,2,1,4,0,15,12
@ Gipuzkoa Basket,21 abr 2024,G  93-99,34,6,5,41,5-11,7-8,63.2%,3-3,100.0%,1,5,6,5,2,5,0,34,35
vs San Pablo Burgos,14 abr 2024,P  76-88,19,5,3,33,6-9,2-8,47.1%,1-2,50.0%,0,5,5,3,3,2,0,19,18
vs Hiopos Lleida,10 abr 2024,P  73-74,16,4,4,25,4-7,1-5,41.7%,5-5,100.0%,1,3,4,4,1,1,0,16,17
@ Alimerka Oviedo,6 abr 2024,P  86-81,17,3,7,30,4-8,2-8,37.5%,3-5,60.0%,0,3,3,7,0,3,0,17,12
@ HLA Alicante,29 mar 2024,G  73-78,26,5,6,35,5-11,3-8,42.1%,7-8,87.5%,1,4,5,6,2,3,0,26,24
vs Rioverde Clavijo,23 mar 2024,G  94-85,19,4,10,34,5-5,3-8,61.5%,0-0,-,0,4,4,10,6,4,0,19,30
@ Grupo Alega Cantabria,17 mar 2024,G  67-78,18,5,8,36,2-8,3-7,33.3%,5-6,83.3%,0,5,5,8,4,3,0,18,21
@ UBU Tizona Burgos,13 mar 2024,P  101-80,10,0,3,17,1-7,1-3,20.0%,5-5,100.0%,0,0,0,3,2,1,0,10,6
vs Melilla Ciudad Del Deporte 1,8 mar 2024,G  86-70,9,3,7,20,0-1,3-3,75.0%,0-0,-,0,3,3,7,1,1,0,9,18
vs Fuenlabrada,3 mar 2024,G  79-78,15,6,6,35,4-6,1-7,38.5%,4-5,80.0%,2,4,6,6,4,2,1,15,21
@ Leyma Coruña,18 feb 2024,P  92-78,19,5,9,28,4-6,3-8,50.0%,2-2,100.0%,1,4,5,9,1,1,0,19,26
vs Ourense,9 feb 2024,G  72-48,12,8,4,30,1-2,2-6,37.5%,4-4,100.0%,2,6,8,4,1,1,0,12,19
vs Amics Castello,2 feb 2024,G  98-77,18,6,4,30,2-2,4-8,60.0%,2-2,100.0%,2,4,6,4,1,3,1,18,23
@ Movistar Estudiantes,21 ene 2024,P  93-87,14,8,0,30,5-10,1-5,40.0%,1-1,100.0%,3,5,8,0,0,0,0,14,13
@ San Pablo Burgos,12 ene 2024,G  82-94,9,5,1,27,3-5,1-4,44.4%,0-0,-,1,4,5,1,1,0,1,9,12
vs HLA Alicante,7 ene 2024,G  97-78,23,3,1,29,4-7,4-7,57.1%,3-3,100.0%,0,3,3,1,0,3,0,23,18
@ Fuenlabrada,30 dic 2023,P  81-71,6,4,1,15,3-5,0-2,42.9%,0-1,0.0%,2,2,4,1,0,1,0,6,5
@ Caceres,21 dic 2023,P  64-61,11,5,0,23,2-3,2-6,44.4%,1-2,50.0%,0,5,5,0,0,0,0,11,10
vs Grupo Alega Cantabria,15 dic 2023,G  80-70,4,7,0,27,1-3,0-2,20.0%,2-2,100.0%,1,6,7,0,0,3,0,4,4
@ Amics Castello,8 dic 2023,G  88-100,18,4,3,31,1-5,5-6,54.5%,1-2,50.0%,1,3,4,3,0,2,1,18,18
vs Alimerka Oviedo,3 dic 2023,P  85-94,12,4,0,33,4-9,1-4,38.5%,1-1,100.0%,0,4,4,0,1,1,0,12,8
vs Hestia Menorca,29 nov 2023,G  88-57,6,3,3,15,0-0,2-4,50.0%,0-0,-,1,2,3,3,1,1,0,6,10
@ Hiopos Lleida,24 nov 2023,P  88-75,7,1,1,18,2-3,1-2,60.0%,0-0,-,0,1,1,1,0,0,0,7,7
@ Ourense,18 nov 2023,P  84-83,13,7,8,30,4-5,1-4,55.6%,2-3,66.7%,1,6,7,8,3,3,0,13,23
vs UBU Tizona Burgos,10 nov 2023,P  84-85,7,1,0,14,2-2,1-2,75.0%,0-2,0.0%,1,0,1,0,1,2,0,7,4
@ Real Valladolid,4 nov 2023,P  72-66,3,0,0,12,0-2,0-2,0.0%,3-5,60.0%,0,0,0,0,0,0,0,3,-3
vs Gipuzkoa Basket,1 nov 2023,P  81-83,5,1,0,16,1-3,1-3,33.3%,0-0,-,1,0,1,0,0,1,0,5,1
