PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Rio Breogan,27 abr 2018,P  91-65,3,4,0,18,1-2,0-0,50.0%,1-2,50.0%,0,4,4,0,0,2,1,3,4
@ Fibwi Palma,14 abr 2018,G  76-84,3,1,0,9,1-1,0-0,100.0%,1-2,50.0%,1,0,1,0,0,3,0,3,0
vs FC Barcelona II,7 abr 2018,G  87-79,7,4,1,20,3-5,0-0,60.0%,1-4,25.0%,2,2,4,1,3,1,0,7,9
@ BAXI Manresa,1 abr 2018,P  70-68,4,5,0,14,1-2,0-0,50.0%,2-3,66.7%,3,2,5,0,0,2,1,4,6
vs Súper Agropal Palencia,24 mar 2018,G  73-72,9,6,0,20,3-5,0-0,60.0%,3-6,50.0%,2,4,6,0,0,0,0,9,10
@ Amics Castello,20 mar 2018,P  83-62,10,10,0,25,4-8,0-0,50.0%,2-2,100.0%,6,4,10,0,2,0,1,10,19
@ Melilla Ciudad Del Deporte 1,16 mar 2018,G  61-64,7,5,1,18,2-3,0-0,66.7%,3-3,100.0%,1,4,5,1,1,1,0,7,12
@ Caceres,9 mar 2018,G  72-97,16,12,0,22,7-11,0-0,63.6%,2-3,66.7%,3,9,12,0,0,1,2,16,24
vs Hiopos Lleida,3 mar 2018,G  67-64,7,8,0,20,3-4,0-0,75.0%,1-2,50.0%,4,4,8,0,1,0,0,7,14
@ C.B. Prat,24 feb 2018,P  65-61,6,9,0,22,3-6,0-0,50.0%,0-1,0.0%,3,6,9,0,1,0,0,6,12
vs Dreamland Gran Canaria,11 feb 2018,P  66-86,0,0,0,2,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Surne Bilbao,4 feb 2018,G  77-83,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
@ Valencia Basket,21 ene 2018,P  88-72,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Real Madrid,14 ene 2018,P  100-72,0,1,0,3,0-0,0-0,-,0-0,-,0,1,1,0,0,0,0,0,1
vs UCAM Murcia,7 ene 2018,G  88-86,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ FC Barcelona,31 dic 2017,P  101-74,0,1,0,2,0-0,0-0,-,0-0,-,1,0,1,0,0,0,0,0,1
vs Monbus Obradoiro,28 oct 2017,P  65-73,4,3,0,6,2-2,0-0,100.0%,0-0,-,1,2,3,0,1,0,0,4,8
@ MoraBanc Andorra,4 oct 2017,G  94-95,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Surne Bilbao,30 sept 2017,G  82-68,0,1,0,2,0-0,0-0,-,0-0,-,0,1,1,0,0,1,0,0,0
