PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Rio Breogan,27 abr 2018,P  91-65,3,1,0,19,0-3,1-3,16.7%,0-0,-,1,0,1,0,0,1,0,3,-2
vs Levitec Huesca,20 abr 2018,G  80-61,3,2,0,19,0-1,1-3,25.0%,0-0,-,1,1,2,0,0,0,1,3,3
@ Fibwi Palma,14 abr 2018,G  76-84,12,0,2,21,1-1,2-3,75.0%,4-5,80.0%,0,0,0,2,1,0,0,12,13
vs FC Barcelona II,7 abr 2018,G  87-79,21,1,0,26,4-5,4-5,80.0%,1-3,33.3%,0,1,1,0,1,0,0,21,19
@ BAXI Manresa,1 abr 2018,P  70-68,15,1,0,27,1-2,3-4,66.7%,4-7,57.1%,0,1,1,0,3,1,0,15,13
vs Súper Agropal Palencia,24 mar 2018,G  73-72,5,0,1,25,1-1,1-4,40.0%,0-0,-,0,0,0,1,1,1,0,5,3
@ Amics Castello,20 mar 2018,P  83-62,0,2,0,22,0-2,0-2,0.0%,0-0,-,1,1,2,0,2,0,0,0,0
@ Melilla Ciudad Del Deporte 1,16 mar 2018,G  61-64,8,3,1,31,2-2,1-5,42.9%,1-2,50.0%,0,3,3,1,0,1,0,8,6
@ Caceres,9 mar 2018,G  72-97,16,0,1,20,1-1,4-5,83.3%,2-2,100.0%,0,0,0,1,1,0,0,16,17
vs Hiopos Lleida,3 mar 2018,G  67-64,12,0,0,26,1-2,3-6,50.0%,1-2,50.0%,0,0,0,0,1,0,0,12,8
@ C.B. Prat,24 feb 2018,P  65-61,16,1,3,30,1-1,3-7,50.0%,5-6,83.3%,0,1,1,3,0,0,0,16,15
vs Real Valladolid,17 feb 2018,G  74-63,17,5,0,26,1-4,4-4,62.5%,3-4,75.0%,4,1,5,0,1,0,0,17,19
@ Ourense,9 feb 2018,P  70-61,16,3,1,31,4-5,2-6,54.5%,2-2,100.0%,1,2,3,1,1,0,0,16,16
@ Araberri Basket Club,28 ene 2018,P  104-74,8,1,0,20,1-2,2-6,37.5%,0-0,-,0,1,1,0,0,0,0,8,4
vs Leyma Coruña,23 ene 2018,G  80-71,12,3,1,27,2-2,0-1,66.7%,8-9,88.9%,1,2,3,1,2,1,0,12,15
@ Biele ISB,21 ene 2018,G  70-77,9,2,1,20,2-2,0-4,33.3%,5-6,83.3%,0,2,2,1,1,1,0,9,7
vs Rioverde Clavijo,13 ene 2018,G  86-70,12,2,1,30,0-0,4-5,80.0%,0-0,-,0,2,2,1,0,1,0,12,13
vs Rio Breogan,7 ene 2018,P  75-87,6,2,1,27,1-5,1-1,33.3%,1-2,50.0%,0,2,2,1,0,1,0,6,3
@ Levitec Huesca,29 dic 2017,G  66-70,9,2,5,26,0-2,3-3,60.0%,0-0,-,1,1,2,5,1,0,0,9,15
vs Fibwi Palma,22 dic 2017,G  80-57,8,3,0,19,1-2,2-4,50.0%,0-0,-,1,2,3,0,0,2,0,8,6
@ FC Barcelona II,17 dic 2017,G  71-86,15,5,2,30,2-4,2-4,50.0%,5-5,100.0%,2,3,5,2,1,0,0,15,19
vs BAXI Manresa,10 dic 2017,G  81-76,15,3,0,38,2-4,3-3,71.4%,2-2,100.0%,0,3,3,0,0,2,0,15,14
@ Súper Agropal Palencia,3 dic 2017,P  73-62,3,0,1,19,0-3,1-3,16.7%,0-0,-,0,0,0,1,0,1,0,3,-2
vs Amics Castello,28 nov 2017,G  68-62,5,4,1,25,1-1,1-1,100.0%,0-0,-,1,3,4,1,0,1,0,5,9
vs Melilla Ciudad Del Deporte 1,25 nov 2017,G  79-69,2,0,1,22,1-3,0-1,25.0%,0-0,-,0,0,0,1,0,0,0,2,0
vs Caceres,18 nov 2017,P  78-83,7,3,1,33,2-4,1-7,27.3%,0-0,-,1,2,3,1,0,0,0,7,3
@ Hiopos Lleida,10 nov 2017,G  74-80,10,3,3,33,1-3,2-9,25.0%,2-2,100.0%,1,2,3,3,0,0,0,10,7
vs C.B. Prat,4 nov 2017,P  82-84,5,1,0,18,0-0,1-4,25.0%,2-2,100.0%,0,1,1,0,0,0,0,5,3
@ Real Valladolid,27 oct 2017,P  91-86,3,2,2,25,0-1,1-5,16.7%,0-0,-,0,2,2,2,1,1,0,3,2
vs Ourense,21 oct 2017,G  90-85,6,1,2,28,2-2,0-3,40.0%,2-2,100.0%,1,0,1,2,0,0,0,6,6
vs Araberri Basket Club,14 oct 2017,P  73-78,17,0,0,24,1-1,5-8,66.7%,0-0,-,0,0,0,0,0,0,0,17,14
@ Leyma Coruña,10 oct 2017,G  71-76,10,1,1,28,2-3,2-4,57.1%,0-0,-,0,1,1,1,0,0,0,10,9
vs Biele ISB,7 oct 2017,G  87-66,8,3,0,20,1-2,2-2,75.0%,0-0,-,1,2,3,0,1,0,0,8,11
@ Rioverde Clavijo,29 sept 2017,G  80-84,5,2,0,23,0-0,1-5,20.0%,2-2,100.0%,0,2,2,0,0,1,0,5,2
