PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Araberri Basket Club,28 abr 2017,G  74-82,8,7,3,28,4-7,0-1,50.0%,0-0,-,3,4,7,3,0,1,0,8,13
vs Fibwi Palma,21 abr 2017,P  56-82,8,7,1,25,4-9,0-1,40.0%,0-0,-,4,3,7,1,0,1,3,8,12
@ Marin Peixe Galego,16 abr 2017,G  76-84,10,2,0,24,4-11,0-2,30.8%,2-2,100.0%,0,2,2,0,0,2,0,10,1
vs Leyma Coruña,7 abr 2017,P  76-81,2,6,1,21,1-3,0-5,12.5%,0-0,-,3,3,6,1,5,4,0,2,3
@ Melilla Ciudad Del Deporte 1,31 mar 2017,P  77-71,16,5,1,31,3-7,3-5,50.0%,1-2,50.0%,2,3,5,1,0,2,1,16,14
vs Gipuzkoa Basket,24 mar 2017,G  80-70,8,2,1,24,3-6,0-2,37.5%,2-2,100.0%,1,1,2,1,2,1,2,8,9
@ Amics Castello,17 mar 2017,P  94-79,13,7,3,27,4-8,0-1,44.4%,5-6,83.3%,1,6,7,3,1,4,1,13,15
@ Levitec Huesca,10 mar 2017,P  83-76,9,2,1,27,3-5,1-3,50.0%,0-0,-,0,2,2,1,1,0,1,9,10
vs Alimerka Oviedo,3 mar 2017,P  79-97,0,3,0,23,0-2,0-1,0.0%,0-0,-,1,2,3,0,1,0,1,0,2
@ Rio Breogan,24 feb 2017,P  90-76,9,3,2,23,3-5,1-3,50.0%,0-0,-,0,3,3,2,2,0,1,9,13
vs Hiopos Lleida,17 feb 2017,G  74-73,10,4,1,29,2-3,2-4,57.1%,0-0,-,0,4,4,1,2,2,1,10,13
@ San Pablo Burgos,20 ene 2017,P  87-64,8,1,2,20,3-4,0-1,60.0%,2-2,100.0%,0,1,1,2,0,1,0,8,8
vs Rioverde Clavijo,13 ene 2017,G  79-70,7,7,2,26,1-2,1-1,66.7%,2-2,100.0%,1,6,7,2,1,2,0,7,14
@ Ourense,8 ene 2017,G  74-79,6,2,0,20,2-5,0-3,25.0%,2-2,100.0%,0,2,2,0,1,0,0,6,3
vs Araberri Basket Club,30 dic 2016,G  106-100,10,6,1,28,5-8,0-3,45.5%,0-0,-,1,5,6,1,0,4,3,10,10
@ Fibwi Palma,20 dic 2016,P  84-72,8,5,3,20,4-8,0-2,40.0%,0-0,-,2,3,5,3,0,3,0,8,7
vs Marin Peixe Galego,17 dic 2016,G  96-81,5,1,1,17,1-2,1-4,33.3%,0-0,-,0,1,1,1,1,0,1,5,5
@ Leyma Coruña,10 dic 2016,G  90-97,5,2,1,9,0-2,1-2,25.0%,2-2,100.0%,1,1,2,1,0,2,1,5,4
vs Levitec Huesca,19 nov 2016,G  93-78,10,5,0,21,5-7,0-2,55.6%,0-2,0.0%,0,5,5,0,1,2,1,10,9
@ Alimerka Oviedo,12 nov 2016,P  80-74,7,1,0,18,2-5,1-3,37.5%,0-0,-,0,1,1,0,0,0,1,7,4
vs Rio Breogan,8 nov 2016,P  84-92,13,4,1,17,2-2,3-7,55.6%,0-0,-,1,3,4,1,0,3,2,13,13
@ Hiopos Lleida,4 nov 2016,P  67-65,13,4,0,21,1-4,3-4,50.0%,2-2,100.0%,2,2,4,0,0,1,2,13,14
vs Súper Agropal Palencia,29 oct 2016,P  62-81,12,13,2,22,5-9,0-2,45.5%,2-2,100.0%,4,9,13,2,1,0,3,12,25
@ Caceres,21 oct 2016,P  68-65,8,5,1,26,1-5,2-5,30.0%,0-0,-,1,4,5,1,0,1,1,8,7
vs San Pablo Burgos,18 oct 2016,P  65-73,5,5,0,17,1-2,0-1,33.3%,3-4,75.0%,2,3,5,0,0,1,1,5,7
@ Rioverde Clavijo,14 oct 2016,G  73-76,13,7,0,26,4-8,1-5,38.5%,2-3,66.7%,4,3,7,0,2,2,0,13,11
vs Ourense,8 oct 2016,G  84-72,2,3,1,15,1-3,0-0,33.3%,0-0,-,1,2,3,1,0,0,0,2,4
@ FC Barcelona II,2 oct 2016,G  72-84,9,5,0,31,3-5,1-4,44.4%,0-0,-,0,5,5,0,0,0,0,9,9
