PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Basquet Girona,11 abr 2021,G  74-75,8,5,4,35,0-4,1-2,16.7%,5-6,83.3%,0,5,5,4,1,1,0,8,11
@ Levitec Huesca,9 abr 2021,P  80-73,10,2,4,34,1-4,2-4,37.5%,2-2,100.0%,0,2,2,4,1,5,0,10,7
vs Real Canoe N.C.,4 abr 2021,G  81-80,12,3,3,38,2-4,1-2,50.0%,5-6,83.3%,1,2,3,3,3,2,0,12,15
@ Hiopos Lleida,28 mar 2021,P  72-70,4,7,7,29,1-3,0-2,20.0%,2-3,66.7%,0,7,7,7,2,0,0,4,15
vs Real Murcia,19 mar 2021,G  74-68,3,2,7,20,0-1,1-3,25.0%,0-0,-,0,2,2,7,0,1,0,3,8
vs UBU Tizona Burgos,12 feb 2021,G  89-77,7,0,2,14,1-2,1-2,50.0%,2-2,100.0%,0,0,0,2,0,1,0,7,6
vs Real Valladolid,29 ene 2021,P  80-93,4,0,1,10,1-1,0-0,100.0%,2-2,100.0%,0,0,0,1,1,0,0,4,6
@ UBU Tizona Burgos,23 ene 2021,P  81-76,3,3,2,18,0-3,1-2,20.0%,0-0,-,2,1,3,2,1,0,0,3,5
vs Súper Agropal Palencia,15 ene 2021,P  60-72,0,2,0,19,0-1,0-2,0.0%,0-0,-,1,1,2,0,0,0,0,0,-1
@ Ourense,10 ene 2021,P  73-67,0,1,2,15,0-4,0-0,0.0%,0-0,-,0,1,1,2,0,0,0,0,-1
@ Rio Breogan,18 dic 2020,P  76-63,7,1,2,21,1-4,1-2,33.3%,2-2,100.0%,0,1,1,2,1,3,0,7,4
vs Alimerka Oviedo,15 dic 2020,G  88-72,13,3,3,18,2-4,2-3,57.1%,3-3,100.0%,1,2,3,3,0,1,0,13,15
vs Leyma Coruña,11 dic 2020,P  71-78,6,0,2,18,0-3,2-3,33.3%,0-0,-,0,0,0,2,2,1,0,6,5
@ Real Valladolid,13 nov 2020,P  73-67,2,0,1,17,0-0,0-2,0.0%,2-2,100.0%,0,0,0,1,0,2,0,2,-1
