PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Basquet Girona,16 may 2021,G  73-61,7,7,2,24,0-0,1-4,25.0%,4-6,66.7%,0,7,7,2,1,0,1,7,13
@ Real Canoe N.C.,9 may 2021,P  73-70,11,5,0,37,2-5,1-6,27.3%,4-5,80.0%,0,5,5,0,0,4,0,11,3
vs Levitec Huesca,30 abr 2021,G  92-86,9,3,1,23,3-6,1-3,44.4%,0-0,-,1,2,3,1,0,0,0,9,8
@ Real Murcia,24 abr 2021,P  80-64,8,3,3,34,4-5,0-3,50.0%,0-0,-,1,2,3,3,2,1,0,8,11
vs Hiopos Lleida,16 abr 2021,G  88-70,10,1,2,23,1-1,2-3,75.0%,2-3,66.7%,0,1,1,2,0,1,0,10,10
vs Real Canoe N.C.,4 abr 2021,G  81-80,7,5,1,23,0-0,1-3,33.3%,4-4,100.0%,0,5,5,1,0,0,0,7,11
@ Hiopos Lleida,28 mar 2021,P  72-70,2,4,2,18,1-1,0-3,25.0%,0-0,-,0,4,4,2,2,0,0,2,7
vs Real Murcia,19 mar 2021,G  74-68,8,1,3,21,0-0,2-3,66.7%,2-2,100.0%,0,1,1,3,0,1,0,8,10
vs Rio Breogan,5 mar 2021,P  78-91,7,1,5,30,1-3,1-2,40.0%,2-2,100.0%,0,1,1,5,1,0,0,7,11
@ Leyma Coruña,27 feb 2021,P  68-46,10,4,2,32,3-6,1-1,57.1%,1-3,33.3%,1,3,4,2,2,7,0,10,6
vs UBU Tizona Burgos,12 feb 2021,G  89-77,6,7,4,26,1-1,1-1,100.0%,1-1,100.0%,1,6,7,4,0,0,0,6,17
@ Alimerka Oviedo,7 feb 2021,P  98-67,0,1,1,11,0-0,0-2,0.0%,0-0,-,0,1,1,1,0,0,0,0,0
vs Melilla Ciudad Del Deporte 1,2 feb 2021,G  82-80,4,3,3,27,1-4,0-0,25.0%,2-2,100.0%,0,3,3,3,0,0,0,4,7
vs Real Valladolid,29 ene 2021,P  80-93,8,3,2,28,2-4,0-2,33.3%,4-4,100.0%,1,2,3,2,1,1,0,8,9
@ UBU Tizona Burgos,23 ene 2021,P  81-76,6,4,2,24,2-4,0-1,40.0%,2-2,100.0%,1,3,4,2,1,2,0,6,8
vs Súper Agropal Palencia,15 ene 2021,P  60-72,0,4,3,20,0-1,0-1,0.0%,0-0,-,1,3,4,3,0,0,0,0,5
@ Ourense,10 ene 2021,P  73-67,3,4,2,27,0-1,1-1,50.0%,0-0,-,0,4,4,2,2,3,0,3,7
@ Rio Breogan,18 dic 2020,P  76-63,3,4,4,33,1-1,0-2,33.3%,1-2,50.0%,1,3,4,4,1,1,0,3,8
vs Alimerka Oviedo,15 dic 2020,G  88-72,2,6,4,23,1-3,0-2,20.0%,0-0,-,1,5,6,4,2,1,0,2,9
vs Leyma Coruña,11 dic 2020,P  71-78,3,4,1,21,0-3,0-1,0.0%,3-4,75.0%,3,1,4,1,1,1,0,3,3
@ Real Valladolid,13 nov 2020,P  73-67,8,7,2,22,2-3,1-3,50.0%,1-1,100.0%,2,5,7,2,0,0,0,8,14
@ Súper Agropal Palencia,6 nov 2020,P  76-65,5,4,3,31,0-0,1-2,50.0%,2-2,100.0%,2,2,4,3,2,5,0,5,8
vs Ourense,30 oct 2020,G  75-66,13,5,2,27,5-6,0-0,83.3%,3-4,75.0%,1,4,5,2,3,0,0,13,21
@ Melilla Ciudad Del Deporte 1,23 oct 2020,G  74-75,4,6,3,30,2-2,0-2,50.0%,0-0,-,1,5,6,3,1,0,0,4,12
