PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ HLA Alicante,9 may 2025,G  78-82,16,5,0,20,7-8,0-1,77.8%,2-5,40.0%,0,5,5,0,0,1,2,16,17
vs Súper Agropal Palencia,2 may 2025,G  101-96,17,11,0,31,4-4,1-3,71.4%,6-6,100.0%,3,8,11,0,0,3,4,17,27
@ Real Betis,27 abr 2025,P  100-61,16,5,0,24,3-6,2-6,41.7%,4-4,100.0%,3,2,5,0,0,3,0,16,11
vs Gipuzkoa Basket,22 abr 2025,P  65-70,12,2,0,15,3-6,1-4,40.0%,3-4,75.0%,0,2,2,0,0,1,0,12,6
vs C.B. Moron,17 abr 2025,G  83-64,7,9,1,13,3-3,0-1,75.0%,1-2,50.0%,1,8,9,1,1,1,0,7,15
@ Ourense,12 abr 2025,P  96-77,17,4,0,20,6-8,0-2,60.0%,5-7,71.4%,1,3,4,0,0,5,1,17,11
vs Real Valladolid,4 abr 2025,P  83-102,6,4,1,14,0-1,2-3,50.0%,0-0,-,0,4,4,1,0,2,1,6,8
@ Monbus Obradoiro,28 mar 2025,P  100-72,16,3,0,18,4-8,0-1,44.4%,8-8,100.0%,1,2,3,0,0,1,0,16,13
vs UBU Tizona Burgos,21 mar 2025,P  94-97,8,3,2,13,2-3,1-4,42.9%,1-2,50.0%,1,2,3,2,1,2,1,8,8
@ Alimerka Oviedo,16 mar 2025,P  87-76,10,3,1,18,3-3,0-1,75.0%,4-6,66.7%,0,3,3,1,0,1,0,10,10
@ CB Zamora,8 mar 2025,P  96-87,18,5,0,14,4-5,3-4,77.8%,1-2,50.0%,2,3,5,0,1,3,0,18,18
vs Cartagena,2 mar 2025,P  83-87,16,9,0,20,5-11,1-2,46.2%,3-4,75.0%,4,5,9,0,2,0,1,16,20
vs Fuenlabrada,11 feb 2025,P  78-88,0,2,0,4,0-0,0-0,-,0-0,-,0,2,2,0,0,1,2,0,3
@ Hestia Menorca,7 feb 2025,P  90-66,1,2,0,7,0-0,0-0,-,1-2,50.0%,0,2,2,0,0,0,0,1,2
vs San Pablo Burgos,31 ene 2025,P  71-90,9,6,0,15,3-4,1-1,80.0%,0-2,0.0%,1,5,6,0,0,1,2,9,13
@ Real Valladolid,18 ene 2025,P  101-77,7,5,2,17,2-6,1-6,25.0%,0-0,-,3,2,5,2,1,0,1,7,7
vs HLA Alicante,12 ene 2025,G  83-73,8,2,3,13,3-3,0-2,60.0%,2-2,100.0%,0,2,2,3,0,3,1,8,9
@ C.B. Moron,4 ene 2025,P  84-79,7,8,2,21,3-5,0-2,42.9%,1-2,50.0%,1,7,8,2,2,3,0,7,11
@ Cartagena,29 dic 2024,P  107-106,7,3,2,13,3-4,0-0,75.0%,1-2,50.0%,0,3,3,2,1,0,3,7,14
@ San Pablo Burgos,15 dic 2024,P  95-68,8,3,0,12,1-4,1-2,33.3%,3-4,75.0%,1,2,3,0,0,2,0,8,4
vs Hestia Menorca,11 dic 2024,G  68-63,16,10,0,17,1-4,3-5,44.4%,5-10,50.0%,2,8,10,0,0,3,0,16,13
@ Gipuzkoa Basket,6 dic 2024,P  83-77,7,3,0,8,1-1,1-1,100.0%,2-4,50.0%,1,2,3,0,0,0,1,7,9
vs Real Betis,1 dic 2024,P  60-94,8,2,0,14,4-6,0-2,50.0%,0-0,-,1,1,2,0,0,2,0,8,4
@ Súper Agropal Palencia,15 nov 2024,P  107-76,2,3,1,8,1-3,0-0,33.3%,0-0,-,0,3,3,1,0,1,0,2,3
vs Ourense,8 nov 2024,G  95-86,7,10,0,17,2-3,0-0,66.7%,3-4,75.0%,1,9,10,0,0,3,0,7,12
@ UBU Tizona Burgos,1 nov 2024,G  105-107,8,3,1,11,3-3,0-0,100.0%,2-2,100.0%,1,2,3,1,0,1,0,8,11
vs Grupo Alega Cantabria,25 oct 2024,G  89-68,13,5,1,12,3-4,0-0,75.0%,7-8,87.5%,2,3,5,1,0,0,0,13,17
@ Fuenlabrada,19 oct 2024,P  94-74,9,2,0,10,2-2,1-1,100.0%,2-2,100.0%,0,2,2,0,0,1,0,9,10
vs CB Zamora,11 oct 2024,P  72-84,15,3,1,14,1-3,3-5,50.0%,4-4,100.0%,0,3,3,1,0,1,0,15,14
@ Movistar Estudiantes,6 oct 2024,P  108-85,3,6,0,10,1-3,0-1,25.0%,1-2,50.0%,2,4,6,0,0,0,0,3,5
vs Alimerka Oviedo,27 sept 2024,G  90-68,8,4,0,11,3-3,0-0,100.0%,2-4,50.0%,1,3,4,0,0,2,1,8,9
