PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Ourense,12 abr 2025,P  96-77,10,1,3,27,5-6,0-1,71.4%,0-0,-,0,1,1,3,1,1,0,10,12
vs Real Valladolid,4 abr 2025,P  83-102,25,4,2,33,10-14,1-3,64.7%,2-6,33.3%,2,2,4,2,1,5,0,25,17
@ Monbus Obradoiro,28 mar 2025,P  100-72,24,1,0,27,7-11,3-3,71.4%,1-2,50.0%,0,1,1,0,3,1,0,24,22
vs UBU Tizona Burgos,21 mar 2025,P  94-97,20,3,6,33,3-7,3-5,50.0%,5-8,62.5%,1,2,3,6,1,1,0,20,20
@ Alimerka Oviedo,16 mar 2025,P  87-76,7,5,2,19,2-5,1-2,42.9%,0-0,-,1,4,5,2,0,3,0,7,7
vs Movistar Estudiantes,11 mar 2025,P  85-89,17,4,1,30,5-7,2-7,50.0%,1-2,50.0%,1,3,4,1,1,5,0,17,10
@ CB Zamora,8 mar 2025,P  96-87,23,5,5,34,7-10,1-5,53.3%,6-10,60.0%,0,5,5,5,5,0,0,23,27
vs Cartagena,2 mar 2025,P  83-87,21,1,4,36,4-11,2-5,37.5%,7-8,87.5%,0,1,1,4,5,1,2,21,21
@ Grupo Alega Cantabria,15 feb 2025,P  96-76,7,0,2,24,3-9,0-2,27.3%,1-2,50.0%,0,0,0,2,0,3,0,7,-3
vs Fuenlabrada,11 feb 2025,P  78-88,19,1,1,33,5-10,2-3,53.8%,3-7,42.9%,0,1,1,1,2,2,1,19,12
@ Hestia Menorca,7 feb 2025,P  90-66,15,2,0,21,1-5,3-3,50.0%,4-5,80.0%,1,1,2,0,1,1,0,15,12
@ Real Valladolid,18 ene 2025,P  101-77,16,8,1,32,4-8,0-2,40.0%,8-11,72.7%,1,7,8,1,0,1,0,16,15
vs HLA Alicante,12 ene 2025,G  83-73,9,3,3,26,4-6,0-1,57.1%,1-2,50.0%,1,2,3,3,0,2,0,9,9
@ C.B. Moron,4 ene 2025,P  84-79,15,2,3,29,5-6,1-2,75.0%,2-4,50.0%,1,1,2,3,1,0,0,15,17
@ Cartagena,29 dic 2024,P  107-106,14,2,4,24,5-10,0-1,45.5%,4-6,66.7%,0,2,2,4,3,2,0,14,13
vs Monbus Obradoiro,20 dic 2024,G  73-68,25,9,6,36,9-13,1-2,66.7%,4-7,57.1%,2,7,9,6,1,2,0,25,31
@ San Pablo Burgos,15 dic 2024,P  95-68,13,5,6,27,4-8,0-1,44.4%,5-5,100.0%,2,3,5,6,1,3,0,13,17
vs Hestia Menorca,11 dic 2024,G  68-63,11,7,6,34,4-9,0-0,44.4%,3-8,37.5%,1,6,7,6,2,7,0,11,9
@ Gipuzkoa Basket,6 dic 2024,P  83-77,27,9,5,36,8-9,3-4,84.6%,2-6,33.3%,1,8,9,5,2,2,0,27,35
vs Real Betis,1 dic 2024,P  60-94,10,6,0,27,4-8,0-5,30.8%,2-4,50.0%,5,1,6,0,0,5,0,10,0
@ Súper Agropal Palencia,15 nov 2024,P  107-76,10,3,1,24,5-7,0-1,62.5%,0-0,-,1,2,3,1,1,2,1,10,11
vs Ourense,8 nov 2024,G  95-86,13,5,4,27,4-9,1-2,45.5%,2-4,50.0%,0,5,5,4,0,1,0,13,13
@ UBU Tizona Burgos,1 nov 2024,G  105-107,17,7,5,29,6-9,0-3,50.0%,5-8,62.5%,1,6,7,5,0,4,0,17,16
vs Grupo Alega Cantabria,25 oct 2024,G  89-68,12,5,3,21,3-6,1-3,44.4%,3-6,50.0%,1,4,5,3,1,2,0,12,11
@ Fuenlabrada,19 oct 2024,P  94-74,16,4,5,25,4-7,0-2,44.4%,8-8,100.0%,1,3,4,5,3,1,2,16,24
vs CB Zamora,11 oct 2024,P  72-84,7,5,2,20,2-7,1-1,37.5%,0-0,-,1,4,5,2,1,1,0,7,9
@ Movistar Estudiantes,6 oct 2024,P  108-85,11,3,2,21,4-5,0-2,57.1%,3-7,42.9%,1,2,3,2,2,0,1,11,12
vs Alimerka Oviedo,27 sept 2024,G  90-68,12,1,0,17,4-7,1-2,55.6%,1-2,50.0%,0,1,1,0,0,2,0,12,6
