PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ San Pablo Burgos,9 may 2025,P  100-88,3,1,0,13,0-4,1-2,16.7%,0-0,-,1,0,1,0,3,0,0,3,2
vs UBU Tizona Burgos,4 may 2025,G  105-88,6,1,1,15,0-0,2-2,100.0%,0-0,-,1,0,1,1,0,0,0,6,8
@ HLA Alicante,27 abr 2025,P  88-77,7,3,0,14,2-2,1-3,60.0%,0-0,-,1,2,3,0,0,2,0,7,6
vs Grupo Alega Cantabria,22 abr 2025,G  101-76,0,3,0,18,0-0,0-1,0.0%,0-0,-,0,3,3,0,0,2,0,0,0
@ Fuenlabrada,19 abr 2025,P  97-91,2,1,0,17,1-1,0-0,100.0%,0-0,-,0,1,1,0,1,0,1,2,5
vs C.B. Moron,13 abr 2025,G  87-70,3,2,1,20,0-1,1-1,50.0%,0-0,-,0,2,2,1,0,0,0,3,5
@ Real Betis,4 abr 2025,P  75-71,5,3,0,19,1-2,1-1,66.7%,0-0,-,1,2,3,0,0,1,0,5,6
vs Gipuzkoa Basket,30 mar 2025,G  76-66,0,4,1,14,0-1,0-2,0.0%,0-0,-,1,3,4,1,0,1,0,0,1
@ Monbus Obradoiro,22 mar 2025,P  90-73,2,1,0,7,1-2,0-1,33.3%,0-0,-,0,1,1,0,0,0,0,2,1
vs Súper Agropal Palencia,16 mar 2025,G  104-98,0,0,0,7,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
@ Amics Castello,11 mar 2025,G  85-89,5,4,0,16,1-2,1-2,50.0%,0-0,-,3,1,4,0,0,1,0,5,6
@ Ourense,8 mar 2025,G  73-79,6,1,2,14,3-3,0-1,75.0%,0-0,-,0,1,1,2,0,0,0,6,8
vs Hestia Menorca,2 mar 2025,G  82-69,0,2,0,13,0-0,0-0,-,0-0,-,0,2,2,0,0,1,0,0,1
@ CB Zamora,16 feb 2025,G  64-94,2,6,0,19,1-2,0-1,33.3%,0-0,-,0,6,6,0,0,0,0,2,6
vs Real Valladolid,12 feb 2025,G  87-76,13,6,1,21,1-4,3-4,50.0%,2-4,50.0%,2,4,6,1,1,0,0,13,15
@ Cartagena,8 feb 2025,G  70-80,0,4,0,18,0-1,0-0,0.0%,0-0,-,2,2,4,0,0,0,0,0,3
vs Alimerka Oviedo,2 feb 2025,P  76-81,4,2,1,19,2-2,0-0,100.0%,0-0,-,1,1,2,1,0,2,0,4,5
@ Gipuzkoa Basket,17 ene 2025,G  75-88,4,5,0,19,2-3,0-2,40.0%,0-0,-,1,4,5,0,0,0,0,4,6
vs San Pablo Burgos,12 ene 2025,P  91-95,5,1,0,8,1-2,1-1,66.7%,0-0,-,0,1,1,0,0,1,0,5,4
@ Grupo Alega Cantabria,4 ene 2025,G  75-92,3,5,0,15,1-3,0-2,20.0%,1-1,100.0%,1,4,5,0,0,0,1,3,5
vs Fuenlabrada,29 dic 2024,G  90-78,0,3,0,17,0-1,0-0,0.0%,0-0,-,2,1,3,0,0,0,0,0,2
@ Real Valladolid,21 dic 2024,G  73-87,2,2,1,18,0-0,0-0,-,2-2,100.0%,0,2,2,1,0,0,0,2,5
vs HLA Alicante,15 dic 2024,G  85-70,12,4,0,25,3-4,2-4,62.5%,0-0,-,1,3,4,0,1,0,0,12,14
@ C.B. Moron,11 dic 2024,G  93-99,0,0,0,7,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Ourense,8 dic 2024,G  88-81,2,4,1,8,1-2,0-0,50.0%,0-0,-,3,1,4,1,0,0,0,2,6
@ Alimerka Oviedo,1 dic 2024,G  76-78,0,0,0,7,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,1,0,0,-2
vs Cartagena,17 nov 2024,G  91-68,0,4,2,12,0-1,0-2,0.0%,0-0,-,1,3,4,2,1,1,1,0,4
vs Real Betis,10 nov 2024,G  86-82,5,3,1,11,0-1,1-1,50.0%,2-2,100.0%,2,1,3,1,0,0,0,5,8
@ Hestia Menorca,2 nov 2024,G  66-77,0,1,0,4,0-0,0-0,-,0-0,-,0,1,1,0,0,1,0,0,0
vs CB Zamora,27 oct 2024,G  90-84,0,0,0,10,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ UBU Tizona Burgos,11 oct 2024,P  94-91,3,0,2,8,0-0,1-2,50.0%,0-0,-,0,0,0,2,0,0,0,3,4
vs Amics Castello,6 oct 2024,G  108-85,11,1,0,21,4-4,1-1,100.0%,0-0,-,0,1,1,0,0,0,0,11,12
vs Monbus Obradoiro,29 sept 2024,G  82-69,0,0,0,4,0-0,0-1,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
