PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ San Pablo Burgos,9 may 2025,P  100-88,4,6,1,16,1-4,0-0,25.0%,2-2,100.0%,3,3,6,1,1,3,1,4,7
vs UBU Tizona Burgos,4 may 2025,G  105-88,19,10,0,26,7-9,0-0,77.8%,5-5,100.0%,2,8,10,0,1,0,1,19,29
@ HLA Alicante,27 abr 2025,P  88-77,10,3,0,20,4-6,0-0,66.7%,2-2,100.0%,1,2,3,0,0,1,1,10,11
vs Grupo Alega Cantabria,22 abr 2025,G  101-76,12,8,1,15,3-4,0-0,75.0%,6-6,100.0%,3,5,8,1,1,1,0,12,20
@ Fuenlabrada,19 abr 2025,P  97-91,6,6,0,13,2-2,0-0,100.0%,2-2,100.0%,1,5,6,0,0,1,0,6,11
vs C.B. Moron,13 abr 2025,G  87-70,10,5,1,12,3-3,0-0,100.0%,4-6,66.7%,1,4,5,1,0,0,0,10,14
@ Real Betis,4 abr 2025,P  75-71,2,4,0,13,1-5,0-0,20.0%,0-0,-,3,1,4,0,0,0,0,2,2
vs Gipuzkoa Basket,30 mar 2025,G  76-66,0,5,0,9,0-1,0-0,0.0%,0-0,-,1,4,5,0,1,3,1,0,3
@ Monbus Obradoiro,22 mar 2025,P  90-73,2,2,1,16,0-0,0-0,-,2-2,100.0%,1,1,2,1,1,1,0,2,5
vs Súper Agropal Palencia,16 mar 2025,G  104-98,0,1,0,10,0-0,0-0,-,0-0,-,0,1,1,0,0,0,1,0,2
@ Amics Castello,11 mar 2025,G  85-89,6,5,1,19,2-3,0-0,66.7%,2-4,50.0%,1,4,5,1,0,0,2,6,11
@ Ourense,8 mar 2025,G  73-79,4,1,0,14,1-1,0-0,100.0%,2-2,100.0%,1,0,1,0,1,3,0,4,3
vs Hestia Menorca,2 mar 2025,G  82-69,6,6,0,21,2-5,0-0,40.0%,2-3,66.7%,3,3,6,0,1,0,0,6,9
@ CB Zamora,16 feb 2025,G  64-94,11,6,1,20,3-5,0-0,60.0%,5-6,83.3%,2,4,6,1,1,0,2,11,18
vs Real Valladolid,12 feb 2025,G  87-76,14,1,0,18,5-8,0-0,62.5%,4-6,66.7%,0,1,1,0,1,1,2,14,12
@ Cartagena,8 feb 2025,G  70-80,15,5,0,20,6-9,0-0,66.7%,3-4,75.0%,3,2,5,0,0,1,0,15,15
vs Alimerka Oviedo,2 feb 2025,P  76-81,5,5,1,18,1-1,0-0,100.0%,3-3,100.0%,3,2,5,1,2,1,0,5,12
@ Gipuzkoa Basket,17 ene 2025,G  75-88,12,12,2,22,5-10,0-0,50.0%,2-4,50.0%,5,7,12,2,1,2,0,12,18
vs San Pablo Burgos,12 ene 2025,P  91-95,14,7,0,17,5-5,0-0,100.0%,4-6,66.7%,1,6,7,0,1,0,0,14,20
@ Grupo Alega Cantabria,4 ene 2025,G  75-92,16,7,0,24,7-10,0-0,70.0%,2-2,100.0%,5,2,7,0,1,0,1,16,22
vs Fuenlabrada,29 dic 2024,G  90-78,4,1,0,20,2-3,0-0,66.7%,0-2,0.0%,1,0,1,0,1,0,0,4,3
@ Real Valladolid,21 dic 2024,G  73-87,10,8,0,19,3-5,0-0,60.0%,4-4,100.0%,0,8,8,0,0,1,0,10,15
vs HLA Alicante,15 dic 2024,G  85-70,0,0,0,6,0-0,0-0,-,0-0,-,0,0,0,0,0,3,0,0,-3
@ C.B. Moron,11 dic 2024,G  93-99,4,2,1,16,0-1,0-0,0.0%,4-4,100.0%,1,1,2,1,1,1,0,4,6
vs Ourense,8 dic 2024,G  88-81,2,1,0,14,1-2,0-0,50.0%,0-0,-,1,0,1,0,0,2,0,2,0
@ Alimerka Oviedo,1 dic 2024,G  76-78,10,8,0,23,4-4,0-0,100.0%,2-2,100.0%,1,7,8,0,0,2,2,10,18
vs Cartagena,17 nov 2024,G  91-68,12,7,0,20,5-7,0-0,71.4%,2-5,40.0%,2,5,7,0,0,1,1,12,14
vs Real Betis,10 nov 2024,G  86-82,8,3,0,18,3-4,0-0,75.0%,2-4,50.0%,1,2,3,0,1,0,1,8,10
@ Hestia Menorca,2 nov 2024,G  66-77,12,5,0,18,6-10,0-0,60.0%,0-0,-,3,2,5,0,0,1,0,12,12
vs CB Zamora,27 oct 2024,G  90-84,13,7,0,19,4-5,0-0,80.0%,5-8,62.5%,1,6,7,0,0,1,0,13,15
@ Súper Agropal Palencia,19 oct 2024,G  80-87,4,4,0,16,2-4,0-1,40.0%,0-0,-,1,3,4,0,0,0,1,4,6
@ UBU Tizona Burgos,11 oct 2024,P  94-91,6,5,0,18,3-6,0-0,50.0%,0-0,-,1,4,5,0,0,0,0,6,8
vs Amics Castello,6 oct 2024,G  108-85,9,6,1,18,4-4,0-0,100.0%,1-2,50.0%,1,5,6,1,0,1,1,9,15
vs Monbus Obradoiro,29 sept 2024,G  82-69,14,9,0,29,5-6,0-0,83.3%,4-5,80.0%,1,8,9,0,1,0,2,14,24
