PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Alimerka Oviedo,20 may 2022,G  68-63,3,2,4,18,1-2,0-4,16.7%,1-2,50.0%,1,1,2,4,0,3,0,3,0
@ Basquet Girona,13 may 2022,P  70-68,0,1,1,13,0-1,0-1,0.0%,0-0,-,0,1,1,1,1,0,0,0,1
vs Súper Agropal Palencia,8 may 2022,P  71-73,10,2,2,18,4-6,0-2,50.0%,2-3,66.7%,0,2,2,2,1,3,0,10,7
@ Levitec Huesca,1 may 2022,G  49-83,9,2,1,15,3-6,1-1,57.1%,0-0,-,1,1,2,1,0,2,0,9,7
vs Gipuzkoa Basket,24 abr 2022,G  87-65,6,3,1,15,1-4,1-2,33.3%,1-4,25.0%,0,3,3,1,0,1,0,6,2
@ Leyma Coruña,18 abr 2022,P  87-68,9,0,0,24,2-6,1-5,27.3%,2-4,50.0%,0,0,0,0,2,2,0,9,-1
vs Coviran Granada,10 abr 2022,P  68-70,6,4,1,20,3-6,0-3,33.3%,0-0,-,0,4,4,1,1,5,0,6,1
@ Real Valladolid,29 mar 2022,G  62-66,13,0,0,20,1-3,2-5,37.5%,5-7,71.4%,0,0,0,0,1,4,0,13,3
vs Caceres,27 mar 2022,G  83-76,15,2,2,15,3-5,0-2,42.9%,9-12,75.0%,0,2,2,2,2,0,0,15,14
@ Almansa Con Afanion,20 mar 2022,G  68-84,2,1,3,17,1-1,0-2,33.3%,0-0,-,0,1,1,3,1,1,0,2,4
vs Amics Castello,15 mar 2022,G  100-69,5,1,1,11,0-2,1-2,25.0%,2-3,66.7%,0,1,1,1,0,0,0,5,3
@ C.B. Prat,12 mar 2022,P  80-79,0,2,1,13,0-1,0-2,0.0%,0-0,-,0,2,2,1,0,0,0,0,0
vs Biele ISB,6 mar 2022,G  89-75,4,0,1,11,2-3,0-2,40.0%,0-0,-,0,0,0,1,0,1,0,4,1
@ HLA Alicante,19 feb 2022,G  75-98,1,0,2,6,0-1,0-0,0.0%,1-1,100.0%,0,0,0,2,0,0,0,1,2
@ Real Betis,5 feb 2022,P  84-81,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
vs Joventut Badalona,16 ene 2022,P  87-90,0,0,0,1,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
