PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,21 may 2022,P  74-60,13,2,2,23,2-5,3-4,55.6%,0-0,-,0,2,2,2,0,0,0,13,13
vs Fibwi Palma,13 may 2022,G  89-82,2,1,0,16,1-2,0-4,16.7%,0-0,-,0,1,1,0,1,1,0,2,-2
@ Alimerka Oviedo,7 may 2022,P  89-85,7,1,0,26,2-4,1-5,33.3%,0-0,-,0,1,1,0,3,0,0,7,5
@ Basquet Girona,1 may 2022,P  97-80,18,2,0,24,4-5,3-6,63.6%,1-5,20.0%,1,1,2,0,1,0,0,18,13
@ Levitec Huesca,17 abr 2022,P  86-84,5,1,0,13,2-4,0-2,33.3%,1-2,50.0%,1,0,1,0,0,0,0,5,1
vs Gipuzkoa Basket,8 abr 2022,G  96-84,2,1,0,7,1-1,0-0,100.0%,0-0,-,1,0,1,0,0,0,0,2,3
@ Leyma Coruña,31 mar 2022,P  88-63,0,1,0,7,0-1,0-2,0.0%,0-0,-,0,1,1,0,0,1,0,0,-3
vs Coviran Granada,25 mar 2022,G  78-69,3,1,0,2,0-0,1-1,100.0%,0-0,-,0,1,1,0,0,0,0,3,4
@ Real Valladolid,20 mar 2022,P  78-64,7,0,0,10,1-1,1-2,66.7%,2-2,100.0%,0,0,0,0,0,0,0,7,6
vs Caceres,16 mar 2022,G  95-84,2,0,0,12,1-2,0-2,25.0%,0-1,0.0%,0,0,0,0,0,3,0,2,-5
@ Almansa Con Afanion,12 mar 2022,G  78-90,13,0,1,15,4-5,1-1,83.3%,2-2,100.0%,0,0,0,1,0,0,0,13,13
vs Melilla Ciudad Del Deporte 1,9 mar 2022,G  83-73,0,1,1,14,0-1,0-1,0.0%,0-0,-,0,1,1,1,0,0,0,0,0
vs Amics Castello,6 mar 2022,G  80-71,5,2,0,13,1-2,1-1,66.7%,0-1,0.0%,1,1,2,0,0,0,0,5,5
@ Fibwi Palma,3 mar 2022,P  98-90,10,5,1,16,3-3,1-2,80.0%,1-1,100.0%,2,3,5,1,0,0,0,10,15
@ C.B. Prat,19 feb 2022,G  72-82,8,2,0,17,3-4,0-3,42.9%,2-3,66.7%,1,1,2,0,0,0,0,8,5
@ Súper Agropal Palencia,16 feb 2022,G  62-63,5,1,0,15,1-1,1-4,40.0%,0-0,-,0,1,1,0,1,0,0,5,4
vs Biele ISB,6 feb 2022,P  69-81,4,0,0,10,2-2,0-2,50.0%,0-0,-,0,0,0,0,0,0,0,4,2
@ HLA Alicante,2 feb 2022,P  84-82,0,0,0,2,0-1,0-0,0.0%,0-0,-,0,0,0,0,0,0,0,0,-1
vs Movistar Estudiantes,28 ene 2022,G  81-75,0,1,0,6,0-0,0-1,0.0%,0-0,-,0,1,1,0,0,0,0,0,0
vs Basquet Girona,20 ene 2022,G  86-65,8,5,0,26,1-1,2-8,33.3%,0-0,-,0,5,5,0,0,0,0,8,7
vs Levitec Huesca,17 dic 2021,G  100-81,2,0,1,12,1-4,0-1,20.0%,0-0,-,0,0,0,1,0,1,0,2,-2
@ Gipuzkoa Basket,12 dic 2021,G  73-81,2,0,1,14,1-1,0-2,33.3%,0-0,-,0,0,0,1,0,0,0,2,1
vs Leyma Coruña,5 dic 2021,G  84-83,6,2,0,11,3-3,0-1,75.0%,0-0,-,2,0,2,0,0,2,0,6,5
@ Coviran Granada,20 nov 2021,P  94-84,5,0,0,9,1-1,1-2,66.7%,0-0,-,0,0,0,0,0,1,0,5,3
vs Real Valladolid,14 nov 2021,G  75-71,4,2,0,15,2-4,0-2,33.3%,0-0,-,0,2,2,0,0,1,0,4,1
@ Caceres,10 nov 2021,G  79-88,9,2,0,18,0-1,3-5,50.0%,0-0,-,0,2,2,0,0,0,0,9,8
vs Almansa Con Afanion,5 nov 2021,P  76-77,7,3,0,17,2-3,1-3,50.0%,0-2,0.0%,1,2,3,0,0,0,0,7,5
@ Amics Castello,29 oct 2021,G  95-98,6,3,0,16,3-4,0-0,75.0%,0-0,-,0,3,3,0,0,0,0,6,8
vs C.B. Prat,22 oct 2021,G  89-80,0,3,1,10,0-2,0-0,0.0%,0-0,-,2,1,3,1,0,0,1,0,3
