PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Melilla Ciudad Del Deporte 1,21 may 2022,P  74-60,4,5,2,29,2-2,0-6,25.0%,0-0,-,1,4,5,2,0,0,0,4,5
vs Fibwi Palma,13 may 2022,G  89-82,2,5,1,32,1-3,0-2,20.0%,0-0,-,2,3,5,1,1,2,0,2,3
@ Alimerka Oviedo,7 may 2022,P  89-85,14,7,0,23,1-1,4-7,62.5%,0-0,-,3,4,7,0,0,2,0,14,16
@ Basquet Girona,1 may 2022,P  97-80,7,6,1,30,2-7,0-5,16.7%,3-4,75.0%,2,4,6,1,4,1,0,7,6
vs Súper Agropal Palencia,22 abr 2022,G  82-81,2,2,0,33,1-2,0-3,20.0%,0-0,-,0,2,2,0,1,1,0,2,0
@ Levitec Huesca,17 abr 2022,P  86-84,6,1,1,23,3-4,0-4,37.5%,0-0,-,1,0,1,1,3,1,0,6,5
vs Gipuzkoa Basket,8 abr 2022,G  96-84,7,4,1,17,2-3,1-3,50.0%,0-0,-,4,0,4,1,1,1,0,7,9
@ Leyma Coruña,31 mar 2022,P  88-63,4,1,1,25,1-2,0-3,20.0%,2-2,100.0%,0,1,1,1,1,0,0,4,3
vs Coviran Granada,25 mar 2022,G  78-69,13,5,0,38,2-3,3-5,62.5%,0-0,-,2,3,5,0,0,0,0,13,15
@ Real Valladolid,20 mar 2022,P  78-64,0,6,2,24,0-1,0-3,0.0%,0-0,-,1,5,6,2,1,1,0,0,4
vs Caceres,16 mar 2022,G  95-84,2,5,1,21,1-1,0-3,25.0%,0-0,-,0,5,5,1,0,1,0,2,4
@ Almansa Con Afanion,12 mar 2022,G  78-90,15,7,0,20,3-3,3-5,75.0%,0-0,-,2,5,7,0,0,2,1,15,19
vs Melilla Ciudad Del Deporte 1,9 mar 2022,G  83-73,11,6,0,20,1-4,3-6,40.0%,0-0,-,0,6,6,0,1,2,0,11,10
vs Amics Castello,6 mar 2022,G  80-71,12,3,1,24,0-2,4-6,50.0%,0-0,-,0,3,3,1,1,0,0,12,13
@ Fibwi Palma,3 mar 2022,P  98-90,7,5,2,29,2-5,1-3,37.5%,0-0,-,2,3,5,2,1,0,0,7,10
@ C.B. Prat,19 feb 2022,G  72-82,2,2,1,23,1-2,0-3,20.0%,0-0,-,0,2,2,1,0,1,0,2,0
@ Súper Agropal Palencia,16 feb 2022,G  62-63,4,4,0,28,2-4,0-1,40.0%,0-0,-,0,4,4,0,1,3,0,4,3
vs Alimerka Oviedo,13 feb 2022,G  67-56,6,0,1,12,1-2,1-2,50.0%,1-1,100.0%,0,0,0,1,1,1,0,6,5
vs Biele ISB,6 feb 2022,P  69-81,6,3,2,25,3-6,0-6,25.0%,0-0,-,1,2,3,2,0,1,0,6,1
@ HLA Alicante,2 feb 2022,P  84-82,14,5,3,26,2-3,3-3,83.3%,1-1,100.0%,1,4,5,3,0,0,0,14,21
vs Movistar Estudiantes,28 ene 2022,G  81-75,9,3,1,22,0-0,3-6,50.0%,0-0,-,0,3,3,1,0,1,0,9,9
vs Basquet Girona,20 ene 2022,G  86-65,14,6,2,29,4-6,2-5,54.5%,0-0,-,1,5,6,2,2,1,0,14,18
vs Levitec Huesca,17 dic 2021,G  100-81,0,2,1,14,0-0,0-3,0.0%,0-0,-,1,1,2,1,0,1,0,0,-1
@ Gipuzkoa Basket,12 dic 2021,G  73-81,8,3,0,25,1-3,2-3,50.0%,0-0,-,0,3,3,0,0,0,0,8,8
vs Leyma Coruña,5 dic 2021,G  84-83,8,3,0,29,2-5,1-3,37.5%,1-2,50.0%,0,3,3,0,0,2,0,8,3
@ Coviran Granada,20 nov 2021,P  94-84,11,5,1,33,0-4,3-5,33.3%,2-2,100.0%,2,3,5,1,0,0,0,11,11
vs Real Valladolid,14 nov 2021,G  75-71,7,4,3,25,2-5,1-4,33.3%,0-0,-,0,4,4,3,0,0,0,7,8
@ Caceres,10 nov 2021,G  79-88,13,5,2,23,0-1,3-4,60.0%,4-4,100.0%,1,4,5,2,1,3,0,13,16
vs Almansa Con Afanion,5 nov 2021,P  76-77,5,6,2,32,1-2,1-7,22.2%,0-0,-,2,4,6,2,0,3,2,5,5
@ Amics Castello,29 oct 2021,G  95-98,12,5,2,34,3-4,2-6,50.0%,0-0,-,2,3,5,2,0,1,0,12,13
vs C.B. Prat,22 oct 2021,G  89-80,23,5,2,35,1-3,6-9,58.3%,3-3,100.0%,0,5,5,2,0,0,0,23,25
@ Biele ISB,17 oct 2021,G  86-91,14,3,1,36,0-1,4-7,50.0%,2-2,100.0%,2,1,3,1,0,1,0,14,13
vs HLA Alicante,13 oct 2021,G  69-67,8,10,3,39,2-5,1-7,25.0%,1-4,25.0%,0,10,10,3,1,3,0,8,7
@ Movistar Estudiantes,10 oct 2021,P  98-73,3,3,4,31,1-3,0-6,11.1%,1-1,100.0%,2,1,3,4,0,2,1,3,1
