PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Fibwi Palma,13 may 2022,G  89-82,10,6,1,29,5-8,0-0,62.5%,0-0,-,4,2,6,1,3,3,1,10,15
vs Súper Agropal Palencia,22 abr 2022,G  82-81,6,4,1,18,2-8,0-0,25.0%,2-2,100.0%,1,3,4,1,2,0,0,6,7
@ Levitec Huesca,17 abr 2022,P  86-84,11,7,0,21,4-8,0-0,50.0%,3-5,60.0%,4,3,7,0,1,1,1,11,13
vs Gipuzkoa Basket,8 abr 2022,G  96-84,2,4,0,17,1-2,0-0,50.0%,0-0,-,1,3,4,0,1,3,1,2,4
@ Leyma Coruña,31 mar 2022,P  88-63,0,1,0,8,0-2,0-0,0.0%,0-0,-,0,1,1,0,2,1,0,0,0
vs Coviran Granada,25 mar 2022,G  78-69,12,3,0,25,3-5,0-0,60.0%,6-6,100.0%,1,2,3,0,2,0,1,12,16
@ Real Valladolid,20 mar 2022,P  78-64,2,4,0,21,1-3,0-0,33.3%,0-0,-,1,3,4,0,0,2,1,2,3
vs Caceres,16 mar 2022,G  95-84,4,4,1,16,2-6,0-0,33.3%,0-0,-,1,3,4,1,2,0,0,4,7
@ Almansa Con Afanion,12 mar 2022,G  78-90,13,1,0,30,5-5,0-0,100.0%,3-4,75.0%,0,1,1,0,0,1,1,13,13
vs Melilla Ciudad Del Deporte 1,9 mar 2022,G  83-73,10,1,0,21,5-7,0-0,71.4%,0-0,-,1,0,1,0,0,1,1,10,9
vs Amics Castello,6 mar 2022,G  80-71,14,7,1,26,6-8,0-0,75.0%,2-2,100.0%,2,5,7,1,0,1,2,14,21
@ Fibwi Palma,3 mar 2022,P  98-90,6,2,0,14,3-6,0-0,50.0%,0-0,-,2,0,2,0,1,1,1,6,6
@ C.B. Prat,19 feb 2022,G  72-82,5,2,1,9,2-3,0-0,66.7%,1-1,100.0%,2,0,2,1,0,2,0,5,5
@ Súper Agropal Palencia,16 feb 2022,G  62-63,12,5,0,21,6-7,0-0,85.7%,0-0,-,3,2,5,0,1,0,1,12,18
vs Alimerka Oviedo,13 feb 2022,G  67-56,8,3,0,13,4-8,0-0,50.0%,0-0,-,2,1,3,0,0,2,1,8,6
vs Biele ISB,6 feb 2022,P  69-81,4,5,0,25,1-2,0-0,50.0%,2-2,100.0%,1,4,5,0,0,1,0,4,7
@ HLA Alicante,2 feb 2022,P  84-82,8,4,0,25,3-8,0-0,37.5%,2-2,100.0%,1,3,4,0,0,3,2,8,6
vs Movistar Estudiantes,28 ene 2022,G  81-75,6,3,1,26,3-5,0-0,60.0%,0-1,0.0%,1,2,3,1,0,3,2,6,6
vs Basquet Girona,20 ene 2022,G  86-65,15,1,0,20,7-9,0-0,77.8%,1-2,50.0%,0,1,1,0,0,1,0,15,12
vs Levitec Huesca,17 dic 2021,G  100-81,19,5,0,23,8-12,0-0,66.7%,3-4,75.0%,3,2,5,0,0,0,2,19,21
@ Gipuzkoa Basket,12 dic 2021,G  73-81,13,4,0,25,6-9,0-0,66.7%,1-2,50.0%,3,1,4,0,1,3,3,13,14
vs Leyma Coruña,5 dic 2021,G  84-83,6,4,0,23,3-4,0-0,75.0%,0-0,-,2,2,4,0,0,1,3,6,11
@ Coviran Granada,20 nov 2021,P  94-84,6,6,1,20,3-6,0-0,50.0%,0-0,-,2,4,6,1,0,2,0,6,8
vs Real Valladolid,14 nov 2021,G  75-71,4,3,1,24,1-4,0-0,25.0%,2-4,50.0%,0,3,3,1,0,1,3,4,5
@ Caceres,10 nov 2021,G  79-88,2,3,0,14,1-2,0-0,50.0%,0-3,0.0%,1,2,3,0,0,4,2,2,-1
vs Almansa Con Afanion,5 nov 2021,P  76-77,9,6,0,19,3-4,0-0,75.0%,3-4,75.0%,4,2,6,0,1,0,2,9,16
@ Amics Castello,29 oct 2021,G  95-98,10,5,1,23,4-7,0-0,57.1%,2-2,100.0%,1,4,5,1,0,1,1,10,13
vs C.B. Prat,22 oct 2021,G  89-80,8,1,1,17,4-5,0-0,80.0%,0-0,-,0,1,1,1,0,1,1,8,9
@ Biele ISB,17 oct 2021,G  86-91,20,9,1,28,7-11,0-0,63.6%,6-9,66.7%,3,6,9,1,0,2,1,20,22
vs HLA Alicante,13 oct 2021,G  69-67,8,9,0,18,4-8,0-0,50.0%,0-0,-,2,7,9,0,0,2,2,8,13
@ Movistar Estudiantes,10 oct 2021,P  98-73,7,9,0,23,3-10,0-0,30.0%,1-3,33.3%,3,6,9,0,0,2,2,7,7
vs UCAM Murcia,19 sept 2021,G  85-78,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,0,1,0,1
