PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,15 abr 2016,G  73-57,2,3,2,14,1-2,0-0,50.0%,0-0,-,0,3,3,2,0,2,0,2,4
@ Alimerka Oviedo,8 abr 2016,P  80-76,4,0,2,23,2-3,0-0,66.7%,0-0,-,0,0,0,2,0,0,0,4,5
vs Rioverde Clavijo,1 abr 2016,G  85-80,2,1,0,19,1-2,0-0,50.0%,0-0,-,1,0,1,0,0,3,0,2,-1
@ C.B. Prat,27 mar 2016,G  63-70,2,2,1,17,1-4,0-0,25.0%,0-2,0.0%,0,2,2,1,0,3,0,2,-3
vs Levitec Huesca,18 mar 2016,G  83-70,7,2,4,26,2-5,1-1,50.0%,0-0,-,0,2,2,4,2,1,0,7,11
@ Amics Castello,11 mar 2016,G  60-79,2,0,2,17,1-5,0-0,20.0%,0-0,-,0,0,0,2,0,0,0,2,0
vs Ourense,4 mar 2016,P  76-82,4,1,5,18,1-3,0-1,25.0%,2-2,100.0%,0,1,1,5,0,0,0,4,7
vs Fibwi Palma,26 feb 2016,G  77-67,4,1,3,21,2-4,0-0,50.0%,0-0,-,0,1,1,3,1,0,0,4,7
@ Rio Breogan,20 feb 2016,G  66-76,0,1,4,20,0-2,0-1,0.0%,0-0,-,1,0,1,4,0,0,0,0,2
vs Leyma Coruña,12 feb 2016,P  82-86,3,0,1,16,0-0,0-1,0.0%,3-4,75.0%,0,0,0,1,0,1,0,3,1
@ Melilla Ciudad Del Deporte 1,5 feb 2016,P  66-65,4,2,3,14,2-2,0-0,100.0%,0-0,-,0,2,2,3,1,0,0,4,10
@ Hiopos Lleida,15 ene 2016,P  91-84,8,2,3,26,2-4,1-2,50.0%,1-2,50.0%,1,1,2,3,0,3,0,8,6
vs Navarra,8 ene 2016,G  76-61,2,1,3,25,1-2,0-0,50.0%,0-0,-,1,0,1,3,1,0,0,2,6
@ FC Barcelona II,3 ene 2016,G  64-79,2,1,2,12,1-1,0-0,100.0%,0-0,-,0,1,1,2,1,2,0,2,4
@ Caceres,30 dic 2015,P  75-68,0,3,3,17,0-4,0-0,0.0%,0-0,-,2,1,3,3,2,0,0,0,4
vs Alimerka Oviedo,20 dic 2015,G  78-63,6,4,4,26,3-4,0-0,75.0%,0-1,0.0%,1,3,4,4,2,2,0,6,12
@ Rioverde Clavijo,16 dic 2015,G  81-88,8,1,4,14,4-4,0-0,100.0%,0-0,-,0,1,1,4,1,1,0,8,13
vs C.B. Prat,11 dic 2015,G  89-66,0,4,4,18,0-5,0-1,0.0%,0-0,-,0,4,4,4,0,0,0,0,2
@ Levitec Huesca,5 dic 2015,G  79-80,1,1,8,26,0-1,0-1,0.0%,1-2,50.0%,0,1,1,8,0,2,0,1,5
vs Amics Castello,27 nov 2015,P  74-83,2,4,1,18,0-2,0-0,0.0%,2-4,50.0%,1,3,4,1,2,4,0,2,1
@ Ourense,20 nov 2015,P  71-62,5,5,1,19,1-4,1-1,40.0%,0-0,-,0,5,5,1,0,1,0,5,7
@ Fibwi Palma,15 nov 2015,P  86-79,9,3,5,23,3-7,1-3,40.0%,0-0,-,0,3,3,5,2,0,0,9,13
vs Rio Breogan,11 nov 2015,G  78-73,3,6,2,20,0-4,0-0,0.0%,3-6,50.0%,2,4,6,2,3,3,0,3,4
@ Leyma Coruña,7 nov 2015,G  66-73,2,0,5,14,1-3,0-1,25.0%,0-0,-,0,0,0,5,1,1,0,2,4
vs Melilla Ciudad Del Deporte 1,30 oct 2015,G  85-81,2,0,2,9,1-1,0-0,100.0%,0-0,-,0,0,0,2,0,1,0,2,3
@ Súper Agropal Palencia,23 oct 2015,P  81-62,0,0,0,12,0-0,0-0,-,0-0,-,0,0,0,0,0,1,0,0,-1
vs Hiopos Lleida,16 oct 2015,G  67-43,0,1,4,20,0-3,0-1,0.0%,0-0,-,0,1,1,4,1,1,0,0,1
@ Navarra,9 oct 2015,G  60-75,3,0,3,17,1-4,0-0,25.0%,1-1,100.0%,0,0,0,3,0,2,0,3,1
vs FC Barcelona II,2 oct 2015,P  77-84,7,1,3,26,2-6,1-2,37.5%,0-0,-,0,1,1,3,1,2,0,7,5
