PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,15 abr 2016,G  73-57,11,1,0,24,1-3,3-4,57.1%,0-0,-,0,1,1,0,0,1,0,11,8
@ Alimerka Oviedo,8 abr 2016,P  80-76,5,1,1,24,1-3,0-2,20.0%,3-3,100.0%,0,1,1,1,2,0,0,5,5
vs Rioverde Clavijo,1 abr 2016,G  85-80,11,2,2,25,2-4,1-4,37.5%,4-5,80.0%,2,0,2,2,0,2,0,11,7
@ C.B. Prat,27 mar 2016,G  63-70,10,2,1,23,4-7,0-2,44.4%,2-2,100.0%,0,2,2,1,0,2,0,10,6
vs Levitec Huesca,18 mar 2016,G  83-70,13,4,1,28,2-5,2-5,40.0%,3-3,100.0%,1,3,4,1,2,1,1,13,14
@ Amics Castello,11 mar 2016,G  60-79,16,2,2,24,1-3,4-7,50.0%,2-2,100.0%,0,2,2,2,3,0,0,16,18
vs Ourense,4 mar 2016,P  76-82,11,1,1,25,5-7,0-4,45.5%,1-2,50.0%,1,0,1,1,1,0,0,11,7
vs Fibwi Palma,26 feb 2016,G  77-67,12,1,0,20,1-1,1-3,50.0%,7-9,77.8%,0,1,1,0,2,1,0,12,10
@ Rio Breogan,20 feb 2016,G  66-76,15,2,1,26,1-1,4-7,62.5%,1-2,50.0%,1,1,2,1,0,3,0,15,11
vs Leyma Coruña,12 feb 2016,P  82-86,3,0,0,10,0-0,1-2,50.0%,0-0,-,0,0,0,0,0,2,0,3,0
@ Hiopos Lleida,15 ene 2016,P  91-84,8,2,0,19,2-4,1-3,42.9%,1-2,50.0%,0,2,2,0,1,1,0,8,5
vs Navarra,8 ene 2016,G  76-61,6,2,4,19,0-3,2-3,33.3%,0-0,-,1,1,2,4,1,0,1,6,10
@ FC Barcelona II,3 ene 2016,G  64-79,12,1,3,25,3-4,2-6,50.0%,0-0,-,0,1,1,3,1,1,0,12,11
@ Caceres,30 dic 2015,P  75-68,11,4,3,26,1-5,3-6,36.4%,0-0,-,0,4,4,3,1,1,0,11,11
vs Alimerka Oviedo,20 dic 2015,G  78-63,7,2,1,18,2-2,1-4,50.0%,0-0,-,0,2,2,1,3,0,0,7,10
@ Rioverde Clavijo,16 dic 2015,G  81-88,7,2,1,20,2-3,0-4,28.6%,3-4,75.0%,0,2,2,1,0,3,0,7,1
vs C.B. Prat,11 dic 2015,G  89-66,8,1,2,25,0-3,2-6,22.2%,2-4,50.0%,0,1,1,2,3,2,0,8,3
@ Levitec Huesca,5 dic 2015,G  79-80,17,0,2,26,1-4,5-6,60.0%,0-0,-,0,0,0,2,3,1,0,17,17
vs Amics Castello,27 nov 2015,P  74-83,8,4,1,23,2-4,1-4,37.5%,1-2,50.0%,1,3,4,1,3,0,0,8,10
@ Ourense,20 nov 2015,P  71-62,3,0,0,15,0-2,1-2,25.0%,0-0,-,0,0,0,0,1,6,0,3,-5
@ Fibwi Palma,15 nov 2015,P  86-79,4,0,1,20,1-5,0-0,20.0%,2-3,66.7%,0,0,0,1,1,0,0,4,1
vs Rio Breogan,11 nov 2015,G  78-73,12,1,0,22,1-4,2-3,42.9%,4-4,100.0%,0,1,1,0,0,2,0,12,7
@ Leyma Coruña,7 nov 2015,G  66-73,0,1,0,15,0-1,0-3,0.0%,0-0,-,0,1,1,0,0,0,0,0,-3
vs Melilla Ciudad Del Deporte 1,30 oct 2015,G  85-81,0,0,0,11,0-1,0-1,0.0%,0-0,-,0,0,0,0,1,1,0,0,-2
@ Súper Agropal Palencia,23 oct 2015,P  81-62,9,2,0,20,3-5,1-4,44.4%,0-0,-,0,2,2,0,1,2,0,9,5
vs Hiopos Lleida,16 oct 2015,G  67-43,5,0,0,18,1-3,1-5,25.0%,0-0,-,0,0,0,0,0,1,0,5,-2
