PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Caceres,15 abr 2016,G  73-57,2,1,0,9,1-2,0-0,50.0%,0-0,-,1,0,1,0,0,0,0,2,2
vs Levitec Huesca,18 mar 2016,G  83-70,0,0,0,4,0-0,0-0,-,0-0,-,0,0,0,0,0,0,0,0,0
@ Amics Castello,11 mar 2016,G  60-79,0,2,0,10,0-1,0-0,0.0%,0-0,-,0,2,2,0,2,3,0,0,0
vs Ourense,4 mar 2016,P  76-82,0,3,0,6,0-3,0-0,0.0%,0-0,-,3,0,3,0,1,0,0,0,1
vs Sheffield Sharks,21 feb 2016,P  69-78,4,1,1,20,2-10,0-0,20.0%,0-0,-,1,0,1,1,1,1,1,4,-1
vs Plymouth Raiders,14 feb 2016,P  64-73,10,13,1,23,5-9,0-0,55.6%,0-0,-,4,9,13,1,1,3,2,10,20
@ London Lions (M),12 feb 2016,G  82-90,11,6,0,19,3-5,0-0,60.0%,5-8,62.5%,1,5,6,0,2,2,0,11,12
@ Caledonia Gladiators (M),7 feb 2016,P  88-82,10,5,1,30,5-10,0-0,50.0%,0-0,-,0,5,5,1,1,2,0,10,10
vs Worcester Wolves,24 ene 2016,P  88-96,7,2,1,7,2-7,0-0,28.6%,3-5,60.0%,2,0,2,1,0,0,2,7,5
@ Newcastle Eagles,8 ene 2016,P  99-67,2,8,1,19,1-7,0-1,12.5%,0-0,-,0,8,8,1,1,0,0,2,5
@ Sheffield Sharks,3 ene 2016,P  107-55,7,3,1,23,2-4,0-1,40.0%,3-6,50.0%,0,3,3,1,1,1,0,7,5
vs Worcester Wolves,2 ene 2016,P  66-91,15,7,0,29,7-12,0-0,58.3%,1-2,50.0%,3,4,7,0,1,5,0,15,12
@ Plymouth Raiders,27 dic 2015,P  102-96,25,14,1,26,8-18,0-0,44.4%,9-10,90.0%,5,9,14,1,0,4,1,25,26
@ Worcester Wolves,18 dic 2015,P  108-92,16,8,2,23,7-12,0-0,58.3%,2-2,100.0%,1,7,8,2,1,0,0,16,22
vs Manchester Giants,11 dic 2015,G  96-82,20,8,1,24,8-12,0-1,61.5%,4-7,57.1%,4,4,8,1,1,0,0,20,22
@ Caledonia Gladiators (M),6 dic 2015,P  94-77,14,8,0,23,5-9,0-0,55.6%,4-6,66.7%,3,5,8,0,0,3,0,14,13
vs London Lions (M),28 nov 2015,P  61-95,12,8,2,26,4-12,1-2,35.7%,1-2,50.0%,2,6,8,2,0,5,0,12,7
@ Leeds Force,13 nov 2015,P  73-63,13,3,0,27,5-10,0-0,50.0%,3-4,75.0%,0,3,3,0,1,4,1,13,8
vs Bristol Flyers,8 nov 2015,P  72-80,10,6,0,38,2-13,0-0,15.4%,6-8,75.0%,0,6,6,0,2,1,1,10,5
vs Plymouth Raiders,24 oct 2015,G  91-86,17,6,4,30,7-10,0-1,63.6%,3-6,50.0%,2,4,6,4,1,0,1,17,22
vs Kapfenberg Bulls,4 oct 2015,P  75-81,5,2,0,15,2-3,0-0,66.7%,1-2,50.0%,1,1,2,0,1,1,0,5,5
@ Panthers Fürstenfeld,2 oct 2015,P  82-76,3,1,0,20,1-4,0-0,25.0%,1-2,50.0%,0,1,1,0,0,4,0,3,-4
vs BC Vienna,28 sept 2015,P  75-80,8,3,0,11,2-2,0-0,100.0%,4-6,66.7%,1,2,3,0,0,1,0,8,8
@ Magnofit Güssing Knights,24 sept 2015,P  89-70,6,3,0,24,3-7,0-0,42.9%,0-0,-,0,3,3,0,0,3,0,6,2
