PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
vs Rioverde Clavijo,15 abr 2016,G  93-74,11,4,2,20,1-2,3-3,80.0%,0-0,-,0,4,4,2,1,2,0,11,15
@ C.B. Prat,8 abr 2016,P  68-64,12,4,1,31,3-6,2-3,55.6%,0-3,0.0%,0,4,4,1,0,0,0,12,10
vs Ourense,1 abr 2016,P  65-74,12,5,3,24,3-4,1-2,66.7%,3-4,75.0%,2,3,5,3,1,2,0,12,16
vs Amics Castello,23 mar 2016,G  105-85,9,2,2,24,3-4,1-3,57.1%,0-0,-,1,1,2,2,1,0,0,9,11
@ San Pablo Burgos,18 mar 2016,P  83-70,7,4,0,22,2-2,1-3,60.0%,0-0,-,2,2,4,0,0,4,0,7,5
vs Fibwi Palma,13 mar 2016,P  67-82,5,3,1,24,1-3,1-5,25.0%,0-0,-,0,3,3,1,1,1,0,5,3
@ Rio Breogan,5 mar 2016,G  76-87,2,5,2,22,1-3,0-1,25.0%,0-0,-,1,4,5,2,1,3,0,2,4
vs Leyma Coruña,26 feb 2016,P  64-78,9,4,1,31,0-0,3-7,42.9%,0-0,-,0,4,4,1,0,0,1,9,11
@ Melilla Ciudad Del Deporte 1,19 feb 2016,P  72-70,11,4,2,26,3-5,1-3,50.0%,2-2,100.0%,3,1,4,2,4,0,0,11,17
vs Súper Agropal Palencia,12 feb 2016,G  89-63,10,6,1,21,2-3,2-3,66.7%,0-0,-,2,4,6,1,2,1,0,10,16
@ Hiopos Lleida,5 feb 2016,G  58-76,3,1,2,18,0-2,1-3,20.0%,0-0,-,1,0,1,2,0,0,1,3,3
vs Navarra,22 ene 2016,G  74-48,10,4,1,24,2-2,2-4,66.7%,0-0,-,1,3,4,1,1,1,0,10,13
@ FC Barcelona II,17 ene 2016,P  71-67,9,2,2,20,2-3,1-4,42.9%,2-2,100.0%,1,1,2,2,1,1,1,9,10
vs Caceres,8 ene 2016,G  74-56,4,4,1,26,1-3,0-1,25.0%,2-2,100.0%,1,3,4,1,0,1,2,4,7
@ Alimerka Oviedo,3 ene 2016,G  60-83,12,5,0,25,2-2,2-4,66.7%,2-5,40.0%,1,4,5,0,2,0,0,12,14
@ Rioverde Clavijo,29 dic 2015,G  72-73,5,5,2,25,0-3,1-2,20.0%,2-2,100.0%,3,2,5,2,0,2,0,5,6
vs C.B. Prat,20 dic 2015,G  70-69,3,6,1,25,0-1,0-1,0.0%,3-4,75.0%,1,5,6,1,0,0,0,3,7
@ Ourense,16 dic 2015,G  69-75,4,3,2,15,0-0,1-3,33.3%,1-2,50.0%,0,3,3,2,1,1,0,4,6
@ Amics Castello,11 dic 2015,G  81-85,6,6,0,27,0-1,2-4,40.0%,0-0,-,2,4,6,0,5,2,0,6,12
vs San Pablo Burgos,5 dic 2015,P  79-80,13,3,1,24,2-2,2-2,100.0%,3-4,75.0%,1,2,3,1,1,2,0,13,15
@ Fibwi Palma,29 nov 2015,P  85-74,3,0,0,14,0-0,1-3,33.3%,0-0,-,0,0,0,0,0,0,0,3,1
vs Rio Breogan,21 nov 2015,G  83-75,8,1,1,18,0-0,1-4,25.0%,5-6,83.3%,1,0,1,1,2,2,0,8,6
@ Leyma Coruña,15 nov 2015,G  72-76,2,4,0,15,1-1,0-2,33.3%,0-0,-,1,3,4,0,0,0,0,2,4
vs Melilla Ciudad Del Deporte 1,11 nov 2015,P  62-71,2,2,1,16,1-2,0-1,33.3%,0-0,-,2,0,2,1,0,1,0,2,2
@ Súper Agropal Palencia,6 nov 2015,P  81-61,3,0,0,20,0-1,1-2,33.3%,0-0,-,0,0,0,0,0,3,0,3,-2
vs Hiopos Lleida,30 oct 2015,G  73-65,2,4,1,27,1-3,0-2,20.0%,0-0,-,1,3,4,1,5,1,0,2,7
@ Navarra,23 oct 2015,P  68-62,0,5,0,16,0-1,0-0,0.0%,0-0,-,0,5,5,0,0,0,0,0,4
vs FC Barcelona II,16 oct 2015,P  79-86,0,0,1,8,0-0,0-2,0.0%,0-0,-,0,0,0,1,0,1,0,0,-2
