PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Leyma Coruña,7 dic 2025,P  82-75,7,2,1,20,1-1,0-4,20.0%,5-5,100.0%,0,2,2,1,1,0,0,7,7
vs Movistar Estudiantes,22 nov 2025,G  83-52,7,1,1,19,0-0,1-4,25.0%,4-5,80.0%,0,1,1,1,0,0,0,7,5
vs Alimerka Oviedo,14 nov 2025,G  88-80,14,4,3,23,5-7,1-5,50.0%,1-1,100.0%,1,3,4,3,2,0,0,14,17
@ CB Zamora,8 nov 2025,G  77-102,9,3,2,22,0-2,3-7,33.3%,0-0,-,2,1,3,2,0,2,0,9,6
vs HLA Alicante,31 oct 2025,P  59-79,18,3,3,26,3-8,2-8,31.3%,6-7,85.7%,1,2,3,3,2,0,0,18,14
@ Melilla Ciudad Del Deporte 1,26 oct 2025,P  80-75,10,1,2,23,0-0,3-9,33.3%,1-2,50.0%,0,1,1,2,0,0,0,10,6
vs Hestia Menorca,17 oct 2025,G  89-64,7,2,4,21,1-1,1-5,33.3%,2-3,66.7%,0,2,2,4,1,1,1,7,9
@ Grupo Alega Cantabria,11 oct 2025,G  58-107,10,4,7,25,1-2,2-6,37.5%,2-2,100.0%,0,4,4,7,0,2,0,10,14
vs Cartagena,3 oct 2025,G  90-73,7,1,1,20,0-4,0-4,0.0%,7-8,87.5%,0,1,1,1,0,0,0,7,0
@ Palma Basquet Mallorca,28 sept 2025,G  69-78,7,1,5,23,0-0,1-6,16.7%,4-5,80.0%,1,0,1,5,0,2,0,7,5
