PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Grupo Alega Cantabria,9 may 2025,P  84-69,3,4,0,13,0-0,1-4,25.0%,0-0,-,1,3,4,0,0,1,1,3,4
vs Alimerka Oviedo,3 may 2025,G  72-71,7,2,0,25,2-2,1-2,75.0%,0-0,-,1,1,2,0,2,0,0,7,10
@ Real Valladolid,26 abr 2025,P  86-75,7,4,1,24,0-1,2-6,28.6%,1-2,50.0%,0,4,4,1,0,0,0,7,6
vs UBU Tizona Burgos,23 abr 2025,G  83-65,2,1,0,20,1-1,0-2,33.3%,0-0,-,0,1,1,0,1,2,0,2,0
@ Hestia Menorca,19 abr 2025,G  86-87,3,1,0,8,0-0,1-1,100.0%,0-2,0.0%,0,1,1,0,0,0,0,3,2
vs Real Betis,13 abr 2025,P  72-85,9,3,0,17,0-0,3-4,75.0%,0-0,-,1,2,3,0,0,0,0,9,11
@ HLA Alicante,5 abr 2025,P  110-70,10,2,2,16,2-3,2-3,66.7%,0-2,0.0%,0,2,2,2,0,1,0,10,9
vs Fuenlabrada,29 mar 2025,P  76-78,18,5,2,25,2-3,3-8,45.5%,5-5,100.0%,2,3,5,2,0,0,0,18,19
@ C.B. Moron,22 mar 2025,G  64-68,9,6,4,23,1-1,2-3,75.0%,1-1,100.0%,4,2,6,4,0,1,0,9,17
vs San Pablo Burgos,16 mar 2025,P  73-83,9,4,1,24,3-4,1-4,50.0%,0-0,-,1,3,4,1,2,2,0,9,10
vs Gipuzkoa Basket,8 mar 2025,G  81-73,8,3,3,20,1-3,2-3,50.0%,0-0,-,1,2,3,3,1,1,0,8,11
@ Amics Castello,2 mar 2025,G  83-87,5,0,1,10,1-1,1-1,100.0%,0-2,0.0%,0,0,0,1,0,0,0,5,4
vs Ourense,16 feb 2025,G  92-80,6,4,0,16,0-3,2-5,25.0%,0-0,-,2,2,4,0,1,0,0,6,5
@ Monbus Obradoiro,11 feb 2025,P  88-62,0,0,0,3,0-0,0-0,-,0-0,-,0,0,0,0,0,3,0,0,-3
vs Movistar Estudiantes,8 feb 2025,P  70-80,3,6,1,16,0-1,1-3,25.0%,0-0,-,2,4,6,1,1,0,2,3,10
vs CB Zamora,1 feb 2025,G  73-70,2,2,2,16,1-3,0-0,33.3%,0-0,-,1,1,2,2,0,0,0,2,4
@ Alimerka Oviedo,18 ene 2025,G  73-87,0,4,2,14,0-1,0-2,0.0%,0-0,-,1,3,4,2,0,0,2,0,5
vs Grupo Alega Cantabria,12 ene 2025,G  87-78,11,4,0,18,3-4,1-2,66.7%,2-2,100.0%,2,2,4,0,2,1,0,11,14
@ San Pablo Burgos,4 ene 2025,P  112-84,8,2,1,19,1-1,2-4,60.0%,0-0,-,0,2,2,1,1,0,0,8,10
vs Amics Castello,29 dic 2024,G  107-106,8,7,1,26,1-3,2-3,50.0%,0-2,0.0%,1,6,7,1,0,2,0,8,9
@ Gipuzkoa Basket,20 dic 2024,G  84-85,10,6,2,18,1-2,2-3,60.0%,2-2,100.0%,2,4,6,2,0,2,0,10,14
vs C.B. Moron,15 dic 2024,G  79-76,7,4,3,19,2-3,1-4,42.9%,0-0,-,1,3,4,3,2,0,0,7,12
@ UBU Tizona Burgos,11 dic 2024,P  103-96,10,1,1,17,2-2,2-5,57.1%,0-0,-,1,0,1,1,2,1,0,10,10
vs Real Valladolid,7 dic 2024,P  76-80,14,4,0,22,1-1,4-6,71.4%,0-0,-,1,3,4,0,0,2,0,14,14
@ Movistar Estudiantes,17 nov 2024,P  91-68,5,3,0,17,1-2,1-3,40.0%,0-0,-,1,2,3,0,1,1,0,5,5
vs Súper Agropal Palencia,8 nov 2024,P  67-100,6,4,1,17,0-1,2-6,28.6%,0-0,-,1,3,4,1,2,0,0,6,8
@ Real Betis,3 nov 2024,P  82-66,8,8,3,19,2-3,0-5,25.0%,4-5,80.0%,4,4,8,3,0,0,0,8,12
vs Hestia Menorca,26 oct 2024,G  78-70,5,4,0,21,0-5,1-3,12.5%,2-2,100.0%,1,3,4,0,1,1,0,5,2
@ CB Zamora,19 oct 2024,P  94-83,2,2,2,11,1-1,0-1,50.0%,0-0,-,0,2,2,2,2,0,0,2,7
vs Monbus Obradoiro,12 oct 2024,G  73-68,0,4,0,19,0-3,0-1,0.0%,0-0,-,0,4,4,0,1,1,1,0,1
vs HLA Alicante,6 oct 2024,G  72-69,2,2,2,14,1-1,0-2,33.3%,0-0,-,0,2,2,2,0,2,0,2,2
@ Ourense,28 sept 2024,P  101-73,8,2,1,19,1-4,2-2,50.0%,0-0,-,1,1,2,1,0,0,0,8,8
